Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR20079539_1	(1, 5.736385525431624)	(2, 5.891727812147828)	(3, 5.736576696331079)	(4, 5.736512972697929)	(5, 5.736385525431624)	(6, 5.739842532530118)	(7, 5.736385525431624)	(8, 5.736385525431624)	(9, 5.736385525431624)	(10, 5.7364173872482)	(12, 5.736385525431624)	(14, 5.736385525431624)	(16, 5.736385525431624)	(18, 5.7368873490426955)	(20, 5.736401456339912)	(22, 5.737803376269255)	(24, 5.74375357051482)	(26, 5.749178044786881)	(28, 5.754913171770558)	(30, 5.759469411540923)	(32, 5.7650452294417205)	(34, 5.767880931116983)	(36, 0.0001268015649341938)	(38, 7.608499742494553e-05)	(40, 0.0003804491735122155)	(42, 0.0)	(44, 8.455453331943257e-05)	(46, 0.0012684201024291512)	(48, 0.0007949751481465789)	(50, 0.0010488913641221295)	(52, 3.384295464561816e-05)	(54, 0.0019718389242865475)	(56, 0.0)	(58, 8.470514013660737e-06)	(60, 0.0004747769650425112)	(62, 0.0011627683936804472)	(64, 3.39865375925942e-05)	(66, 5.1045883357944535e-05)	(68, 0.0013893361376898596)	(70, 0.0)	(72, 0.00012002562375602015)	(74, 2.5811078734458722e-05)	(76, 6.0468563991678485e-05)	(78, 8.67961677061665e-06)	(80, 0.0010127197601879608)	(82, 0.0)	(84, 8.864764122810315e-05)	(86, 0.0)	(88, 0.0007861709813447048)	(90, 0.0)	(92, 5.551840962704028e-05)	(94, 0.0018948874061655507)	(96, 0.0)	(98, 0.0006588866899774877)	(100, 0.0)
SRR20079539_2	(1, 0.0891493627795994)	(2, 0.09875570047725814)	(3, 0.08887853733870354)	(4, 0.08887853733870354)	(5, 0.08891039915527951)	(6, 0.08892633006356751)	(7, 0.08892633006356751)	(8, 0.08906970823815943)	(9, 0.08887853733870354)	(10, 0.08895819188014349)	(12, 0.08888650279284753)	(14, 0.08887853733870354)	(16, 0.09174610083054198)	(18, 0.08891039915527951)	(20, 0.08887853733870354)	(22, 0.09032028453876675)	(24, 0.09606337697658762)	(26, 0.10053996220551317)	(28, 0.10566971467424638)	(30, 0.11033747080262783)	(32, 0.1135316179143701)	(34, 0.11675762684268834)	(36, 2.392509531159845e-05)	(38, 0.0036686451031682815)	(40, 0.00019141657758484757)	(42, 7.976089597647755e-06)	(44, 0.0010050401166548468)	(46, 0.0011327453959284186)	(48, 1.595590808184296e-05)	(50, 0.0)	(52, 0.0008699222776321034)	(54, 0.00010377486665328768)	(56, 0.0)	(58, 2.3967425392800137e-05)	(60, 0.0008395407376348842)	(62, 2.4010284084879236e-05)	(64, 0.0)	(66, 0.000633631779248463)	(68, 0.0008034178036099812)	(70, 1.610699036133536e-05)	(72, 0.0)	(74, 0.0017339415741094326)	(76, 8.132057456889321e-06)	(78, 4.90030212812771e-05)	(80, 0.003349885159696743)	(82, 0.00039665058331186877)	(84, 0.00014985748553125977)	(86, 0.0)	(88, 0.0013639127658337988)	(90, 3.422960706978305e-05)	(92, 0.0)	(94, 0.0031990200656561623)	(96, 0.001386773787237432)	(98, 2.7461706252563668e-05)	(100, 0.0007627895537588651)
SRR20079540_1	(1, 3.4929932279902673)	(2, 3.4593967952865934)	(3, 3.4476917794419895)	(4, 3.449568631616673)	(5, 3.4635165247488655)	(6, 3.4476917794419895)	(7, 3.4476917794419895)	(8, 3.4476917794419895)	(9, 3.4476917794419895)	(10, 3.448050016786534)	(12, 3.4476917794419895)	(14, 3.4476917794419895)	(16, 3.4476917794419895)	(18, 3.4476917794419895)	(20, 3.4476917794419895)	(22, 3.449588101037572)	(24, 3.4571266608097457)	(26, 3.463719006726217)	(28, 3.470486577430783)	(30, 3.4773242380505844)	(32, 3.4825225734306735)	(34, 3.487409398076374)	(36, 0.0)	(38, 0.001541397332365777)	(40, 0.00014527347307592245)	(42, 0.0005206011563157032)	(44, 0.0007103301210806123)	(46, 0.00016145384016546112)	(48, 0.0)	(50, 0.0)	(52, 0.004540004263726425)	(54, 6.868833958868614e-05)	(56, 1.6169371580203175e-05)	(58, 0.0)	(60, 0.0)	(62, 8.115202110731608e-06)	(64, 0.0)	(66, 0.0005416815391510311)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 7.907193519364072e-05)	(78, 4.186838330387683e-05)	(80, 0.0)	(82, 8.501142702349193e-06)	(84, 0.005151107591068451)	(86, 6.496006471754715e-05)	(88, 0.0)	(90, 0.0)	(92, 0.002223724889526287)	(94, 0.0)	(96, 0.0034408574488132256)	(98, 0.0034451689763101566)	(100, 0.0)
SRR20079540_2	(1, 0.3382149920926894)	(2, 0.07490275608343473)	(3, 0.06866475362732834)	(4, 0.06866475362732834)	(5, 0.06866475362732834)	(6, 0.06866475362732834)	(7, 0.06866475362732834)	(8, 0.06866475362732834)	(9, 0.07288572407827673)	(10, 0.06866475362732834)	(12, 0.06866475362732834)	(14, 0.06868422304822754)	(16, 0.06866475362732834)	(18, 0.06866475362732834)	(20, 0.06866475362732834)	(22, 0.07054939357037171)	(24, 0.07924054305977836)	(26, 0.08392877961230776)	(28, 0.09040041511920464)	(30, 0.09708232037181298)	(32, 0.10209764319544906)	(34, 0.1076464281517235)	(36, 0.000261184036899457)	(38, 1.5594012382659443e-05)	(40, 0.0)	(42, 0.0)	(44, 3.899337054210728e-06)	(46, 0.0)	(48, 0.0006630474934289068)	(50, 4.2912802433826896e-05)	(52, 0.0)	(54, 0.0)	(56, 4.686242768932147e-05)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0007536972382491927)	(66, 3.932946719426885e-06)	(68, 0.002204373587613676)	(70, 0.00020976001475444026)	(72, 0.0)	(74, 0.00016771737609519446)	(76, 4.0134735517912474e-06)	(78, 0.00012915973559871974)	(80, 0.0)	(82, 4.093897468583533e-06)	(84, 8.256985120417393e-05)	(86, 2.082997710327257e-05)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 9.563373323448284e-05)	(96, 0.0)	(98, 3.1726608730555384e-05)	(100, 0.0)
SRR20079541_1	(1, 4.5217265873992964)	(2, 4.674237584975784)	(3, 4.52200102596112)	(4, 4.521902228078863)	(5, 4.5217265873992964)	(6, 4.5248002992917185)	(7, 4.5217265873992964)	(8, 4.5217265873992964)	(9, 4.5217265873992964)	(10, 4.521732076170533)	(12, 4.5217265873992964)	(14, 4.5217265873992964)	(16, 4.5217265873992964)	(18, 4.522143734013268)	(20, 4.5217265873992964)	(22, 4.523850741867809)	(24, 4.532089387493747)	(26, 4.539104037133952)	(28, 4.546310793767434)	(30, 4.553177246584255)	(32, 4.560263250250535)	(34, 4.564407272534067)	(36, 8.052316127949463e-05)	(38, 5.1768468401102095e-05)	(40, 0.00024160419664188577)	(42, 1.1505879763441412e-05)	(44, 6.904040624295571e-05)	(46, 0.0011565469765215208)	(48, 0.0006848323728895005)	(50, 0.0006389507116874792)	(52, 1.7274576280555703e-05)	(54, 0.0017568668002922274)	(56, 5.763111785292734e-06)	(58, 0.0)	(60, 0.0004158911548153669)	(62, 0.001047329030334757)	(64, 1.1594042262255034e-05)	(66, 1.7429021761295604e-05)	(68, 0.00115382235121723)	(70, 0.0)	(72, 8.232882851546008e-05)	(74, 0.0)	(76, 1.189247443028804e-05)	(78, 0.0)	(80, 0.0009165002545398569)	(82, 0.0)	(84, 4.912437641209556e-05)	(86, 0.0)	(88, 0.0005644104234564457)	(90, 0.0)	(92, 3.8549131478430505e-05)	(94, 0.001712510619356488)	(96, 0.0)	(98, 0.00046334223609099414)	(100, 8.735543985036362e-06)
SRR20079541_2	(1, 0.13412361393432157)	(2, 0.14299346825245318)	(3, 0.13394797325475463)	(4, 0.13394797325475463)	(5, 0.13396992833970048)	(6, 0.13398090588217343)	(7, 0.13394797325475463)	(8, 0.13401383850959223)	(9, 0.13394797325475463)	(10, 0.13400834973835576)	(12, 0.13395346202599107)	(14, 0.13394797325475463)	(16, 0.13640145399745562)	(18, 0.13394797325475463)	(20, 0.13394797325475463)	(22, 0.13602821755337582)	(24, 0.14380580639545038)	(26, 0.14980503335690942)	(28, 0.15631471604335997)	(30, 0.16297259555319513)	(32, 0.1676874500453208)	(34, 0.17201809055089368)	(36, 5.4984728541494886e-06)	(38, 0.0033267366802687127)	(40, 0.00020896376463839288)	(42, 5.499411452986301e-06)	(44, 0.0008744634080786889)	(46, 0.0009405476011140923)	(48, 1.1002176725654287e-05)	(50, 0.0)	(52, 0.0007430321745040232)	(54, 6.606822072335452e-05)	(56, 5.508175454336344e-06)	(58, 5.5126107862498945e-06)	(60, 0.000706515307537282)	(62, 5.528485938434228e-06)	(64, 0.0)	(66, 0.00047720338397127106)	(68, 0.0005174851844826336)	(70, 5.5857652358729015e-06)	(72, 5.611147059859941e-06)	(74, 0.00148291423433022)	(76, 5.668484039334517e-06)	(78, 3.991502888650641e-05)	(80, 0.0029454309820066893)	(82, 0.0002778021336940131)	(84, 0.00013429003108463898)	(86, 0.0)	(88, 0.001202426902266146)	(90, 6.016452953233089e-06)	(92, 0.0)	(94, 0.00280324589999103)	(96, 0.0013926845962838428)	(98, 0.0)	(100, 0.0008057319936804567)
SRR20079542_1	(1, 7.920422947330544)	(2, 7.889259683821632)	(3, 7.877235473791204)	(4, 7.878960189927693)	(5, 7.89151707869263)	(6, 7.877235473791204)	(7, 7.877235473791204)	(8, 7.877235473791204)	(9, 7.877235473791204)	(10, 7.8775225803605835)	(12, 7.877235473791204)	(14, 7.877235473791204)	(16, 7.877235473791204)	(18, 7.877235473791204)	(20, 7.877235473791204)	(22, 7.878704234161502)	(24, 7.884697129514749)	(26, 7.890171883174976)	(28, 7.8959129762024585)	(30, 7.901378903801783)	(32, 7.906082675083114)	(34, 7.910571505822454)	(36, 0.0)	(38, 0.0015460531076910734)	(40, 0.00017085451668547448)	(42, 0.0004906035104384187)	(44, 0.0006953466774364757)	(46, 0.0001675041630424387)	(48, 0.0)	(50, 0.0)	(52, 0.004328048275403658)	(54, 4.1758530024803495e-05)	(56, 4.515437507569707e-06)	(58, 0.0)	(60, 0.0)	(62, 5.653348017565608e-06)	(64, 0.0)	(66, 0.0006426055047693699)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 4.515354176093897e-05)	(78, 2.8664346096754492e-05)	(80, 0.0)	(82, 2.89068115102969e-06)	(84, 0.004874038713005892)	(86, 6.902969266600232e-05)	(88, 0.0)	(90, 0.0)	(92, 0.0021007072462949764)	(94, 0.0)	(96, 0.003210545910053037)	(98, 0.0032814118183985466)	(100, 0.0)
SRR20079542_2	(1, 0.32073593814065193)	(2, 0.0546613527134525)	(3, 0.04846753467964405)	(4, 0.04846753467964405)	(5, 0.04846753467964405)	(6, 0.04846753467964405)	(7, 0.04846753467964405)	(8, 0.04846753467964405)	(9, 0.05269885211263138)	(10, 0.04846753467964405)	(12, 0.04846753467964405)	(14, 0.04848726352166289)	(16, 0.04846753467964405)	(18, 0.04846753467964405)	(20, 0.04846753467964405)	(22, 0.04992591144887858)	(24, 0.05717262663042915)	(26, 0.06079338832093879)	(28, 0.06629254344366294)	(30, 0.07161984996880195)	(32, 0.07604482156160575)	(34, 0.08114939984395317)	(36, 0.00027540039111843926)	(38, 9.873362947706019e-06)	(40, 0.0)	(42, 0.0)	(44, 1.5592202857012343e-06)	(46, 0.0)	(48, 0.0006367793358379052)	(50, 4.21107242539243e-05)	(52, 0.0)	(54, 0.0)	(56, 3.5370010675085336e-05)	(58, 0.0)	(60, 0.0)	(62, 5.20903552217388e-07)	(64, 0.0007323241919867148)	(66, 1.5648048515960725e-06)	(68, 0.0022509235247870933)	(70, 0.00018144381905878555)	(72, 0.0)	(74, 0.00020260612680822492)	(76, 1.0521631005579946e-06)	(78, 0.00013082281744271386)	(80, 0.0)	(82, 7.973047908848927e-06)	(84, 8.066300502920482e-05)	(86, 1.0744189518134166e-05)	(88, 0.0)	(90, 0.0)	(92, 5.489785817049407e-07)	(94, 0.00010361754677046714)	(96, 0.0)	(98, 4.308571998780157e-05)	(100, 0.0)
SRR20079543_1	(1, 9.521667983723106)	(2, 9.66854642994495)	(3, 9.521889009976606)	(4, 9.521941016153898)	(5, 9.521667983723106)	(6, 9.523943253979708)	(7, 9.521667983723106)	(8, 9.521667983723106)	(9, 9.521667983723106)	(10, 9.521674484495268)	(12, 9.521667983723106)	(14, 9.521667983723106)	(16, 9.521667983723106)	(18, 9.521967019242545)	(20, 9.521674484495268)	(22, 9.523429692978933)	(24, 9.530301009153867)	(26, 9.53659375660641)	(28, 9.543380562743241)	(30, 9.549088240701229)	(32, 9.55461389703869)	(34, 9.558098310917371)	(36, 0.00010782278764172586)	(38, 3.594316149722533e-05)	(40, 0.0002444274319756659)	(42, 0.0)	(44, 7.90885319903046e-05)	(46, 0.0008700344044679215)	(48, 0.0005752865664186678)	(50, 0.0005322128670228034)	(52, 4.315967056798918e-05)	(54, 0.0013885455496179845)	(56, 0.0)	(58, 0.0)	(60, 0.0003025345262125638)	(62, 0.0007929252041584168)	(64, 2.1641004162791424e-05)	(66, 4.3318556651683496e-05)	(68, 0.0009902979712625647)	(70, 0.0)	(72, 5.0790868237241244e-05)	(74, 1.4546137949462935e-05)	(76, 3.646247752179417e-05)	(78, 7.3155019436557115e-06)	(80, 0.0007270981168966659)	(82, 0.0)	(84, 6.680459093025245e-05)	(86, 1.4942785940482138e-05)	(88, 0.0004515304285226956)	(90, 0.0)	(92, 4.5961800075515235e-05)	(94, 0.0013627097421280866)	(96, 0.0)	(98, 0.00029832007099050165)	(100, 1.0293562097457387e-05)
SRR20079543_2	(1, 0.08486107979905853)	(2, 0.09262300176014907)	(3, 0.08470506126717732)	(4, 0.08470506126717732)	(5, 0.08474406590014762)	(6, 0.08473106435582418)	(7, 0.08475706744447105)	(8, 0.08480907362176479)	(9, 0.08470506126717732)	(10, 0.08473106435582418)	(12, 0.08470506126717732)	(14, 0.08470506126717732)	(16, 0.0866812960043394)	(18, 0.08472456358366247)	(20, 0.08470506126717732)	(22, 0.08641476434570898)	(24, 0.0929675426847201)	(26, 0.09847369670569471)	(28, 0.10451941481609187)	(30, 0.1097720387227595)	(32, 0.11368550356411335)	(34, 0.11714391435414698)	(36, 1.301725358859647e-05)	(38, 0.0030917200742325243)	(40, 0.00021480203421431893)	(42, 2.6037769477081524e-05)	(44, 0.00071607259439806)	(46, 0.0006900752787497242)	(48, 6.510690064784621e-06)	(50, 0.0)	(52, 0.0005861147844588929)	(54, 2.605334826884945e-05)	(56, 0.0)	(58, 0.0)	(60, 0.0005868102656587874)	(62, 0.0)	(64, 0.0)	(66, 0.0004050534203396791)	(68, 0.00039239943227650136)	(70, 0.0)	(72, 0.0)	(74, 0.0012295356287207425)	(76, 0.0)	(78, 3.304285360727181e-05)	(80, 0.0023807040159558894)	(82, 0.00017315937742277442)	(84, 0.0001472567736442504)	(86, 6.731936380239155e-06)	(88, 0.0009010352963301849)	(90, 1.3647470816589594e-05)	(92, 0.0)	(94, 0.0023196290482562017)	(96, 0.0014883761682612066)	(98, 1.439739280493174e-05)	(100, 0.0007970221818437451)
