"DRR456169","DRR456170","DRR456171","DRR456172","DRR456173","DRR456174","DRR456175","DRR456176","DRR456177","DRR456178","DRR456179","DRR456180","DRR456181","DRR456182","DRR456183","DRR456184","DRR456185","DRR456186"
0,0,0,0,0,0,0,0,0,39.35,93.392,29.566,465.429,40,595.445,50.055,1095.136,161.846
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,1,0,1,0,0,5,1,3,0,2
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
872.379,733.436,576.251,728.253,765.979,840.748,951.432,981.079,701.43,814.653,759.466,812.529,1406.397,967.879,997.334,893.368,872.426,843.98
4299.798,3444.156,3284.748,4447.167,4073.141,4483.774,5448.419,4198.311,3978.991,4842.572,3861.856,4662.026,4491.739,3985.775,3592.371,4316.693,4168.104,3631.601
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389.617,424.407,440.376,529.726,409.274,358.263,422.561,439.618,376.906,459.978,432.331,523.394,432.496,379.164,311.597,369.993,329.934,323.969
880.164,625.138,387.179,641.479,545.654,593.76,745.334,816.266,526.741,834.538,883.056,776.256,716.096,467.925,624.215,531.176,733.685,636.197
127.604,110.604,131.827,110.873,116.136,180.013,101.317,112.191,102.651,162.798,126.21,92.085,104.714,127.232,119.645,86.748,33.463,74.742
1061.548,756.845,954.081,717.529,706.826,696.557,947.638,713.481,810.624,316.526,269.046,196.931,359.293,463.205,360.94,572.916,493.333,429.827
1031.277,839.406,771.082,669.182,332.055,559.245,727.469,681.734,623.875,93.578,214.452,193.748,345.692,395.1,400.034,404.905,343.332,465.156
1309.88,1367.853,1160.04,1023.582,1057.356,1185.981,1252.408,1174.022,975.009,694.743,686.363,699.071,1183.798,1000.244,682.078,769.203,828.039,619.313
369.18,331.262,262.104,601.818,805.686,347.309,313.221,408.38,249.001,562.303,137.678,189.048,359.751,11.485,183.432,109.363,39.67,247.349
6235.132,5207.556,5100.22,5507.112,4966.333,5938.078,6826.134,5264.612,5444.677,5622.525,4769.721,4650.448,4545.581,3954.8,3495.301,3583.924,3467.77,3469.491
174.807,83.821,92.458,190.133,159.496,155.119,146.589,132.462,192.414,109.208,164.193,131.703,149.021,88.588,66.607,97.427,98.756,108.797
497.537,590.248,526.361,648.655,546.081,540.764,613.885,482.678,488.831,428.199,217.358,335.461,543.701,412.017,272.001,310.011,240.808,191.01
4141.177,3380.393,3279.766,2998.845,3028.205,3673.454,4028.056,3380.069,3066.504,2178.149,2164.315,2432.636,2630.478,2382.203,2087.95,2078.373,2358.249,1800.494
2510.904,1806.369,1446.533,2481.553,2554.678,2520.772,2638.382,2083.857,2037.542,1537.498,1424.897,1703.028,2258.221,1735.319,1497.966,1987.362,1607.988,1676.011
964.648,888.622,1010.439,825.521,724.029,879.071,873.323,795.612,743.499,981.218,604.781,847.714,686.385,663.216,583.509,548.302,546.692,470.091
0,1,0,0,0,2,0,1,2,0,1,0,0,0,2,0,0,0
715.787,661.977,513.336,595.937,714.153,901.954,905.027,757.786,680.353,1014.13,1006.127,802.282,986.073,852.704,905.298,844.652,934.62,764.221
692.318,575.409,504.045,530.507,521.737,620.945,607.348,567.33,517.35,819.561,771.494,595.504,939.488,609.227,707.404,667.847,821.14,564.688
595.171,548.843,487.237,469.562,542.392,641.007,740.015,687.622,564.721,610.906,611.639,640.214,595.024,487.364,524.851,543.608,445.598,463.982
1867.594,2140.188,1750.433,1460.599,1714.454,2372.697,2658.733,2336.47,1874.177,1574.367,1413.191,1603.826,1617.426,1677.166,1567.294,1391.233,1434.025,1222.195
2620.574,2717.168,3005.86,1468.493,1492.911,1741.186,1889.677,1749.018,1571.983,1053.566,899.283,1001.763,1746.525,1182.426,1423.203,1219.229,1558.555,1074.111
76,43.084,60.779,125,115.666,81,68.098,56.395,76.063,35.036,24,32,67,29,29,22,15,25
0,20.458,0,23.139,25.861,76.542,37.352,34.734,38.627,72.146,247.896,380.662,74.799,27.718,88.769,33.506,0,89.728
761.354,190.726,123.717,1648.337,501.596,988.864,1546.495,1728.811,882.509,194.207,0,68.793,86.565,0,52.821,106.714,38.256,0
1,1,13.911,14.9,45.171,33.488,0,0,29.737,27,47.401,127.764,40.734,52.507,15.594,63.28,29.671,55.108
157.787,106.944,76.108,109.639,72.141,66.099,86.886,86.019,101.866,20.08,25.152,29.744,57.927,25.251,23.062,49.889,20.645,29.635
315.517,459.85,416.04,241.042,165.727,312.748,254.869,304.711,323.636,245.837,242.887,256.207,212.79,207.889,159.44,179.435,138.661,214.666
4246.285,3793.941,3009.812,3220.198,3466.982,4745.631,5490.909,4585.834,3795.303,3969.45,3768.644,4116.37,4192.615,4045.232,3715.172,3852.93,3611.173,3420.451
1221.671,1281.089,1173.586,702.835,959.987,1128.242,1434.939,1277.919,995.09,757.529,691.236,580.483,926.736,853.089,616.734,531.373,652.821,505.599
706.622,559.687,370.399,555.652,506.711,681.683,709.324,570.072,469.31,422,384.824,471.884,422.721,421.537,312.501,444.443,330.994,392.794
1567.095,1487.219,1369.481,1200.864,1200.339,1518.884,1499.918,1670.145,1313.76,1349.507,1514.289,991.944,1856.551,1436.352,1728.623,1528.82,1728.799,1408.475
0,0,0,0,41.764,0,0,0,142.457,225.16,116.894,68.815,0,87.835,0,131.303,37.373,93.939
243.941,242.635,106.738,763.594,452.819,260.271,352.296,154.64,338.994,116.997,100.118,114.117,467.346,250.53,171.613,366.847,52.847,23.341
0,0,0,0,0,1,0,1,4,3,0,4,4,0,4,0,0,0
577.07,422.111,351.026,606.479,708.232,634.999,716.558,655.441,631.829,388.355,370.774,733.999,263.13,229,148,231,152.047,129.044
316.423,261.862,388.852,451.608,364.442,337.574,381.922,490.307,362.661,51.177,179.696,365.268,133.743,137.299,70.382,56.982,111.242,60.649
3067.521,2443.117,2229.505,3932.841,3566.62,3436.206,4009.104,3361.812,3007.029,5132.272,3738.257,5319.002,4365.509,3763.351,3430.991,3576.843,3443.515,2752.178
701.327,626.04,598.915,749.177,710.214,716.033,842.943,676.572,610.013,799.666,677.141,949.485,829.191,743.783,708.293,721.834,702.998,643.094
2352.18,1611.857,1036.904,1622.039,1460.784,1952.092,2851.268,2203.695,2013.143,3927.554,3598.401,2481.08,4170.21,2006.315,3843.06,2841.535,5044.298,2787.712
459.566,362.54,631.569,1150.435,1042.115,640.316,890.51,685.118,691.501,640.953,567.432,565.787,735.028,485.278,398.86,437.066,229.017,393.016
28565.587,23633.352,21298.936,17361.523,17259.242,23066.656,29664.227,24126.299,20271.907,10992.471,9007.959,10153.926,11546.081,10078.952,11017.234,9451.799,9272.692,10494.066
176.118,53,52.019,282.001,195,195.002,353.009,209.107,231.137,123,167.912,227.266,120.012,47.002,97,77,88,61.004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727.709,638.631,494.001,588.876,570.086,696.394,878.092,918.385,555.91,345.802,323.791,257.084,637.689,419.075,496.85,395.362,660.147,351.452
0,0,0,6.907,8.421,4.974,2.977,23.167,2.225,232.342,165.575,112.677,225.379,190.735,253.025,87.968,247.23,216.752
5.361,0,4.113,1,0,1.708,0,1,4.778,17.914,39.182,15.871,36.121,0,61.532,21.983,0,53.539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.776,208.631,663.243,784.544,479.236,501.225,684.52,474.718,480.112,637.747,411.631,494.404,694.809,181.488,232.999,118.457,295.971,126.256
201.63,235.117,194.362,152.309,194.809,221.856,297.385,214.195,227.27,426.924,360.789,316.645,473.464,308.935,476.696,425.854,556.955,304.697
735.674,610.051,629.937,677.873,592.181,777.505,948.798,773.829,631.931,689.023,727.499,778.407,877.791,844.572,625.649,701.196,549.17,622.973
404.928,191.279,115.016,676.159,424.124,578,860.659,874.932,458,347.087,455.128,465.235,485.22,246.968,235,227.03,378.667,392
0,2,0,2,2,0,0,2,0,4,7,4,28.002,2,15.004,15,27,4
211.226,97.202,64.048,78.072,125,125,215.161,249.044,114,48,48.143,34,27,12,27,28,78.017,35.026
0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
15.58,21.236,26.836,40.457,54.543,28.227,21.103,13.213,5.116,37.605,47.905,23.823,99.327,33.887,29.466,21.065,43.523,38.488
521.755,311.257,542.682,471.034,272.328,527.829,664.217,365.319,488.724,645.305,520.933,722.096,498.395,453.113,491.879,475.049,199.858,519.311
2735.058,1928.438,1884.411,2455.855,3282.729,3906.312,3771.545,3585.947,2838.793,5124.481,4478.693,4560.206,4120.356,2801.102,3621.379,3248.476,4364.808,2909.138
813.663,726.475,605.421,576.532,520.77,638.432,814.359,530.587,497.838,1219.577,1197.408,1123.179,1377.788,1365.912,1008.323,1130.474,696.573,1095.849
1924.425,1650.63,1466.834,1605.549,1572.795,1781.931,2460.148,2060.134,1660.88,1783.681,1853.868,1987.56,1801.821,1910.807,1606.322,1700.064,1478.105,1331.193
111.934,85.384,35.675,107.52,81.335,104.736,97.399,56.699,91.043,299.164,260.016,397.416,462.447,306.837,416.562,350.228,450.417,292.292
628.552,475.047,337.609,618.947,657.389,699.651,856.028,622.658,529.557,1288.443,1240.813,888.519,1330,958.566,1477.29,1007.246,1549.483,1018.185
86,86.46,55.452,61.225,50.617,63.168,79.177,97.737,75.736,501.102,356.884,112.114,379.338,151.923,431,245.85,701.918,278.309
63.064,81.392,96.818,134.611,115.278,105.642,139.283,135.491,107.952,212.349,136.05,107.743,202.621,147.449,235.891,161.429,217.339,125.851
13996.371,11962.739,13906.839,9014.988,9437.269,13187.42,13708.29,11464.625,11393.928,9992.96,10125.341,12242.781,9059.064,9351.611,7933.559,8446.471,7389.566,7450.964
3643.521,2753.665,1818.439,2441.887,2729.385,3619.641,4014.465,3216.28,2936.562,2713.825,2658.405,2961.302,2842.095,2371.817,2493.848,2351.635,2606.127,2206.547
3957.876,3190.852,1876.756,2739.409,2395.982,2909.401,3494.734,3026.676,2247.993,3070.928,2842.216,4113.476,4309.113,3745.734,2817.729,2912.06,2426.553,2873.299
3204.057,2702.031,1395.003,3589.591,3998.26,5054.801,5854.78,6015.088,3332.706,2660.462,2203.388,1917.572,2408.777,2806.537,1897.315,2305.502,1429.007,2120.02
351.524,373.782,195.124,298.456,209.943,249.909,513.418,239.333,178.615,439.571,477.56,437.978,359.424,367.769,362.965,320.66,430.736,234.295
0,2,0,0,0,0,0,0,0,0,0,4.702,0,0,9.208,0,14.272,2.181
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,8,3,2,3,0,0,4,1,3,7,13,2,7,4,2,1
530.616,403.795,446.264,677.967,662.54,762.665,760.544,570.245,616.489,1238.103,1153.746,1176.312,1056.824,991.557,1053.185,783.146,627.748,895.222
200.576,227.969,81.726,307.728,183.801,242.002,248.007,240.463,180.053,273.489,178.421,163.477,304.273,202.045,187.057,213.598,59.267,117.926
140.368,124.656,154.383,145.934,28.88,126.825,129.043,100.797,125.248,82.824,52.15,89.164,554.721,505.951,557.154,603.877,331.824,580.012
52.808,100.922,67.416,55.639,58.165,103.31,102.099,28.585,41.61,431.258,396.973,529.619,452.29,449.565,519.119,515.732,565.181,478.612
0,4.652,0,16.966,18.68,0,0,0,12.57,353.462,268.282,233.758,306.238,354.671,227.321,286.799,28.396,393.228
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,37.984,20.707,5,4,0,35.037,107.165,502.844,1199.238,126.117,332.869,523.323,171.356,65.269
0,2.463,6.168,4.323,8.907,7.293,1,2,18.785,29.256,62.469,185.074,395.141,33.309,98.791,201.709,60.217,80.637
0,0,0,0,0,2.623,0,1,0,0,0,0,0,0,0,0,0,0
1069.863,809.674,805.235,1131.388,1167.45,1180.488,1331.039,1093.773,1120.51,1618.72,1544.616,1726.167,1470.112,1306.811,1491.255,1435.147,1494.574,1376.828
1162.092,1092.942,939.925,637.954,398.318,557.138,716.447,548.741,581.662,232.543,131.272,403.801,652.52,536.451,646.611,928.378,502.352,543.399
2537.093,1767.801,1505.225,1575.945,1339.782,1329.719,1862.121,1310.747,1464.877,472.608,405.06,658.301,678.048,779.327,643.182,973.43,418.87,783.837
1.357,0,0,3.258,0,0,1.039,0,18.07,0,0,4.529,0,0,0,3.304,0,0
4536.831,3565.555,3394.886,3728.135,2899.303,3524.352,3997.398,3516.847,3269.679,2383.965,2349.472,2499.945,2714.689,2399.084,1964.269,2359.803,2039.642,2121.75
405.483,347.432,338.217,314.326,338.744,415.635,453.044,306.699,406.624,375.045,338.613,282.039,367.213,245.004,236.097,248.627,269.512,198.749
753.159,569.645,490.454,470.521,494.165,710.587,914.166,757.798,602.493,722.802,636.542,557.612,737.789,442.714,642.614,579.035,760.071,663.333
63.299,39.611,40.907,34.944,24.569,50.898,62.625,42.181,58.633,158.662,213.301,660.908,240.64,163.989,162.975,207.827,92.505,147.657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0
787.731,752.664,912.031,492.314,471.847,622.402,684.699,648.71,523.034,392.498,418.336,389.37,447.864,386.671,281.122,232.19,286.173,255.037
9691.378,9573.681,9918.947,7160.22,7240.25,9664.03,10332.846,8591.38,7844.787,7448.249,7440.171,8009.181,9996.74,8440.571,6876.621,7254.072,7139.016,6517.781
3608.284,3709.79,4907.597,2271.559,2589.981,3187.054,3312.823,2672.624,2996.073,1821.077,1638.507,2926.225,2234.695,2044.432,1531.388,1921.389,1343.501,1596.853
90.194,84.239,66.17,87.559,327.503,224.591,158.602,163.441,124.633,254,239.003,194.762,249.743,239.389,294.989,222.023,546.109,149.28
0,0,0,0,2,0,0,0,0,61.093,29.163,14.448,3.105,5,26.652,19.63,42.861,22.558
0,0,0,6,0,1.615,0.828,0,9,527.945,362.997,102.66,371.208,235.859,461.977,315.291,629.886,389.344
29,15,19,25,13.001,37,25.853,26,45.999,91.085,98.017,48.003,112.001,51.001,99.005,82.999,120.262,84
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2
512.628,560.545,970.626,292.848,378.866,411.859,434.488,345.873,425.098,325.515,427.382,381.702,383.015,303.972,185.26,175.79,208.845,177.757
298.501,162.572,138.845,179.006,200.139,283.061,355.434,347.91,234.738,99.603,78.135,103.393,87.357,112.728,55.927,32.899,50.933,44.71
4,0,0,0,0,2,0,0,7,27.999,19,9,9,2,23.008,7,15.003,19
8.094,0,38.094,10.079,23.959,21.499,9.358,16.574,7.15,84.601,94.8,70.725,134.312,135.153,66.299,76.524,52.681,112.349
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11,0,0,2.607,3.729,1,6,5,4.562,266.264,132.468,49.648,220.75,53.58,241.184,136.326,375.04,122.891
3,1,0,0,0,1,0,3,5,7,2,3,0,0,1,0,0,0
178.806,146.991,179.403,273.153,232.985,97.209,172.825,169.825,208.223,152.134,243.483,200.161,302.224,186.612,165.482,173.066,210.86,155.493
40.983,84.348,18.698,37.733,67.467,46.804,60.625,69.519,48.802,12.673,0,0,13.879,18.34,5.341,6.027,2.007,0
104,72.369,101.237,108,111.026,102,117.014,116,91.101,179,135,158.018,141,90,95,89,81,94.212
1,0,0,0,0,1,0,2,4,3,0,2,4,0,0,0,1,4
1,15,19,2,2,3,9,7,8,76.031,65.518,23,73.174,24,52.048,45,128.032,55
0,0,0,0,0,0,0,0,0,10,8,3,3,8,12,6,24,20
560.529,389.236,424.489,395.599,441,540.619,565.721,538.098,471.025,429.535,444.271,472.014,474.333,340.579,407.766,441.719,472.496,377.006
1,0,0,0,0,0,0,2,0,934.187,815.078,232.029,980.558,326.951,973.399,796,1504.907,839.108
0,0,0,0,0,2,2,0,0,0,8,4,2,3,6,0,6,0
968.503,931.363,911.021,598.181,491.898,533.665,875.987,634.061,651.445,713.323,854.653,651.993,905.282,1110.127,857.439,618.716,389.452,733.779
2601.956,2083.771,2195.633,1746.513,1903.936,2464.285,2896.749,2384.196,1999.474,2339.896,2303.572,2014.396,2584.479,2039.47,2220.387,2019.029,2465.948,2117.792
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1526.795,1025.671,823.958,1273.881,1422.466,1702.454,2054.521,1763.777,1534.415,1804.448,1780.383,1146.375,1879.374,1378.36,1953.111,1554.983,2437.258,1648.812
255.011,205.142,128.827,196.555,248.242,289.34,335.906,316.028,213.774,590.846,477.584,258.162,977.348,522.093,814.616,609.644,920.599,691.798
0,0,0,2,1,1,0,0,0,6,14,1,4,1,2,2,2,3
764.786,529.604,297.083,509.16,488.25,672.363,774.846,739.444,454.25,853.704,1009.893,1137.611,1223.347,988.291,993.937,948.758,967.969,628.595
1574.303,1301.248,1223.24,1225.444,1292.498,1531.137,1713.151,1551.054,1566.95,1517.077,1679.077,1915.868,1769.602,1484.004,1506.999,1355.631,1278.367,1356.673
3378.195,2441.758,2423.551,2544.104,2402.747,3483.421,3734.305,3103.242,2889.313,3597.561,3207.079,3297.417,3379.666,2480.303,2872.096,2643.767,3276.958,2488.095
49.341,57.897,20.209,146,14.447,89.931,20.197,133.446,115.882,431.352,510.051,204.514,763.363,215.558,457.158,562.323,825.358,531.19
5.666,0,3.935,4.899,3.925,1.865,0,1.311,0,61.72,21.704,0,28.251,15.577,15.976,17.098,73.141,8.632
529.017,464.001,354.742,460.882,454.014,532.214,626.726,566.295,439.117,708.614,834.408,797.929,723.029,807.7,649.845,687.001,458.078,701.848
2.867,10.732,3.101,3,5,9,1,9.392,7.701,667.174,707.92,243.086,1067.045,348.249,882.026,831.939,1469.214,771.514
235.871,189,169.988,319.58,274.255,353.041,323.804,332.824,255.002,490.362,430.826,291.759,554,267,519.134,417.575,560.919,390.959
348.865,223.093,241.311,276.254,380.45,431.88,380.069,327.767,269.159,1340.058,1117.23,727.041,1375.672,751.1,1370.399,1045.758,1817.089,938.848
22.208,83.278,56.548,91.098,38.295,56.478,93.147,97.668,46.142,63.86,64.791,135.502,33.939,39.206,41.299,56.8,42.034,29.593
1666.557,1290.533,1052.841,847.436,1044.468,1328.427,1505.911,1306.641,1082.793,746.506,798.452,953.858,892.118,952.785,672.614,549.799,593.266,597.035
0,0,0,0,0,0,0,0,0,0,1.491,2.236,23.076,0,9.453,8.012,0,0
47.91,4.757,8,99.002,30,61.584,63.575,60.736,64.367,38,61.59,97,33,10,34,40.571,15,37.758
3,0,0,0,0,0,0,0,0,2463.434,2121.527,573.123,2501.887,919.862,2772.998,1870.756,4693.15,1912.325
2,0,0,3,5,0,2,1,0,2.079,0,3.71,2.289,5.834,5,1.126,0,3.843
2,2,2,5,5,3,4,4,2,0,1.02,0,7,1,2,1,0,0
1128.291,802.848,803.2,1021.297,1113.09,1280.805,1298.134,1156.22,1037.853,1128.186,1364.573,1237.78,1002.634,1089.354,840.482,905.869,401.948,1101.199
9,6,11,1,6,11,2,10,9,47,33,74,81,125.01,58,60,16,92.502
0,0,0,0,0,0,0,0,0,756.028,565.341,196,840.672,289.28,768.992,527.189,1321.289,549.468
535.499,387.658,514.83,290.624,313.166,385.692,473.664,408.959,359.752,242.328,249.2,221.471,311.849,261.517,242.248,170.943,215.811,231.451
0,0,0,0,0,0,0,0,0,2.649,0,0,0,0,0,0,0,0
605.259,575.972,409.682,399.036,438.009,483.967,587.227,452.81,454.758,669.363,697.271,1016.843,734.546,928.952,538.44,565.742,471.167,448.354
260.507,322.1,232.037,224.167,201.614,291.993,279.973,256.861,210.734,278.508,234.017,229.806,348.062,286.03,278.676,287.252,252.102,278.008
0,0,0,0,0,1,0,0,4,0,1,0,0,1,1,0,3,0
1,3,1,3,5,12,10,1,2,18,38,9,36,4,27,17,50,22
221.851,150.027,163.243,186.786,179.901,89.716,197.674,209.308,162.903,159.462,135.698,112.241,169.891,186.446,132.883,77.66,108.062,165.325
821.732,684.314,697.61,850.363,774.336,714.818,886.502,697.683,674.796,601.682,624.322,908.697,507.898,550.048,359.333,450.927,360.648,305.2
2023.03,2381.582,1793.176,1506.283,2037.246,2384.73,2627.132,2376.759,1825.785,1227.343,1290.462,1214.836,1921.992,1918.393,1448.061,1422.782,1401.479,1118.405
0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,1,1,0,4,0,5,7,5,1,1,0,0,5,3,8
3,22,19,3,13,30.109,4.074,13.339,35,10,15.077,34.343,37,6,15.281,32.607,20,57.065
2834.834,2062.32,1734.365,1563.115,1687.965,2097.409,2934.448,2405.491,1860.618,1912.508,2370.535,2256.311,1707.137,2223.627,1515.949,1675.784,1161.667,1951.074
24.291,37.99,21.881,33.318,6.275,22.752,29.654,34.041,22.883,40.462,40.495,24.958,38.381,23.663,46.161,18.697,39.29,20.816
383.344,298.569,339.625,281.025,318.265,386.896,447.721,389.263,340.31,452.934,387.969,532.134,399.055,364.366,356.655,436.658,357.664,419.179
190.898,179.787,162.436,158.19,150.993,188.074,215.905,211,164.063,252.116,224.989,216.805,275,201.72,171.802,160.982,233.774,161.929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.093,200.901,200.868,158.071,184.631,198.942,297.375,214.415,204.606,199.567,191.86,162.558,147.177,124.349,132.068,153.326,119.435,97.045
0,0,1,5.552,2.623,5.553,0,0,1,6.748,12.081,4.734,19.317,5.784,6.809,1.21,25.975,1.556
707.645,1003.624,1205.438,451.753,635.082,522.634,561.478,452.262,544,2250.259,2175.507,1273.132,4469.066,2868.949,3030.687,2531.215,3841.084,2547.85
41.619,38,18.1,36.769,39.001,58,60,48.004,38,124.847,95.424,70.21,70,58.137,82,85,149.092,75.984
1.152,0,1.136,3.631,2.4,1.139,1.135,7.971,1.151,5.637,10.058,3.342,3.659,0,7.54,6.225,4.905,3.636
63.093,111.004,103.246,78,133.362,40.503,34,17.128,44.716,270.492,213.083,280.842,1403.672,697.382,454.407,435.477,298.712,504.083
750.597,756.05,653.914,499.539,642.64,686.104,909.504,734.765,619.42,518.123,555.6,525.284,726.379,718.975,677.16,535.25,481.473,488.087
3682.371,3117.643,1206.729,3290.267,3395.85,3521.918,4744.582,4927.474,3216.916,2743.948,2922.909,3724.144,2039.228,2289.796,2338.409,2379.641,1695.81,2077.105
523.146,642.685,282.984,421.972,676.321,597.581,503.745,602.367,416.535,722.177,746.718,752.552,677.335,779.407,522.121,530.484,615.575,363.305
547.96,694.511,608.653,398.251,479.16,635.338,758.782,836.924,348.324,583.901,363.222,600.352,452.741,416.36,381.407,396.985,226.215,177.638
714.434,552.129,676.406,449.241,430.225,490.017,590.975,551.354,457,540.162,501.743,417.04,628,569.445,358.701,351.723,411.468,357.068
0,0,0,0,0,0,0,0,0,0,0,8,0,3.033,8,6,0,0
1629.889,1431.719,1397.401,1067.572,1153.288,1636.127,1827.744,1450.101,1342.915,1355.339,1174.665,1446.283,1439.453,1154.76,1155.929,1208.37,1368.569,1064.398
63.244,66.569,27.708,85.551,76.729,97.841,94.785,77.658,53.392,89.607,87.331,147.105,122.23,152.491,92.686,143.465,78.259,82.377
450.965,12.566,196.015,482.45,649.505,639.274,955.019,607.513,582.221,694.983,494.238,780.83,261.872,625.39,645.011,290.136,452.211,703.354
24,2.297,16,8.058,0,33.766,14.787,13.483,35,154.658,5.208,20.86,58,17.428,5.473,29.525,4.736,8.341
403.373,334.383,247.089,464.002,510.546,496.011,554.407,414.3,393.14,1147.322,1050.856,403.011,1592.273,600.712,1100.367,819.077,1731.351,840.576
