"SRR21170613","SRR21170614","SRR21170615","SRR21170616","SRR21170617","SRR21170618"
10034.278,10581.222,9954.775,11129.045,9896.352,9815.983
692.4,949.228,876.418,975.158,818.62,793.148
0,0,0,0,0,0
6,4,1,2,2,3
222.88,191.463,227.007,280.767,210.202,219.161
1067.451,1219.85,1141.823,1272.193,1051.367,1055.084
3335.082,2802.647,3051.962,3054.036,3154.513,3171.123
299.658,594.728,251.383,277.632,214.296,364.354
933.152,1029.508,837.958,968.052,892.911,872.436
1121.239,1177.993,1145.353,1256.757,971.05,1011.648
209.5,201,214.074,219.947,168.925,211
342.294,274.911,309.532,374.951,354.056,302.844
4257.451,4285.084,4459.075,4702.211,4095.299,4113.902
407.848,366.395,344.807,390.256,434.97,456.418
96.242,162.136,177.972,130.931,110.024,126.81
19,0,0,0,0,0
0,0,0,0,0,0
5,2.489,0,13.321,7.077,6.321
1189.458,1249.555,1174.624,1333.991,1168.159,1126.867
341.45,360.002,236.968,182.713,277.962,297.341
715.57,734.87,727.292,813.522,706.122,664.776
915.716,1077.733,988.496,1079.675,927.014,823.407
2733.206,2900.282,2596.623,2860.164,2757.603,2574.251
264.114,228.257,167.102,232.803,161.503,229.42
0,0,0,0,0,0
2,2,2,1,2,1
233.573,264.215,200.116,229.077,237.626,241.579
51,63,79.026,55.699,51,49
0,0,136.406,0,186.939,0
546.984,620.807,517.256,567.881,605.013,509.753
0,0,0,0,0,0
0,3,5,0,7,3
708.361,855.805,801.751,1054.135,932.675,820.929
266.538,304.58,247.518,292.287,282.516,249.249
6.417,8.297,8.543,9.815,2.586,5.285
73.274,162.738,67.682,9.275,6.814,91.345
501.144,539.462,473.481,471.796,498.594,477.836
249.551,268.92,261.514,251.09,205.33,188.974
0,1,1,3,1,2
4,2,7,1,3,5
6.559,12.01,6.365,16.678,13,8.66
3,3,0,3,3,0
0,0,0,0,0,0
0,0,0,0,0,0
135,135,104.081,101.944,110.001,86.972
116.939,176.429,143.808,166.118,187.09,143.095
1,0,0,0,0,0
558.139,387.277,450.996,592.244,517.878,489.077
80.593,104.075,0,109.562,137.84,94.052
175.977,256.201,230.53,208.064,256.074,285.392
247.308,282.284,300.995,313.734,242.204,216.247
278.09,1571.047,1221.356,782.684,881.735,178.295
13.654,17.704,0,17,0,16
234.014,210.598,186.084,239.021,204.622,207
40,59,48,36,46,39
96.779,40.324,68.573,130.835,83.145,58.066
2551.402,2583.006,2749.667,2522.729,2474.93,2696.773
17.599,15.513,9.043,24.537,12.281,18.672
1,0,0,0,0,0
599.403,706.573,606.436,695.969,580.152,517.167
864.36,773.011,654.68,676.785,653.943,699.392
6.566,8.376,0,10.757,2.663,0
0,2,0,1,0,0
217.853,151.265,202.706,223.118,221.357,235.882
728.969,644.359,651.296,593.853,655.699,436.089
975.911,1070.806,1127.638,1209.543,1033.865,1000.163
101,67,61,58,63,71.034
7,1,4,4,4,4
539.511,536.215,514.084,626.456,601.702,490.296
639.465,693,634.489,683.59,650.473,581.071
1428.105,1412.606,1252.131,1135.137,1319.301,1346.025
23.051,24.589,17.47,43.6,13.538,18.57
124.039,152.235,152.04,158.017,140.138,139.081
18.526,25.733,27.985,26.689,19.259,39.167
4,3.905,3,0,0,1.891
8,3,2,3,1,12
0,0,0,0,0,0
474.82,348.479,461.297,613.43,357.781,504.674
323.177,291.722,339.436,360,285.123,278.584
1341.784,1385.192,1256.956,1328.462,1358.509,1262.592
132.686,101.303,89.288,177.798,139.534,143.482
470.835,475.848,420.7,444.485,370.882,481.24
17.116,8.288,7.628,19.283,12.629,15.907
52.904,21.216,28.677,6.401,3.602,20.444
0,0,0,0,0,0
32,11,7,0,0,1.687
34,42,29.005,25,0,30.57
30,19.002,35,21,19,40
88.019,107.979,78.665,95.001,93.297,76
40.075,40.466,38.514,31.777,24.903,58.7
117,1.004,90.717,0,112.004,101.546
33.681,53.004,44.721,58,34.619,48
155.699,152.106,125.672,160.043,106.213,111.702
73.418,57.798,45.458,52.772,63.253,69.773
0,0,0,0,0,0
27.021,20.597,14.558,15.326,20.522,8
39.452,57,47.001,57.005,28.014,39.174
149.022,140.289,146.001,158.999,66.976,153.01
0,0,0,0,0,0
51,33,31,42,41,42
0,3.452,0,0,0,3.235
23.096,29,14.509,24,10.54,11.314
0,0,0,0,1.477,0
48.14,7.505,14.408,29.123,33.152,73.444
62,0,41.861,71.46,0,32.819
337.97,468.103,448.824,501.99,404.371,502.902
295.057,282.769,299.801,340.62,293.88,308.838
911.983,931.175,932.933,1017.785,891.613,867.35
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1472.259,1277.054,1419.574,1537.871,1326.642,1294.143
1285.551,1556.846,1410.441,1801.006,1353.565,1299.694
428.537,259.879,386.935,518.001,452.274,505.584
1,0,0,0,0,0
1,0,0,3.21,2,1
0,1,0,6,1,0
775.511,948.161,717.173,942.148,748.784,798.118
181.644,247.518,184.814,206.346,233.172,166.948
2529.36,2673.132,2245.41,2511.935,2690.14,2698.217
1044.845,1048.379,1041.25,1151.813,931.325,980.312
1,1,0,0,4,2
0,1,0,1,0,2
0,0,2,0,0,0
0,0,0,0,0,0
828.828,752.777,763.375,811.599,874.767,862.486
516.526,486.577,489.885,511.318,489.264,415.072
1113.606,906.957,935,953.038,1107.621,1001.557
1055.236,1162.275,1099.834,1187.638,1181.259,1185.213
135.507,195.62,178.334,96.01,54.024,49.264
885.805,607.301,829.308,925.941,773.93,968.92
911.768,1008.67,992.547,1076.078,988.656,881.793
362.632,385.972,373.213,357.669,387.148,378.78
610.848,633.372,537.91,572.703,673.408,606.42
9750.093,10111.893,9904.721,9739.524,9277.938,8639.357
297.861,352.465,279.105,309.349,321.426,276.332
669.682,666.394,619.73,712.434,599.116,582.891
709,674.085,751.437,737.291,727.145,667.271
1717.547,1563.137,1320.249,1393.955,1758.301,1655.133
0,0,0,0,0,0
786.623,841.797,500.906,956.582,697.132,618.443
506.401,558.238,507.938,554.697,414.075,427.978
723.892,723.612,733.873,773.612,768.848,743.418
353.882,400.569,436.585,426.012,345.341,267.374
718.995,779.549,825.138,701.337,641.199,684.324
1820.955,1930.299,1782.063,2072,1923.958,1969.824
979.15,663.943,648.065,877.781,812.316,864.566
274.262,345.256,209.991,338.91,376.074,274.919
1973.178,1781.103,1602.227,1658.645,1892.072,1978.804
5,9,2,6,1,8
458.511,383.095,327.481,442.705,373.029,304.316
1321.799,1327.002,1153.456,1189.301,1278.329,1295.236
1384.098,1499.022,1300.857,1441.365,1380.069,1329.058
0,0,0,0,0,0
16.64,17.992,14.617,23.525,15.153,21.414
5717.834,5563.237,5785.148,6323.072,5845.138,5713.637
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,3,1
1887.412,2377.678,2145.107,2507.46,2066.138,2329.263
249.91,308.62,286.734,268.341,250.108,242.199
442.784,438.657,182.351,230.793,312.992,176.95
242.482,425.636,378.024,408.593,347.667,310.176
284.639,231.978,229.476,330.34,253.01,302.29
377.052,370.427,365.303,353.731,271.117,237.74
116.565,121.554,130.045,130.94,117.303,165.83
2643.098,2906.883,2671.856,2663.112,2552.34,2484.974
2834.645,2521.726,2450.62,2546.65,2538.86,2519.617
394.878,455.293,383.279,441.816,368.608,375.906
199.227,237.258,196.222,219.636,178.42,246.647
383.633,334.262,364.962,513.147,276.008,318.813
280.426,301.132,278.351,244.734,273.67,288.67
0,0,4,0,0,0
59.431,99.276,59.886,83.063,111.587,95.046
897.443,940.629,731.384,788.096,945.461,863.644
618.542,663.057,602.901,619.897,653.581,613.178
3134.95,3395.12,3385.476,3345.112,3207.06,3038.986
0,0,0,0,0,0
5248.979,5778.112,5592.24,5822.86,5397.695,5648.245
1341.429,1691.475,1667.452,1836.6,1612.182,1555.651
638.569,584.115,529.185,690.576,422.607,495.424
2,3,2,0,0,1
0,0,0,0,1,0
6,6,4,5,3,5
0,0,0,0,0,0
1,0,1,0,2,0
0,0,1,0,0,0
11,9,8,10,16,12
0,0,0,0,0,0
7,1,7,3,8,7
20,9.03,17.123,14,26.099,15
2,1,2,1,1,1
1,0,0,0,4,2
9.965,4,5,3,3,1
0,0,0,0,0,0
0,0,0,0,0,0
35,33,18,15,21,25
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,1,0
4,0,0,1,0,1
0,0,1,1,0,0
10,14,10,12,16,21
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
196.735,219.907,141.076,181.839,179.701,166.353
0,0,0,0,0,0
426.022,395.33,359.267,392.087,426.634,437.744
2666.373,2591.443,2581.095,2776.474,2365.893,2304.562
581.81,613.551,569.323,567.073,556.396,565.872
1898.507,2115.485,1576.086,1563.318,1834.438,1635.63
523.088,541.203,555.139,538.204,539.439,535.3
445.297,460.627,397.914,425.236,401.566,441.75
0,0,0,0,0,0
508.322,466.277,433.076,458.1,448.78,540.123
236.803,235.979,290.142,247.366,252.181,262.966
1960.989,1872.903,2075.398,2159.616,1868.039,2027.533
0,0,0,0,0,0
150.12,145.635,178.157,189.33,115.439,34.811
907.718,846.04,960.593,1013.493,869.149,855.659
1756.397,1723.898,1563.683,1782.907,1780.561,1657.877
761.709,860.255,830.836,677.41,818.81,788.239
906.816,896.679,1374.198,1567.242,1187.185,1003.746
168.235,227.648,251.091,249.674,192.452,237.744
46.647,86.029,71.33,81.343,52.039,68.309
43,26,53,41.001,38,38
565.186,564.236,532.037,730.44,500.567,258.395
0,0,0,0,0,0
275.663,352.125,156.009,239.476,248.551,248.825
509.452,449.182,509.636,554.86,532.115,495.914
726.974,890.087,805.743,946.612,779.77,896.817
149.853,236.683,92.214,141.304,169.734,180.111
207.594,267.325,246.152,241.736,245.542,211.195
2,0,4.742,9.123,0,0
0,0,0,0,0,0
1779.705,1860.366,1826.265,2079.806,1730.13,1849.121
0,0,0,0,0,0
124.966,84.203,77.275,106.118,173,75.643
388.623,556.778,570.428,668.148,496.635,414.807
539.292,494.139,496.644,420.732,398.748,492.056
1,0,8.374,1,0,2
0,0,0,1.518,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2.839,0,1.235,0,1.601
0,0,0,6.521,0,0
99.233,104.968,99.999,36.319,69.559,75.832
1337.643,1658.775,1284.417,1609.58,1155.872,1218.975
34.284,16.26,20.18,40.486,9.119,35.894
255.585,324.054,250.405,346.79,254.879,331.722
0,44.353,38.458,0,0,0
347.422,353,185.354,281,361.115,339.392
476.836,474.688,428.639,557.725,473.037,381.994
3993.831,4180.3,4039.625,4863.132,3747.026,4219.513
3064.887,3473.42,3227.707,3446.423,3222.036,2974.335
1381.488,1241.86,1266.966,1315.78,1264.013,1351.778
607.636,445.32,469.02,426.567,599.154,624.488
244.212,291.156,269.43,193.677,253.16,188.563
86.205,94.82,66.597,84.708,66.869,75.247
193.806,357.877,204.253,419.539,345.185,253.29
349.635,434.624,429.491,359.969,218.175,369.892
124.18,153.693,154.332,149.19,77.148,108.467
578.269,682.496,565.61,594.062,674.837,591.599
450.586,326.603,361.88,362.245,349.208,421.416
1307.575,1851.257,1625.83,1534.936,1340.524,1010.898
460.801,496.81,391.367,366.978,463.336,405.246
0,0,0,0,0,0
824.479,971.46,961.405,979.457,784.19,846.479
159.067,171.968,219.96,126.525,182.427,175.218
702.838,764.442,730.094,789.947,672.908,640.231
827.955,868.377,823.035,891.746,941.751,791.448
0,0,0,0,0,0
0,2,0,0,0,0
404.153,539.394,426.669,394.244,477.153,402.633
1466.977,1488.841,1529.397,1688.901,1579.213,1573.679
20.826,43.769,54.095,33.749,18.296,46.885
0,1,0,1,0,1
0,5,0,1,2,0
695.246,716.057,671.112,704.782,727.607,667.636
29,19,22,20,18,20
382.364,310.051,309.777,352.983,358.764,426.557
104.112,95,96.017,80,81.037,119.013
3,1,3,2,5,2
0,0,0,0,0,0
2061.031,1805.097,1765.658,1881.282,1894.106,1945.686
0,0,0,0,0,0
0,0,0,0,0,0
19.944,14.577,5.418,10.895,2.067,8.979
34.005,49.042,34.381,47.151,25.888,18.178
17.324,5.01,6.074,2.214,4.346,13.085
334.311,499.752,227.836,509.137,482.622,380.146
2932.108,2983.402,2566.554,2657.704,2851.517,2779.525
6.339,5.516,6.449,4.761,8.282,0
638.503,796.99,748.007,807.376,683.336,675.089
14,5.015,4,8,7,8
3457.408,3610.262,3434.391,3466.379,3549.12,3319.046
198.218,294.964,234.457,316.933,218.477,209.136
0,2,0,0,0,1
242.658,281.558,209.163,268.61,259.328,266.394
0,0,0,0,0,0
0,7.58,5.164,0,0,6.6
1547.098,1571.647,1480.101,1417.928,1528.305,1493.818
0,0,0,0,0,0
0,0,0,0,0,0
0,2.615,10,4.024,0,5.369
1404.326,1486.824,1355.903,1349.731,1417.022,1323.091
1160.672,1003.611,902.261,868.734,1222.637,1150.311
36.734,36.531,9.575,37.351,24,41.992
693.937,782.304,739.772,658.65,670.201,725.213
1109.539,1150.967,1053.034,1076.538,1092.549,1015.86
1843.168,1939.886,1905.736,2088.498,1831.782,1764.637
1845.605,1697.075,1637.145,1893.245,1846.436,1886.173
1,1,0,0,0,0
2152.128,2055.204,1860.054,1990.785,1926.124,1580.849
1,0,0,0,1,0
159.935,180.207,159.618,7.533,66.532,282.067
0,0,0,0,0,0
828.365,782.764,1008.231,1043.258,794.524,752.957
1394.643,1632.893,1554.661,1473.444,1625.335,921.904
4,5,0,2,2,2
1,0,0,0,0,0
0,0,0,0,0,3.915
1568.297,1405.789,1409.294,1616.168,1248.362,1460.347
1818.591,1643.063,1850.171,1993.799,1722.861,1829.473
940.67,1013.883,845.14,985.593,930.834,849.896
214.832,269.35,310.67,318.484,224.209,237.841
155.135,163.202,170.594,176.878,157.428,203.727
299.607,556.974,386.902,391.147,276.521,445.333
580.989,581.528,653.982,649.979,573.75,689.311
30,14,4,6,19,23
0,0,0,0,0,0
472.114,513.326,398.269,433.029,384.118,414.366
75,66.335,82.858,53.442,91,97
0,0,0,0,0,0
0,2,0,0,1,1
0,0,0,0,0,0
10,0,0,0,6,8
2228.141,2211.334,2066.842,2573.731,1811.633,1644.222
5553.838,7127.507,6300.501,7776.975,6584.471,6349.432
5.499,0,0,5.37,3.814,0
2,3,1,0,0,0
616.278,536.574,515.596,550.304,481.705,570.047
16.293,13.796,58.65,16.612,9.824,37.621
0,0,0,0,0,0
0,0,0,0,0,0
180.7,308.701,216.474,315.425,271.326,265.745
0,0,0,1.089,0,0
0,0,0,0,0,0
0,0,0,0,0,0
49.199,54.213,69.587,62.959,87.273,61.863
1,0,0,0,0,0
284.045,371.713,355.279,284.916,285.337,301.537
751.917,719.663,655.975,640.086,657.614,610.066
690.628,862.124,905.823,976.176,793.927,922.698
2064.915,2352.288,2220.206,2426.254,2173.887,1980.757
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,1,0
664.22,672.742,700.816,653.036,701.068,634.333
1367.739,1323.583,1394.847,1341.323,1391.914,1290.103
0,0,0,0,0,0
0,0,0,0,1,0
0,9.467,0,0,5.533,9.043
0,0,0,0,0,0
144.298,161.495,173.989,226.141,149.005,95.438
0,3,0,0,0,2
26,23,15,15,26,22
235.156,298.21,274.744,238.495,249.785,285.296
1,1,1,0,0,0
223.344,143.06,235.744,145.036,163.128,186.406
27,23,26,23,38,34
1727.141,1942.973,1750.911,1932.775,1659.816,1638.135
430.994,291.311,273.003,371.973,239.318,369.686
220.72,230.861,243.304,251.002,218.685,198.109
652.334,616.827,665.552,750.956,592.753,601.431
20.09,33.995,30.561,46.748,34.059,22.695
8.948,14.299,27.097,5.613,0,15.078
427.313,407.371,400.973,381.586,461.676,341.208
2339.373,2389.732,2482.25,2661.064,2398.388,2398.046
0,0,0,0,0,0
25.881,0,0,0,4.721,24.415
0,0,0,0,0,0
2,1,3,0,0,0
271,239.054,263,260.032,260.674,250.04
257.522,322.933,292.241,263.777,261.902,244.476
0,0,0,0,0,0
0,0,0,0,0,0
5,6.419,10,6,6,8.013
1,3,2,1,2,2
0,0,0,1,0,0
5,4,4,3,0,1
1762.447,1146.112,1538.764,1338.893,1325.472,1234.33
176.743,152.157,177.118,140.664,161.115,168.505
0,0,0,0,0,0
684.48,770.016,559.001,694.679,679.032,597.705
0,3,0,1,1,0
280.517,129.601,17.332,199.919,117.651,0
75,69,77,90,71,71
348.101,336.122,297.308,367.382,333.939,367.321
6,6,2,1,2,5
232.109,237.107,282.98,275.075,235.62,207.618
0,2,0,0,3,0
0,0,0,0,0,0
915.005,1050.359,908.113,852.013,955.255,884.404
1029.944,1079.04,988.337,1079.167,994.346,920.925
1872.337,1669.394,1647.942,1742.128,1811.742,1797.666
60.32,25.369,38.011,59.298,57.026,63.406
1379.061,1483.413,1390.778,1639.451,1214.094,1449.958
118.774,116,112.41,118.965,102.076,110.622
392.121,306.11,395.21,397.554,386.786,378.431
107.942,97.527,120.084,148.528,86.79,98.687
146.103,182.614,135.541,184.397,173.721,202.221
0,0,0,0,0,0
795.132,652.806,378.459,486.258,510.176,442.902
605.629,690.406,544.018,660.995,600.465,473.945
1105.791,1015.733,989.368,1073.864,996.356,1025.636
1081.115,1381.961,1248.519,1314.656,960.866,1095.654
0,0,0,0,0,0
0,0,0,0,0,1
0,0,2,1,0,0
0,0,0,0,0,0
2,2,0,0,4,0
0,0,0,0,0,0
0,0,0,0,0,0
27,21,19,0,0,2.55
103.943,148.2,185.075,0,0,0
69,31.011,66,57,71,56
115.57,366.571,319.614,167.921,407.6,291.95
4.097,0,9.483,0,3.195,13.154
0,0,0,0,0,0
2379.586,2549.307,2611.662,2758.285,2375.882,2255.14
873.398,940.109,903.786,988.741,946.186,903.396
1,0,0,0,0,0
1,1,1,0,0,0
186.574,189.64,185.611,171.098,196.54,169.716
0,0,0,0,0,0
5,8,1,3,5,2
1,2,0,2,0,0
0,0,0,0,0,0
0,1,1,0,1,0
2,0,0,1,0,0
0,0,0,0,0,0
67.684,47.3,33.632,46.194,76.656,65.164
13,3,5.109,9,17,6
2752.689,2799.711,2345.6,2492.269,2736.727,2498.667
1297.299,1321.419,1160.527,1280.864,1255.248,1213.54
0,0,0,0,0,0
167,105,143,124.159,155.069,138.306
0,0,0,0,0,0
8,6,7,6,8,8
840.482,875.437,793.13,874.996,806.021,834.494
116.905,163.307,106.857,123.475,63.987,75.493
341.435,454.773,407.194,391.538,402.148,299.264
752.858,736.571,670.39,900.213,742.106,845.619
131.076,84.123,101,129,122.223,94.514
1900.589,2825.556,2349.479,2680.217,2583.665,1821.98
1604.924,1794.754,1830.998,1753.537,1684.138,1606.79
0,0,0,0,0,0
920.419,913.185,984.83,994.44,951.277,929.243
80.536,78.7,90.273,102.068,67.398,56.63
2,0,0,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1687.595,1709.073,1621.396,1829.89,1380.997,1521.958
709.631,952.802,754.172,442.312,529.882,765.434
106.231,101.306,83.911,125.144,96.463,114.278
18.526,19.342,20.441,26.674,27,19.438
337.164,312.69,320.77,322.302,325.046,279.008
0,0,0,0,0,2
5028.852,6152.16,6034.073,6737.466,5518.356,5064.754
0,0,2,3,1,4
346.247,356.551,284.948,339.481,287.399,297.245
36.038,32,1,40,3,33
681.036,686.551,672.364,770.871,771.979,686.458
13,11,9,12,6.965,0
18,23,13,10,19,27
119.097,119.322,117.027,131.167,134.69,92.704
0,3,0,0,1,2
503.929,942.675,658.059,460.58,617.053,394.626
316.302,300.428,262.402,412.652,268.146,395.069
533.031,671.301,489.579,590.759,578.85,434.867
536.054,446.269,701.737,768.132,445.962,781.577
185.194,136.105,158.909,116.57,216.757,141.772
1547.498,1580.373,1548.922,1655.491,1429.635,1515.994
10.836,9.343,13.724,2.796,13.415,14.101
1,0,0,0,0,0
0,0,0,0,0,0
11.235,16.631,19,29,16,33
0,0,0,5.269,6,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3587.225,3060.877,3022.646,2882.059,3384.129,3218.891
463.486,392.594,467.57,385.243,254.927,313.545
0,0,0,0,0,0
532.176,765.021,565.675,903.398,353.002,432.878
260.534,245.74,255.652,279.555,265.96,266.424
144,167,155.002,137,202,177.558
1133.56,946.67,1092.399,1058.574,1043.014,1118.898
1466.502,1387.935,1316.934,1631.069,1544.873,1502.725
128.189,107,108.065,99.024,133,119.013
266.023,238.568,253.822,272.559,281.803,258.36
1224.814,1333.129,1168.323,1397.097,1274.049,1250.879
713.741,714.1,679.738,666.442,725.077,760.53
386.226,436.504,357.532,337.839,406.088,299.624
699.602,605.208,615.38,722.231,660.274,596.35
45.71,45,42.464,39.45,43.192,51.935
180,198,193,154,172.222,147.039
17,11.049,10,5,32,21
0,0,2.908,0,0,0
0,0,0,0,0,0
100.983,56.73,100.89,61.415,87.354,88.822
37,20,30,30,28.013,26.912
0,0,0,0,0,0
8,9,3,8,6,3
671.958,667.899,654.734,684.61,701.073,592.404
0,0,0,0,0,0
335.025,304.958,309.506,291.849,285.956,295.009
0,0,0,0,0,0
70.618,94.093,98.548,76,85.008,95.634
340.8,409.254,427.529,466.601,364.714,427.077
292.746,253.401,329.478,254.921,348.072,376.053
0,0,0,0,0,0
423.217,556.03,537.282,562.989,519.548,462.49
4051.918,4567.207,3674.545,3838.178,4068.61,3734.204
5770.615,5243.494,5579.146,5863.308,5259.738,5205.048
818.732,765.151,695.419,806.795,783.124,812.099
878.655,874.527,900.074,962.813,926.875,930.002
1328.315,1439.385,1293.802,1299.474,1304.666,1218.57
17.671,20.386,31.243,45.438,32.014,17.077
1.938,0,0,7.799,4,0
1031.594,1104.749,996.384,1183.476,1002.543,952.725
2181.855,2381.558,1560.275,2021.721,1694.551,2047.072
210.323,198.136,60.911,144.909,172.175,186.594
0,0,0,0,0,0
27.514,22.799,65.449,49.973,29.285,60.875
102,117.003,117.017,111.016,119,95
22,12,14,17,10,16
0,0,0,0,0,0
397.023,404.342,460.503,471.739,385.524,433.729
1431.164,1228.981,1226.005,1171.993,1374.636,1269.875
459.586,489.801,438.612,460.291,472.083,506.598
736.628,768.364,710.039,834.964,837.673,783.583
0,0,0,1,0,0
500.911,469.276,446.647,507.051,496.358,490.17
1020.681,1346.294,1034.478,1060.872,954.003,1117.8
1253.608,1130.197,1189.033,1236.051,1183.877,1124.728
0,346.487,423.305,272.272,388.535,0
92.033,69.284,135.798,151.8,99.966,129.838
68,63.262,97,61,53.043,76.674
0,0,0,1.859,0,0
2333.151,2292.297,2148.683,2334.078,2128.146,2043.382
0,0,0,0,0,0
286.501,217.401,256.628,207.316,253.153,264.904
0,0,0,0,0,1
687.487,657.82,704.011,662.307,633.555,658.099
315.123,257.066,267,269.293,274.027,318.03
258.065,248,271.312,252,264,209.003
31.203,32,25,28.154,38,53
21.026,15.922,15.925,12.596,24.82,26.505
478,415.018,458.619,474.247,421.544,419.06
103.384,112.154,120.494,98.587,102.3,73.812
85.511,142.043,84.589,84.955,95.814,121.998
0,0,0,0,1,0
0,0,0,0,0,0
1648.154,1749.5,1510.798,1335.821,1265.006,1438.37
441.499,516.361,477.067,525.795,451.754,364.858
420.57,493.155,519.955,507.929,453.429,404.949
2051.231,2123.989,2144.848,2339.883,2061.295,1930.992
1895.58,2165.094,1960.939,2075.01,1994.658,1970.108
161.095,167.315,152.121,189.653,128.378,150.022
121.489,173.403,99.644,163.379,139.372,93.666
950.6,927.349,952.879,953.931,997.894,952.777
1923.825,2282.609,2275.024,2321.383,2041.827,1860.504
38.893,70.018,32.531,0,20.439,55.063
847.776,951.925,908.294,1063.907,880.717,1006.371
1010.83,1055.875,960.31,1273.132,1049.892,988.22
490.673,423.695,434.572,508.01,555.181,411.415
1074.375,1328.977,1281.928,1270.104,1139.826,1187.895
526.919,648.114,597.183,604.106,545.273,550.609
1191.318,1424.164,1335.75,1444.813,1132.865,1230.398
2195.055,2155.163,2173.309,2339.698,2222.244,2131.133
785.919,902.593,815.498,874.599,837.847,911.383
832.96,709.163,792.157,867.936,740.13,854.178
0,0,0,0,0,0
0,0,0,0,0,0
0,3,1,1,2,1
29,25,27,19,24,23
322.993,287.895,337.805,313.213,334.645,286.583
444.455,477.558,448.002,484.062,404.63,489.29
871.316,823.004,786.316,761.198,848.97,924.283
1436.536,1413.937,1397.297,1464.22,1397.087,1453.815
55.255,99.587,108.52,138.959,12.07,127.513
494.467,414.615,387.534,443.062,367.653,499.492
948.735,1225.322,1072.269,1214.666,945.334,943.526
614.031,724.65,646.035,689.229,649.046,630.439
6,12,2.057,11,6,9
1605.732,1525.136,1633.831,1716.639,1529.167,1564.585
240.222,324.487,282.442,282.35,252.684,217.081
148.13,146.842,163.082,172.755,152.79,165.078
1680.282,2407.409,2050.688,2757.199,2036.97,1786.175
20,16,16,25,23.007,33
0,0,1,0,0,0
207.805,237,258,254.079,218.124,244.5
181.269,214,202.002,198,222,229.183
126.074,181.155,175.591,209.389,152.72,127.555
4.14,5.483,5.32,1.645,4.918,6.882
1204.999,1111.3,1092.787,1277.843,1281.053,1035.399
92.954,94,102.04,105,49.789,97.021
2634.989,2152.805,2471.433,2634.263,2277.49,2467.554
696.922,686.259,923.901,660.317,625.078,590.234
15,3,10,10,11,12
418.172,578.51,448.169,479.092,430.846,427.996
601.273,668.38,643.739,834.018,532.922,321.481
15,20,10,15,13,19
46,26.02,25.25,56,33.264,19.393
5821.084,5751.107,5812.848,6610.26,5195.472,5403.548
114.16,209.397,213.738,130.469,133.079,153.199
11,6,6,7,6,1.344
0,0,0,1,0,0
0,0,0,0,0,0
0,1,0,1,0,0
0,0,0,0,0,0
13.06,0,2.944,0,0,12.712
29,33,25,31,25,40
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,9,0
0,0,0,6,0,0
1,1,0,2,0,0
0,3,1,0,1,0
277.027,351.481,249.562,305.389,311.69,299.927
760.126,721.13,708.548,734.608,725.301,663.858
1078.503,1056.995,1066.84,1028.739,1106.44,1096.02
0,0,0,0,0,0
0,0,0,0,0,1
2,0,0,0,1,0
0,0,0,0,0,0
0,1,3,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,4.471,0,0,6.767,7.746
0,0,0,0,0,0
184.566,164.206,169.877,195.435,138.481,145.679
734.358,876.409,713.188,667.631,749.647,687.968
431.837,490.502,422.514,370.38,433.04,362.342
0,128.543,107.675,0,40.037,54.15
1054.744,1600.322,1399.386,1666.177,1328.723,1521.425
1819.194,1894.984,1870.425,1993.001,1705.174,1747.248
763.71,1040.887,878.758,836.661,835.786,736.525
2346.829,2539.453,2549.111,2738.77,2722.256,2438.878
64.472,45.544,48.172,59.865,29.38,93.24
391.15,520.003,419.21,360.419,381.999,419.639
7379.177,8320.098,7956.59,8396.18,8092.482,7663.838
0,0,0,0,0,0
17,3,6,9,5,2
28,18,21,20,23,18
3.69,0,0,0,1,2.641
0,7,4.955,10,6.794,11
75.777,67.127,55.319,80.687,70.434,63.246
110.162,179.398,112.875,119.666,128.058,134
4,0,0,2,4,0
117.207,117.997,162.936,166.532,129.228,102.265
307.033,255.016,287.563,289.175,275.777,281.526
173.041,213.024,198.431,205.965,182.439,222
2265.657,2430.105,2253.321,2549.195,2288.977,2290.296
0,0,0,0,0,0
580.9,542.956,558.002,511.755,554.481,536.713
0,0,16.83,27.102,35.886,5.541
0,0,0,0,0,0
257.829,214.306,240.129,236.263,219.045,190.426
617.026,595.315,628.545,624.808,609.477,623.069
4158.475,4124.434,4320.309,4465.511,3994.169,3908.837
5607.451,6094.159,5790.048,6266.156,5673.094,5579.123
2628.533,2280.037,2397.719,2522.141,2423.831,2471.74
2627.876,2621.514,2325.142,2569.29,2522.027,2407.32
