"SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
1593.775,2290.411,1603.472,3627.024,2022.474,2483.199,5417.526,2459.043
5315.603,8086.737,5308.143,14617.578,9459.728,7538.714,25057.181,8468.095
683.792,1133.69,507.298,741.682,395.935,975.175,1310.211,687.177
514.544,593.775,449.311,1215.557,676.087,686.663,1350.284,518.125
1006.112,1406.088,968.957,1694.638,911.097,1571.347,2538.367,1198.845
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
244,385,278,7919.908,4140.504,433,3473.792,877
0,3,3,10,3,1,6,5
0,0,0,0,0,0,0,0
1388.327,2668.716,1515.982,3027.832,1700.937,2116.556,4297.915,2124.881
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4264.23,6561.784,4573.244,9410.904,5848.877,6336.475,14101.113,5844.795
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
496.488,541.143,283.897,855.738,425.585,758.909,884.25,685.544
1147.096,2229.288,1236,1732,920.025,1916.214,3124.099,1729
3508.418,5097.019,3559.561,6429.101,3343.116,4791.357,10110.56,4587.285
903.733,1418.684,948.451,1314.254,804.703,1254.821,2720.666,1307.92
0,52.064,7.541,70.171,29.302,51.917,132.504,140.809
4.204,18.581,20.88,17.766,33.373,24.178,37.712,38.12
5197.804,6964.327,6608.805,5206.999,2613.292,4232.81,12387.187,11622.844
0,0,0,0,2,1,0,1
5400.297,7780.812,5141,6148.867,4552.28,7406.605,9539.967,7271.325
14.002,25.105,10.115,49.633,24,0,37.189,26.966
1355.302,2288.337,1427.771,2766.94,2738.332,2018.715,3722.802,1767.663
0,0,0,0,0,0,0,0
1,1,12,2,1,3,5,2
0,0,0,3.137,0,0,0,0
836.012,1236.931,865.164,2580.058,1748.861,1321.985,3378.617,1221.771
9788.788,15877.721,11121.229,22783.131,15039.194,16388.964,35453.155,16232.963
0,0,1,1,0,0,2,0
749.201,1265.091,720.647,1701.379,1068.814,1270.944,2844.334,1151.306
46.726,88.504,30.399,86.694,69.582,22.029,100.447,42.809
147.964,350.94,230.848,341.836,401.535,120.655,677.908,462.904
119.929,231.363,149.122,392.792,191.12,180,535.674,288.255
4218.203,6609,4673.047,14469,7898.3,5926.504,16516.317,7091.656
1,13,7,18,16,1,11,5
145.342,364.471,176.556,2083.905,2474.886,134.78,3693.936,274.4
149.778,228.762,137.363,362.165,136.486,222.286,196.389,75.926
340.836,600,390,911.053,440.718,598.285,1067.109,580
1826.426,3049.181,1957.732,4468.945,2833.654,2596.62,5839.42,2799.454
0,0,0,1,0,0,0,0
0,0,0,2,0,0,0,0
2,3,0,1,3,0,1,0
2,6,1,9,4,3,10,6
0,2.477,6.094,5.456,4.387,3.927,6.292,2.985
2834.022,5400.28,3358.341,7573.446,4173.568,4641.817,8445.618,4745.5
106.244,181.108,177.298,264.964,166.128,190.098,479.512,234.881
14.359,4.055,2.786,34.045,0,0,26.525,0
0.732,1.01,3.07,7.173,2.042,1.028,39.865,2.768
0,21,5,14,30,17,3,3
278.192,468.358,304.701,577.844,384.93,369.149,825.011,417.964
0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0
113,192.001,114.999,305.001,170.999,149.002,342,152
0,0,0,0,0,0,0,0
583.094,828.248,428.964,910.04,246.6,725.548,857.786,771.515
466.147,738.737,425.242,1528.082,669.715,623.971,1171.252,627.281
699.921,967.008,743.385,1637.127,570.215,952.69,2152.395,969.795
2,6,12,8,3,0,33,5
14731.526,23157.544,16647.217,44062.644,25742.551,24350.667,58397.964,22535.784
0,0,0,0,0,0,0,0
3620.636,5682.865,3687.671,5311.244,3065.707,4565.39,8362.602,4753.403
34,154,181.239,2213.892,1564.017,34,614,101
0,0,0.865,2.722,7.821,0,0,0
0,0,0,0,0,0,0,0
4,7,12,34,17,2,10,0
4,6,0,3.287,6,1,1,2
154.136,176.61,63.68,511.984,153.181,61.537,614.623,74.191
694.873,939.612,609.847,1254.681,797.058,967.931,1075.503,643.49
755.169,931.831,553.845,1480.597,833.172,766.69,2065.677,1171.619
1410.502,2453.409,1235.431,2189.665,1474.856,1619.81,4470.571,2240.839
231.998,382.511,264,552.635,314.759,323.914,735.296,395.388
2179.542,3378.084,2660.096,4786.751,3268.025,3340.896,7117.167,3709.788
1771.636,2942.651,1965.978,4461.497,2558.505,2345.875,6221.552,2807.084
8667.352,16767.621,10549.589,20651.62,12110.275,16361.508,23005.871,13418.275
0,0,0,0,0,0,0,0
1800.208,2647.487,1828.518,4587.011,2969.496,2568.124,6483.024,2685.495
613.025,737.676,641.097,584.961,348.168,631.54,562.76,343.135
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,2.62,0,0,0,5,0
0,0,0,1,2.5,0,0,0
17.042,43.848,35.964,103.544,44.221,12.628,12,52.323
0,0,0,0,0,0,0,0
1,0,0,1,0,0,6,0
0,0,0,0,0,0,0,0
5,7,4,7,4,11.993,9,8.999
675.999,1155,886.001,1331.999,776.001,1132,1850,1213.765
12,0,0,5.3,0,0,6,0
3,4.23,12,4,4,5.802,8,8
384.314,595.023,239.848,676.369,392.681,513.484,991.76,708.216
92.205,103.511,71.399,83.862,21.114,56.583,176.608,126.605
914.48,1622.422,1042.233,2313.359,1194.783,1356.767,3373.655,1848.369
367.796,459.366,408.018,786.837,519.986,263.137,883.489,529.431
32.703,19.815,23.04,76.492,8.302,0,61.71,26.856
0,5.151,0,5.112,0,1.431,4.538,4.131
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
488.603,663.988,450.009,1198.56,905.502,255.54,2320.148,680.814
1412.58,2778.498,1679.395,5411.681,2735.236,2266.059,8359.353,3295.251
64.663,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.593,0,0,0,18.872,14.744,20.098,0
0,0,0,0,0,0,0,2.62
0,7.164,0,0,0,0,0,0
5,14,0,13,2,7,4,6
2,0,0,4.519,0,1.999,4.447,4
0,0,0,21.893,0,0,35.275,0
0,0,0,0,14.087,0,0,6.737
0,0,0,0,0,0,0,0
121.598,126.212,93.401,244.591,141.893,102.099,168.85,148.445
0,0,0,0,0,0,0,0
11.243,27.776,9.58,13.928,2.48,9.31,61.267,18.355
3.494,5.358,15.738,14.458,5.858,2.776,501.075,0
612.901,749.351,913.615,1023.054,760.841,1020.399,2411.859,1216.841
876.952,1350.281,844.796,3155.482,1885.711,924.164,4940.281,1369.818
19.646,24.699,53.012,2,5.757,0,48.245,15.832
0,0,0,0,0,0,0,0
856.406,1569.58,992.417,1828.644,1006.793,1141.037,3271.247,1490.029
1513.366,2273.563,1279.981,2598.081,1666.663,1925.72,4604.127,1999.182
72.22,81.548,72.029,294.695,182.541,111.46,381.509,101.538
886.017,1131.893,538.358,1176.886,848.51,1102.407,2258.528,642.541
2,8,0,21,8.284,2.009,2.368,4.298
1,0,1,1,0,1,3,0
93,115.252,103,198,104,142,295,188
0,0,0,0,0,0,0,0
3.191,6.698,0,0,4.784,3.178,10.702,1.5
1039.757,2615.337,1136.928,615.338,253.945,1383.961,2267.779,610.237
0,2,0,0,0,0,0,0
1653.49,2467.879,1559.106,2698.861,1280.168,2606.615,3864.378,1870.469
3694.447,4718.365,3826.876,7340.842,4479.269,5288.597,10399.996,5738.25
0,0,0,0,0,0,0,0
255.5,366.508,274.317,521.934,364.444,433.379,659.502,446.891
0,62,38,108.077,54,10,30.968,0
125.732,242.621,168.24,428.764,190.015,189.584,393.844,274.384
0,0,0,8.127,0,11.582,0,21.055
4,35,0,28.4,28.976,1,44.039,2
819.426,1236.049,646.191,1791.347,879.489,1376.038,2256.561,1060.887
2076.446,3517.489,2473.943,6364.45,2764.007,4001.243,7221.902,3774.418
110.919,195.529,143.72,294.528,220.47,199.655,468.386,157.696
141.493,197.332,119.229,345.608,133.743,230.841,374.886,170.326
72,122,106.999,259,171,143,318,123
230,291,246,553,270,414,496,292
753.797,1542.562,1049.975,2323.025,1455.563,1166.876,2494.169,1381.678
10.265,19.923,15.828,20.955,15.568,23.129,27.375,15.193
948.903,1390.164,788.297,1537.297,844.345,1147.343,2394.491,1183.199
48.863,52.934,39.943,89.823,34.022,67.892,132.217,73.039
3,0,6,7.19,0,3,3.19,0
672.073,1040.845,765.762,1372.729,882.471,977.019,1943.824,992.528
504.865,870.597,495.219,1268.204,647.95,721.558,1457.991,649.248
340.604,449.948,370.6,771.804,336.751,555.83,824.475,438.033
59.581,87.045,60.393,150.947,61.838,64.382,277.84,85.619
258.147,351.873,193.457,630.322,258.625,340.68,583.233,397.661
142.098,248.571,154.96,380.045,205.927,234.128,506.655,226.762
0,0,0,0,0,0,1,0
211.295,306.501,247.662,567.602,311.951,324.445,526.974,236.541
107.241,113.174,103.256,141.353,84.117,177.006,178.175,117.106
235.979,306.038,205.298,628.707,214.66,313.659,735.776,366.002
228,326,222.785,424.703,241.862,370.977,542.001,258.476
2228,3595.05,2138,4460.824,2412.231,2969.756,7306.302,3422.637
179.731,261.414,161.823,445.028,283.348,215.595,616.527,232.577
694.529,1067.392,691.121,883.201,597.928,903.076,1724.532,764.854
266.896,446.549,319.048,657.578,310.121,402.974,489.893,330.585
0,0,0,0,0,0,0,0
282.217,562.822,342.835,782.286,245.115,325.763,679.973,569.056
83,216.06,43.51,158.699,50,21,116,109.709
6,13,10,2,5,9,7,33
475.748,165.767,226.268,19.427,265.834,361,282,148.002
7026.951,10877.761,7692.29,21263.563,12236.184,14175.177,32335.515,11361.594
830.773,2009.83,1321.67,3510.972,1879.819,1103.239,3279.653,787.918
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
231.686,174.607,423.091,1289.925,850.229,141.72,1519.221,606.681
0,0,3,24,0,0,0,0
12,15,27,67,23,18,78,36
100,758,315.321,396,24,266,22.305,233.609
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
30.446,55.001,5.098,55.322,48.48,0,85.871,49.466
19.791,85.191,28.4,176.701,100.342,39.271,167.344,60.556
1,1,0,1.505,0,2,1,0
16.001,40,14,54,37,29,82.001,58.058
0,0,0,0,0,0,0,0
1205.889,1935.156,1315.563,2978.132,1565.878,1842.15,4090.186,2284.889
120.001,221,144,200,151.025,247,366.158,134
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
462.748,728.93,485.834,1377.127,844.621,737.944,1147.341,691.821
2171.704,4066.091,2564.633,6036.928,3495.765,3344.256,7660.12,3623.57
55.015,30.884,8.62,141.634,48.767,70.985,153.312,72.913
685.533,954.23,503.92,983.59,640.06,781.168,1212.844,504.857
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11,21,13,57,24,17,43,15
4,0,0,1,0,0,0,0
0,0,0,4,0,0,0,0
3020.145,4269.23,2709.106,4246.344,2206.771,3321.386,6593.399,3873.385
2,1,2,8,3,4,17,3
0,0,0,0,0,0,0,0
8.882,7.194,14.248,45.907,14.827,9.677,9.839,2.434
0,0,3.5,44.553,120.036,0,212.742,0
0,3,2,5,0,0,4,0
271.567,344.26,249.589,823.022,443.206,427.504,793.514,371.845
607.839,1078.936,640.235,1141.101,634.663,811.899,1030.822,549.482
4,0,0,0,0,0,0,0
57,122,87.001,191,87,75,162.001,66
56,50,42,69,18,25.016,59,49
75.421,131.868,33.655,138.414,72,137.626,283,60.097
0,3,0,23,7.679,0,0,1
0,0,0,1,0,0,0,0
3073.384,5517.774,3955.908,5889.402,3046.576,6073.702,8783.174,5820.445
434.77,721.232,647,1199.284,379.791,860.534,1554.811,774.877
3.609,30,3.039,88.673,23,65,48,41.715
256.809,447.126,200.876,358.952,258.149,295.12,590.548,209.927
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
313.9,604.315,325.275,441.775,231.79,377.464,721.166,360.922
0,0,0,0,0,0,0,0
662.936,1098.459,746.705,1605.659,1036.47,1011.636,2590.398,1007.315
857.81,1157.889,811.665,1292.955,499.435,1045.764,1981.684,1153.334
48.701,73.391,57.8,187.433,63.158,69.192,204.142,97.497
837.695,1319.89,950.526,1526.021,1033.46,1333.344,2466.235,1296.592
291.265,435.147,288.333,585.947,398.232,409.622,827.053,372.752
620.238,1033.662,823.099,1113.642,373.65,1204.673,1375.085,916.9
446.954,966.75,551.809,1010.47,601.019,822.071,1452.966,830.646
965.517,1343.5,845.165,1724.251,926.781,1316.72,2378.226,1260.472
606.652,917.252,512.968,1379.472,878.209,841.255,1784.019,966.859
1621.692,2578.257,1656.287,3952.99,2055.274,2667.96,4517.199,2311.293
352.024,616.618,370.404,1067.367,528.359,507.666,1201.365,552.782
263.986,217.243,109.923,436.902,330.564,407.546,514.835,242.045
266.667,294.998,239.78,294.625,101.285,260.494,556.261,295.101
743.818,1182.908,704.683,1775.589,1034.188,1083.658,2451.273,1138.894
103.736,115.728,103.724,57.022,16.03,129.325,32.685,200.398
0,2,0,0,0,0,1,0
11,7,6,0,0,0,0,12
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
5.282,33.956,14.284,56.838,32,22.477,41.926,33
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
56.898,116.356,69.17,141.851,23.938,13,120.489,96.405
0,0,0,1,1,0,1,0
2,33,25,109.999,68.679,3.151,53,9
38.015,58,38,73,36.015,50.364,108,55.26
55.826,80.345,73.486,136.72,82.669,96.171,174.73,86.822
0,0,0,0,0,0,0,0
2.737,21,10,67,12.119,0,62,5.666
1,0,0,0,0,2,0,0
3493.46,5828.985,3639.392,16010.776,9761.533,5684.833,13551.908,4902.185
53.264,54.501,50.44,67.47,32.06,42.194,26.134,38.505
3457.016,5307.23,3645.794,8599.936,3872.016,4767.941,8705.055,5358.111
1528.667,2126.563,1483.075,2311.92,1842.026,2211.365,3586.963,1399.763
928.861,1928.614,773.961,3512.487,1383.69,1228.416,3505.806,1963.497
0,5,4,7,10,0,7,0
212.9,278.52,196.503,470.658,284.488,275.438,920.391,296.993
1935.164,2925,2183.091,3197,2537.795,3357.379,6599.827,3845.059
165.186,203.491,144.327,183.65,101.688,177.454,379.246,179.144
135.129,272.876,204.017,703.222,521.675,287.224,909.503,325.455
365.11,464.555,383.4,818.73,580.854,469.439,1187.259,579.641
0,0,0,0,0,0,0,0
808.97,1428.653,755.8,1404.441,849.447,1374.357,2617.11,1337.513
4161.948,5968.488,3804.826,7859.001,4626.482,5022.647,11780.965,7203.18
406.377,965.076,629.431,1053.371,842.372,716.798,1797.514,571.677
2433.484,1970.41,1341.85,4107.562,688.993,2002.718,3652.087,2140.076
1,8.894,4.379,26,24,1,38.844,22
141.451,187.478,149.623,254.293,136.128,235.564,319.927,209.144
2597.844,4560.576,2680.713,5711.692,3182.682,3406.011,10240.316,4948.574
62.923,125.753,71,151.001,57.595,78,212.536,115.185
1741.144,2561.261,1842.683,4129.107,2351.37,2397.628,4760.093,2151.098
0,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0
0,4.96,0,10.02,0,0,0,1
74,152.547,55.852,2398.347,2272.146,58,4100.345,134.476
0,51.315,22.112,45.005,0,11.935,68.93,20.731
0,44,9.001,3.5,9.635,0,123.516,21.448
0,73.26,0,8.917,0,32.382,165.309,0
963.073,1271.064,898.336,2795.731,1087.762,1134.919,2589.236,1292.226
219.919,218.842,141.518,357.778,137.587,166.655,638.094,215.112
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0
0,0,0,0,0,0,1,0
74,137,64,167,42,17,182,81
1.038,3.104,2,4.7,1,1,12.385,2.593
0,0,0,3.437,8.724,82.767,0,62.937
0,0,1,0,0,0,0,0
105,124,49,57,112.613,46,161,127
79.437,141.449,140.604,222.316,121.132,205.188,392.67,134.584
55.448,110.147,102.716,186.497,73.627,85.977,188.315,195.062
98.6,80.974,92.262,172.212,111.555,123.944,241.068,175.01
34,74,51,94,66,87,141,78
118.904,170.496,95.623,275.699,134.996,154.213,346.928,160.809
115.641,181.735,183.648,430.851,161.388,148.366,459.482,258.376
455.749,647.026,483.67,732.333,319.036,663.496,1321.594,841.904
200.691,401.88,251.062,564.94,257.294,278.296,928.132,326.834
0,0,0,143.941,62.007,0,6,0
56.106,86.795,52.887,115.255,61.171,69.043,73.691,41.89
661.539,955.785,697.722,1807.716,912.761,898.746,1641.789,802.657
1758.338,3127.049,2212.617,2365.472,1450.864,2701.045,4036.582,2406.349
428,661.832,446,907,547,553,1251,686
0,0,0,0,0,0,6,2
75.56,100.294,50.163,90.315,69.884,83.098,124.885,110.341
11,31,15,58,82,13,82,10
0,30.088,4.504,11.98,17.286,11.728,91,51.9
0,0,0,1,0,0,0,0
2,1,1,5,4,5,5,4
0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0
3,0,0,0,0,1,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21.92,14.414,8.857,43.504,12.161,22.245,75.68,25.123
1105.138,1692.807,963.133,2411.798,1732.127,2235.533,3550.302,1482.011
0,2,6,34,0,3.001,1,3
165.451,207.591,176.478,257.23,151.07,251.498,325.894,219.65
2,1,0,2,0,0,0,0
23,63,17.002,64,34.447,17.178,69.398,21
0,1,0,1,0,0,0,0
739.288,991.749,806.06,1620.583,1011.459,1449.647,1842.399,785.229
25,35,14,24,18.007,3.775,40,1.114
0,0,0,0,0,0,0,0
342.269,628.042,443.282,562.836,551.119,549.22,1266.227,515.847
0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,28.448,0,0,0,0
3753.822,6727.141,3524.946,8012.197,4447.45,5282.016,11162.472,6109.546
0,0,1.138,0,3,0,0,2
897,1432,916.999,1678,897.001,1035,3215.441,1771.048
0,46.747,40,156.922,52.177,0,58,0
0,0,0,0,6,0,14.432,0
2456.989,4070.44,2137.269,4264.057,2658.216,3317.368,7075.203,3418.327
4245.927,7324.054,4414.095,6450.769,3909.856,5694.803,10411.326,6200.959
0,0,0,0,0,0,0,0
930.091,1599.089,1134.099,3774.966,1340.084,1446.89,4023.652,1402.647
4697.973,7339,8149.032,10526.698,4222.966,9400.943,14453.202,14038.479
0,0,1,3,0,0,3,0
869.198,1294.239,811.606,1114.989,633.212,1086.843,1307.747,808.046
0,0,0,1,0,0,0,0
20335.411,28555.534,18394.533,31312.458,21914.364,32391.412,67234.581,33067.743
0,0,0,0,0,0,0,0
608.905,1005.403,734.773,746.138,482.216,910.709,1495.315,957.266
0,0,0,0,0,0,0,0
9669.813,16072.472,8820.971,28190.817,16880.946,14464.719,35239.709,14687.049
75,138,85,382,310,75,536,349
28,107.612,83.184,189.595,39.197,23.365,154.761,99.319
103.064,299.362,114.443,394.97,398.9,247.287,525.43,198.618
11136.69,18366.07,13281.739,26230.496,10382.659,15824.763,39459.182,16082.947
1677.714,4687.533,2297.22,5623.638,3448.583,4196.6,8669.038,2597.884
53.181,53.133,25.737,82.725,87.572,161.182,232.187,59.05
60.116,3,12.849,27.534,21.445,0,46.587,0
81.865,0,5.35,26.513,17.667,0,4.307,27.924
13.532,0,0,0,3.664,0,0,0
11303.342,18414.456,14599.128,28910.86,16712.819,20127.596,29698.654,22116.586
1,1.574,0,0,0,0,28.322,5
22,65,27,87,25,37,76,33
15,71,40,70,17,28,51,39
0,0,0,0,0,0,0,0
26.606,54.056,38.081,63.685,21.927,0,72.929,58.116
16.009,100.371,8.566,250.748,21.97,28.291,277.661,34.022
0,0,4.835,7.401,0,0,3.527,1.421
1.119,0,0,1.868,0,0,0,0
1.515,2.228,2.613,7.315,2.512,4.447,13.04,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,8.858,0,0,0,0,13.69,0
1.534,0,0,0,0,0,0,0
0,0,1,1,3,0,0,0
68.32,133.41,163.685,163.39,128.641,164.083,403.214,208.797
5090.262,8682.253,5643.998,10847.4,5524.271,9434.844,15302.794,8420.34
1225.262,2004.933,2002.072,4487,2198.754,2358.118,4084.851,2084.708
1379.905,2345.255,1579.45,3724.764,2306.416,1873.337,4643.305,1734.686
696.715,777.881,551.223,1052.094,584.062,585.914,1585.82,933.436
0,31,7,21,9.459,5,36,12.876
317.235,548.319,381.633,1225.607,756.327,590.542,1446.664,708.469
935.837,1917.42,1057.167,1916.63,1420.839,1317.132,3470.004,1588.483
34.044,45.235,47.169,134.051,61.549,41.567,163.579,62.025
4430.168,6668.93,4881.831,8162.221,5014.176,7516.262,15719.124,7399.661
1374.144,1943.343,1318.716,2695.45,1615.524,2077.085,3279.9,1990.577
3577.716,6122.622,3910.289,10978.585,5661.449,5674.424,11690.861,5642.697
7266.395,11698.122,8217.345,14805.473,8528.963,10792.158,20762.812,11248.135
2050.096,3513.94,2176.059,4589.947,2647.007,3327.297,6373.93,3103.677
2395.756,4343.171,2794.645,4575.363,2272.316,3779.721,7841.527,3328.934
0,4,4,18,2,1,10.101,38.34
45.345,172.359,270.097,416.753,222.353,143.2,257.414,306.218
781.246,973.441,679.991,1539.987,733.439,1261.791,1832.862,1111.176
118.021,249.348,167,338.076,144.38,193.365,211.048,169.05
1158.57,1821.066,1204.149,2140.596,1429.213,1542.535,3580.077,1605.881
428.463,1059.199,519.343,1255.855,551.653,728.936,1171.888,612.004
191.794,129.124,94.235,251.718,112.378,110.13,267.991,46.735
1060,1813.381,1190.982,2609.811,1342.016,1372,3525.362,1357
117.771,7.568,18.985,146.095,93.113,101.26,345.289,202.857
157.324,214.258,118.975,508.669,182.019,256.397,547.644,221.103
221.155,402.169,332.075,1048.836,581.181,256.703,1275.608,473.41
597.275,976.755,711.94,1627.285,956.632,1073.47,1510.729,822.22
262.623,401.915,302.763,589.514,287.319,440.007,767.221,409.28
1396.602,1953.616,1955.44,2622.438,1423.278,1967.063,3610.744,1723.411
4.489,2.157,3.569,19,0,37.145,2.286,9.025
0,51.178,13.106,246.824,114.544,0,10.162,3
214.07,416.838,332.809,666.377,491.714,343.262,1078.914,450.932
47.817,125.782,59.434,161.791,136.181,87.628,75.186,79
4114.424,6960.308,4876.679,14310.376,8137.531,6506.87,16888.563,7620.253
4.465,112.392,93.349,16,11.928,1.57,24,10.05
957.147,1509.184,972.688,2506.808,1540.934,1649.452,2958.061,1810.791
1121.168,1425.72,853.019,1971.961,1428.768,1811.392,3549.546,866.438
0,3,2,2,2,3,3,4
204,247,195,225,63,280.001,321,499.438
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
377.259,421.113,376.787,548.66,364.661,576.342,880.067,468.129
0,0,0,0,1,0,0,0
2557.531,4369.502,2865.717,2752.489,1449.036,4076.428,4635.584,3038.785
281.696,647.928,449.405,703.402,308.864,563.589,1098.818,382.515
1877.269,2685.989,1867.991,3756.187,2128.41,2589.507,5510.598,2722.237
1054.555,1549.745,975.625,1635.539,985.139,1423.296,2643.438,1182.248
1046.274,1623.25,955.702,2328.211,1273.383,1540.242,2733.943,1215.388
614.315,848.719,589.841,1327.392,724.439,857.996,1928.565,813.315
47,41,35.357,36.946,20.939,42.001,59.789,51.791
0,0,2.644,1.054,3.061,2,1.317,1.209
44.04,69.894,55,84.122,53.281,51.599,125.845,72.28
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0
43754.017,73059.623,51740.227,150432.035,82262.643,67172.625,136780.944,69368.789
1913.385,3705.484,2849.322,4853.589,3379.098,3271.619,7325.358,2935.225
3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0
3183.353,4928.676,3763.701,45555.607,28872.256,5855.357,24111.597,3141.345
7.129,173.474,9.141,76.474,67.399,307.724,68.54,19.66
1832.849,3162.098,1962.707,8435.831,4703.466,3264.878,9456.423,3623.308
109.523,230.902,122.085,844.577,463.817,170.003,544.043,137.93
180.758,315.503,174.117,1160.231,596.579,237.679,1157.024,293.051
641.744,1214.07,689.947,4135.272,2488.335,992.165,3455.299,1014.229
2,7,11,130.999,180,3,33.001,7
0,0,0,0,0,0,0,0
8293.436,16077.624,7383.186,24207.672,9678.558,9360.232,27797.474,8624.932
0,0,1,3,0,0,2.452,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0
2,0,8.293,16,3,0,13.096,12.095
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0
756.485,1230.161,586.562,5419.625,4560.911,785.114,8814.309,1509.269
605.793,885.957,535.3,2607.186,1846.54,685.037,3630.107,878.553
3411.648,5848.908,2873.961,12092.144,10199.88,4001.383,23285.147,4941.803
41.257,21.586,0,225.018,42.428,49.19,880.552,71.731
0,0,0,0,0,0,1,0
4178.028,6159.388,3291.055,34250.783,23387.485,5556.194,35553.735,6277.135
14.007,13.633,5,9.698,8,12.124,35.013,12.127
47,37,39,52,10,48,75,35
51.648,73.704,41.077,102.694,75.854,63.327,179.43,62.7
441,698.001,366.431,1217.637,786,713.873,1329.461,701.957
382.269,636.983,491.047,751.035,463.917,600.629,1067.677,631.937
1957.488,2883.261,2018.522,3773.006,1279.132,2746.068,3475.284,1875.099
173.672,238.117,223.747,412.942,213.612,180.865,396.049,224.916
1815.85,2978.339,1677.587,6406.507,3178.228,2937.623,5374.302,2552.539
95.364,289.378,215.658,247.694,94.999,202.646,501.618,292.871
1387.459,1989.53,1359.999,2112.535,1303.477,2053.085,3571.908,1765.2
442.148,651.99,455.755,987.004,705.373,707.149,822.655,599.184
1,4,0,6,0,0,0,4.847
26,50,1.89,15,3,16,1.331,47
0,2,0,1.33,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,2,0
5,91.915,31.788,353.864,137.62,16.799,86.371,21.861
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0
2502.936,6618.562,5695.614,20297.235,10525.204,8324.973,19843.135,8699.921
40.901,54.366,51.923,76.541,49.656,60.789,180.81,70.919
8,9,9,7,3,2,15,12
1705.865,2869.383,1843.275,4704.625,2757.768,2947.397,5090.726,2490.573
8399.017,10017.881,7997.519,11794.527,8103.63,9097.295,26808.392,13422.097
24.555,37.823,41.483,75.158,38.61,34.441,150.554,69.889
1363.749,2220.837,1310.998,1379.718,1045.499,1799.886,2701.74,1674.589
0,0,2,7,3,0,6,0
3763.364,6516.943,4318.172,9868.83,5800.824,5883.444,12468.673,5725.776
1,0,0,3,3,7.435,7,16.764
1780.81,2365.843,1770.572,3608.676,1932.106,2822.525,3686.068,1869.98
9787.394,16558.501,11856.918,26589.076,14850.952,16221.804,35857.069,16017.862
3759.395,6480.009,3698.852,9640.88,4392.329,5374.321,12924.968,6551.273
1689.822,2856.462,2247.523,4636.854,2453.521,2911.494,5726.863,2700.757
3411.861,5730.493,4421.26,6672.865,3820.482,5548.922,10857.531,5678.019
5281.836,7238.049,5116.081,13947.86,6577.48,6968.865,13841.578,6595.983
2250.974,3108.162,2099.506,4160.123,2495.483,2935.679,6010.304,3319.575
453.055,611.689,441.577,1148.547,716.623,624.119,1295.111,744.13
1249.702,2272.142,1571.428,2975.654,1925.487,2081.364,4522.384,2165.329
