SRR18889440,SRR18889441,SRR18889442,SRR18889443,SRR18889444,SRR18889445
6531.418,5785.645,7129.644,6488.558,5938.702,6017.824
6123.597,6326.879,5540.965,6486.547,4636.873,4835.65
37,22.824,25.637,36.486,24.412,31
1911.983,1674.065,1816.311,1736.844,1534.552,1454.384
1571.884,1524.557,1553.301,1636.135,1373.572,1545.187
362.164,376.311,346.046,375.769,339.43,363.726
1176.526,1034.02,1213.319,1076.754,965.903,1017.055
126.563,80,145,147,131,129.199
600.019,587.732,635.401,532.297,598.234,695.051
558.64,451.094,790.159,411.728,289.862,547.241
19,14,26,24,32,21
515.106,461.204,561.82,568.639,488.673,373.309
543,523,616,551,467,503
134,108,134,124,123,111
3727.196,3234.936,3670.641,3637.981,3235.441,3337.023
516.198,415.428,550.724,581.693,475.102,373.463
4150.942,3618.833,4223.005,4188.112,3648.542,3189.753
1197.463,973,1351,981.096,1216.001,1269.999
0,0,1,0,0,0
3771.56,2681.086,5153.594,3568.792,3659.361,3714.666
0,0,0,0,0,0
669.098,536.63,696.944,652.001,589.849,600.881
5.269,5,5.059,3.504,6.723,5.781
2,1,1,2,1,0
0,0,0,0,0,0
0,0,0,0,0,0
52.367,78.29,110.579,113.47,67.986,80.921
0,0,0,0,0,0
4995.463,4710.75,5585.873,5025.094,4733.023,4431.487
673.188,629.276,717.215,629.161,595.207,651.403
1756.973,1374.347,1931.071,1746.157,1591.671,1585.072
8603.16,7667.268,8075.417,8426.479,6398.818,7615.015
2066.2,1774.77,2371.944,2040.991,2017.868,2053.675
0,0,0,0,0,0
90.119,54.009,89.919,72.403,105.728,81.652
0,1,0,0,0,0
0,0,0,0,0,0
834.506,875.388,720.199,1235.077,1119.707,287.262
0,57,17.878,0,4.616,30.609
250.334,210.924,292.591,176.759,271.361,191.131
2094.911,1931.285,1858.969,1934.207,1642.133,1701.602
3230.555,2842.581,3187.811,3092.48,2880.737,2779.511
3133.51,2519.967,3260.58,3301.561,2932.458,2884.951
124.736,18.615,134.014,141.07,48.212,98.043
71.385,59.485,94.263,67.75,77.171,36.761
1625.499,1263.368,1169.963,1545.368,1146.779,1564.739
91.016,7.065,162.915,138.131,128.489,105.009
2403.091,1167.949,2485.635,2033.185,2107.895,1830.664
703.201,525.555,683.36,629.615,537.559,554.094
3488.976,2831.007,3651.115,3164.013,3245.52,3309.082
184.734,177.415,213.836,183.027,192.423,154.58
13139.282,11233.682,14179.116,12936.314,12388.671,12367.3
422.75,332.755,417.248,397.91,396.983,362.419
1579.049,1311.202,1616.928,1479.438,1461.491,1433.799
2443.835,1793.152,2358.703,2315.653,1865.094,1748.756
579.342,466.216,553.443,453.706,466.086,458.413
299.286,332.557,269.773,214.789,245.58,270.967
395.753,408.511,508.612,542.536,257.23,444.793
2063.39,2052.407,2215.595,1995.168,1915.847,1972.26
84.113,63.373,100.652,90.479,70.026,90.402
3186.02,3084.77,3634.164,3436.416,2796.382,2934.588
33.806,40.345,37.838,27.809,63.565,47.509
0,0,0,0,0,0
233.919,238.697,217.57,259.639,108.161,234.339
0,0,0,0,0,0
0,0,0,0,0,0
1283.36,1223.237,1347.774,1292.006,1144.002,1150.008
0,13,6,10,7.162,7
606.08,470.756,676,678.504,646.037,591
158,110,205,178,155,143
0,0,0,0,0,0
19,17,0,17,1.446,18
6505.294,6047.455,7018.352,6874.805,5765.291,5766.889
0,0,0,0,0,0
833.44,747.064,823.275,755.849,583.08,589.808
14.076,0,12,0,2.357,1
5636.779,5755.513,6570.216,5531.433,5770.111,6013.681
6044.981,5911.075,7296.722,5832.924,6457.307,6492.689
0,2.313,0,0,0,0
0,2.533,0,5.012,4,6
0,0,0,0,0,2
2,2.476,0,0,6.407,0
0,0,5.495,0,30,5.514
0,7.927,1.351,0,0,0
39.216,34.967,5.61,4.922,11.357,19.166
106.718,15.386,45.535,78.817,38.804,23.615
18.117,12.484,29.649,17.542,23.384,23.732
2820.417,2517.228,2853.388,2657.99,2542.978,2575.137
0,0,0,0,0,0
2,7,4,0,0,0
42.136,47.909,52.944,36.014,6.786,5.819
21.878,18.744,6.246,0,10.814,0
12,7,4.936,0,0,2.58
19,22,13,19,7,22
0,0,0,0,0,0
0,0,0,0,0,0
869.845,754.461,833.221,699.62,842.51,821.456
338.985,283.123,289.083,304.688,319.727,120.901
3247.439,2740.892,3196.947,3084.012,3127.481,3135.08
59.831,30.112,43.718,0,0,12.295
1653.678,1509.776,1779.064,1621.394,1534.619,1502.941
862.591,854.808,1056.344,947.301,788.736,1008.516
756.909,764.672,887.102,710.753,779.334,804.365
10.347,13.49,10.139,10.626,22.412,5.863
7068.486,6428.842,7194.179,7208.918,5742.362,5425.495
573.619,567.351,722.507,717.914,698.038,498.551
59,42,60,65,47,57
6772.829,5249.547,7242.751,6196.749,6583.077,6758.782
5,9,8,8,2,5
415.993,350.886,370.252,442.957,382.656,320.711
0,11,0,8,0,16
5449.569,5204.384,5934.738,5110.339,5186.795,4764.257
28265.913,27414.2,30982.43,27904.235,26838.457,27175.616
0,1,0,0,0,0
0,0,0,0,0,0
15812.64,13460.401,16838.512,15214.756,12450.079,11681.735
16,15,20,28,19,17
1,0,2,1,2,0
65.847,102.001,185.912,129.001,119,135
956.759,813.913,970.336,997.919,900.359,874.491
2260.205,2305.975,2412.789,2137.73,2168.58,2624.871
3221.317,2679.95,3330.731,2940.314,2908.456,2987.806
14426.89,11717.551,14647.294,13225.092,12924.942,14025.542
3048.335,2494,3015.405,2999.912,2726.006,2691.572
10.351,28.353,19.764,25.31,8.55,3.109
5929.472,5850.708,6761.964,6263.28,5002.498,5386.048
56.788,46.282,0,18.98,1.266,13.653
536.902,519.718,689.001,607.006,547.73,541.347
4129.017,3201.757,4053.524,3905.507,3818.036,3844.627
522.851,376.969,488.401,491.315,408.881,419.12
53.226,37.357,15.265,24.281,0,17.647
9451.326,8547.137,9578.411,8638.239,7616.026,7743.997
814.951,682.387,900.152,528.192,718.456,760.308
901.247,572.004,1170.861,1012.754,923.456,1121.366
5,2,2,0,0,3
1898.979,1831.738,1740.217,1737.313,1628.477,1577.601
6359.954,6230.599,7122.776,6707.188,5819.488,6140.879
0,1,2,1,0,1
203.064,162.876,236.902,190.184,172.523,228.96
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.594,13,7,13,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
32.513,26,42,36.99,36.039,27.538
457.096,413.316,459.992,391.687,314.222,358.377
0,0,6.78,2,0,1
2,6,6.001,7,2,4
3,0,5,0,1,3
0,0,0,0,0,0
1120.153,1169,1026.221,1216.08,879.349,816.794
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2261.565,2192.685,2502.271,2345.746,2271.255,2224.868
479,442.999,567.97,464,437,477.999
1302.372,1380.968,1384.516,1104.314,972.108,1170.885
21.715,22,0,38.614,20.919,0
0,0,0,0,0,0
0,4,0,0,0,0
26049.887,23103.647,27576.143,23528.313,23844.214,25634.94
2159.154,1518.213,1241.272,1671.06,1571.237,1698.903
0,1,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,1
4.798,6,11.479,0,11,8
1264.175,991.1,1454.593,1322.85,1328.068,1443.445
0,5,10,0,3.799,2.52
0,0,0,0,0,1
1.513,0,2.61,3.08,1.243,0
17.723,29.156,19.729,26.884,20.802,25.299
2.613,0,0,0,0,1.227
100.338,49.425,117.445,92.478,59.248,96.639
0,0,0,0,0,0
86.479,58.346,105.413,91.065,82.475,96.607
82.425,67,124,35.872,0,32.933
1,5,7,2,5,2
708.652,657.694,848.959,656.419,642.774,660.229
26181.188,22857.356,28750.249,25538.229,24147.28,22942.945
0,13.953,5.42,6.437,2.47,13.31
0,2.064,0,0,0,0
350.002,230.016,343.557,286,275,340
529.648,412.019,721.46,613.483,434.017,678.436
715.328,706.45,786.44,582.964,589.225,660.054
221.585,171.939,273.691,249.879,267.137,291.772
941.169,776.149,1282.659,897.279,923.197,944.121
87.516,104.425,89.855,86.6,76.705,85.498
447.205,338.355,457.636,266.803,345.377,266.902
419.769,388.178,399.203,339.459,360.578,335.023
244.775,259.27,259.24,172.445,178.25,101.774
204.732,152.382,139.118,178.876,97.324,126.097
72.262,92.832,94.977,75.471,94.366,96.058
0,0,0,1,0,0
36.094,7.473,16.807,13.557,3.008,19.332
0,0,0,0,0,0
0,0,0,0,0,0
391.101,105.225,233.332,355.849,285.752,405.189
5447.116,4796.597,6387.122,5239.372,5533.568,5854.827
1982.046,1482.451,2118.002,1700.751,1792.083,1857.613
1512.728,1212.43,1704.919,1387.959,1594.494,1656.591
1216.427,1171.023,1131.027,1470.873,1445.565,1175.6
1414.732,1200.078,1387.97,1244.57,1201.5,1306.014
579.504,609.23,944.574,578.704,856.977,800.854
2874.984,2385.038,3284.213,2928.247,2650.437,2676.293
1259.419,1096.233,1454.066,1227.768,1336.475,1483.142
181,178,178,198,177,142
4818.005,4726.57,5049.06,4997.331,4367.02,4324.936
69.081,274.083,77.046,371.714,82.454,108.43
20.988,9.968,30.182,15.18,16.546,21.073
44.478,57.868,55.381,34.163,35.582,58.397
952,734,1034,970.003,928.598,893.003
9618.605,8323.844,10399.52,9369.822,8603.068,9086.43
474.411,478,569,486,411,395
14285.526,13242.289,16666.685,14731.474,13670.774,13407.081
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
464.423,400,504.999,456.875,460.001,518.309
772.86,675.157,773.202,729.877,691.078,668.912
16299.62,14928.077,18444.312,16118.064,15011.822,15016.227
119,131,133,119,118,125.965
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1732.832,1475.092,1753.496,1633.019,1494.372,1501.261
100.994,65.302,128.101,89.194,84.07,76.569
650.268,474.037,33.629,415.465,116.125,77.788
872.781,819.069,891.46,917.292,881.001,767.298
85,52,75.87,44.804,11.032,55.208
0,0,0,0,0,0
1876.199,1852.191,2036.975,1761.389,1737,1817.587
0,0,0,0,1,0
198.05,150.43,208.449,178.331,89.848,142.106
0,0,0,0,0,0
0,0,0,0,0,0
84,86,81.781,102,72.768,59.36
6,4.666,0,0,7,0
371.525,316,317.999,378,346.152,336
1.334,3,0,6,0,0
0,0,0,0,0,0
142.955,180.522,178.745,145.337,161.152,144.347
48.17,53.675,65.196,48.194,32.543,51.754
79.668,110.115,109.626,88.594,91.724,79.86
302.838,774.014,541.225,292.355,301.998,489.612
254.217,168.736,278.225,232.677,292.562,182.358
122.84,149.419,143.186,164.684,198.576,89.817
5363.964,4712.508,5968.48,4887.966,5238.348,5252.045
835.804,704.819,760.319,764.407,710,688.648
0,0,0,0,0,0
153.832,102.314,116.652,93.799,107.982,82.647
0,1,0,1,0,0
1125.854,999.716,1359.406,1063.432,1151.562,1254.908
446.879,335.246,382.587,153.879,381.248,404.101
72.953,178.96,172.115,100.157,116.269,147.416
2413.684,2403.585,2303.998,2220.148,2014.772,1955.226
405.557,260.73,338.888,307.621,206.329,319.068
0,3.27,0,0,32,0
583.526,224.483,563.298,616.363,352.182,450.829
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.799,0,0,5,4.627,2
0,0,0,0,0,0
767.284,473.338,661.228,510.849,779.882,497.658
4,1,0,0,2,4
0,132.669,98.469,117.534,87.816,83.543
13,9,5,8,8,7
0,0,0,0,0,0
37.852,10.868,28.589,59.681,54.866,17.759
6126.122,5710.483,6721.72,5875.645,5596.474,5324.969
162.251,131.562,241,151.075,43.243,155.024
5388.304,4056.148,6111.524,4734.452,5289.693,5534.431
285.977,78.123,302.768,183.181,255.298,194.043
260.581,315.001,400.735,347.302,429.048,388.778
1447.331,779.3,2006.279,1361.233,1603.528,1934.296
30.546,76.663,58.33,69.991,44.329,64.691
85.545,140.338,158.279,153.063,104.251,170.823
500.32,587.942,683.061,592.042,635.227,635.668
200.043,149.996,242.006,188.049,146.857,207.847
1591.733,1059.656,1646.889,1459.021,1349.579,1540.935
93,78,73.365,92.968,54.522,69
5,9,10,7,0,6
3288.624,3653.675,3775.509,3368.016,3267.614,3188.572
422.939,368.921,499.616,286.148,402.729,266.669
6295.338,5776.464,6408.9,6084.903,6310.793,6272.449
881.627,846.055,941.374,871.512,882.892,966.748
352.661,264.872,348,347.951,286.208,324
588.794,297.32,684.068,588.998,603.524,534.357
482.685,463.299,514.934,479.245,410.968,313.354
145,119,196,132.531,136,170
16.011,15,0,17,30,22
1218.69,1070.502,1486.058,1230.526,1165.285,1126.457
349.343,335.069,317.135,380.802,312.182,365.12
394.103,386.663,346.004,399.33,266.606,322.332
0,0,0,0,0,0
137.408,153,140.261,152.413,172.399,102.151
187.749,53.054,143.153,41.825,199.108,46.319
86.176,65.047,97.067,78.531,70.231,72.7
1,2,1,1,5,2
8461.537,7226.569,10209.782,8173.303,9434.648,9994.078
38.233,39.052,42,30.555,20.228,0
0,0,0,2,0,1
9,9.001,10,10,5,5
228.554,225.433,306.43,259.984,202.82,187.043
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,12,2.422,7.001,4.609,13
807.789,602.681,866.847,715.069,776.248,807.769
0,0,0,0,0,0
334,346,305,299,283,317
0,0,0,0,0,0
156.519,133.447,170.845,121.12,155.284,181.761
3057.15,2777.228,3347.105,2837.98,3017.676,3078.709
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16,21,36,12,26,31
1495.58,789.391,1211.889,1127.834,1344.547,1516.548
588.076,355.474,433.41,433.094,281.042,355.529
8741.726,7119.637,9110.727,8112.025,8467.304,8208.031
1603.563,1388.368,1591.211,1502.072,1132.901,1356.324
0,0,0,0,0,0
274,238,256.691,211,274,298.009
32.327,21.993,54.403,42.413,34.936,48.008
740.725,803.005,944.001,786.25,840.001,790.001
501.998,423,490.635,449.005,395.001,417.187
12.525,13.7,25.374,13.999,8.143,10.753
144.011,142,166,125.629,126,116
0,0,0,0,0,0
4,2,5,0,3,0
386.094,307.977,371.59,413.078,304.735,273.419
0,0,0,0,0,0
923.028,868.107,1009.675,899.502,939.303,921.155
25.853,18.746,26.831,9.693,28.833,8.076
27.528,29,20.029,21.71,17.902,21.011
0,0,0,0,0,0
0,0,0,0,0,0
687.013,593.076,808.002,596.015,712,688.037
45.194,24.266,41.225,43,31.694,22.863
0,0,0,0,0,0
1,0,6,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13,5,4,6,8,6
0,0,0,0,0,0
12,4,9,14,8,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1371.311,1064.086,1467.86,1208.593,1401.557,984.598
63.155,41.668,43.985,52.16,42.57,14.058
426,413.161,498.657,393.723,448.807,427.584
91.106,33.095,80.871,64.861,26.704,36.624
4372.153,4182.907,4926.794,4440.868,4019.949,3966.976
9.683,32.947,9.457,5.902,75.897,24.335
0,0,0,2,0,1
36,31,40,20,48,33
159.229,152.852,208.498,176.54,191.788,232.143
121.214,166.39,252.802,220.845,95.728,143.792
1419.415,1321.826,1437.007,1374.995,1368.927,1250.795
82.841,106.82,4.486,120.392,84.073,174.158
0,0,15.459,8.5,3.948,3.505
0,0,0,50.998,0,0
1144.947,440.985,834.422,1074.37,631.181,528.982
18.879,22.19,12.169,0,0,39.541
1.171,0,0,0,0,3.459
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
219.064,194.063,192.783,250.827,160.529,266
664.929,533.945,514.527,620.94,715.439,659.12
142.547,129.052,101.601,157.573,158.166,120.232
0,0,0,0,0,0
101.454,88.186,221.627,179.007,113.668,175.667
166.001,144.001,179.001,159.003,152.014,167
190.441,146.948,155.776,181.744,95.533,150.756
0,0,0,0,0,0
762.255,564.655,771.899,818.083,682.864,637.747
0,2,1,1.346,2,0
0,0,0,0,2,2
275,266,286,253,272,307
56,61,67,52.004,72,69
89,53,73,59.008,75,83
0,0,0,0,0,0
2215.002,2224.306,2545.2,2144.001,2365.143,2452.199
1571.588,1634.779,1783.156,1642.361,1675.636,1533.605
676.633,530.934,808.93,661.908,649.311,721.313
105.647,110.786,96.038,104.642,108.061,52.655
1742.637,1925.082,1876.638,1880.977,1590.012,1663.557
244.256,178.03,151.231,217.241,279.547,315.011
5,15,23,6,11,14
2490.128,2479.012,2745.482,2300.161,2025.336,2420.654
1519.048,1216.243,1622.906,1388.945,1367.012,1309.832
887.585,1037.076,1266.507,999.961,520.767,611.897
3,2,7,0,2,1
0,0,0,0,0,0
2616.352,2720.57,2748.918,2928.442,2481.196,2503.114
836.66,764.216,714.109,799.696,766.263,441.537
0,0,0,1,0,0
0,0,0,0,0,0
31,24,40.001,24.312,30.788,17.652
1830.281,1808.087,1965.905,1778.128,1738.714,1798.893
0,0,0,0,0,0
0,0,0,0,0,0
1,1,3,2,0,5
0,0,1,0,0,0
0,0,0,0,0,0
933.369,732.314,881.371,802.394,668.218,798.71
0,0,0,0,0,0
0,0,0,0,0,0
93.401,52.756,83.155,30.035,150.001,101.934
2,0,1,3,3,2
3,8,4,8,9,3
1,0,0,0,0,1
52.904,174.323,253,101.496,144.272,121.188
0,0,0,3,0,0
895.139,608.672,1225.15,1053.764,559.092,498.081
0,0,0,0,0,0
2184.738,1841.514,2273.455,2107.101,1761.59,1803.771
0,0,0,0,0,0
356.835,346.17,521.118,414.559,359.645,612.18
42,33.001,36,29,34.001,52
1130.168,1034.176,1116.604,1076.671,972.068,993.828
171.25,180.093,195.071,185.074,117.072,128.937
0,0,20.351,42.696,0,14.024
328.442,158.793,351.898,211.232,243.689,275.917
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
5.373,10,4.592,0,0,0
1,1,1,0,0,1
1061.161,866.649,1082.012,1047.199,802.674,941.988
0,0,0,0,0,0
824.827,569.874,882.149,658.939,474.361,733.583
0,0,5,0,3,0
0,0,0,0,0,0
0,0,0,0,0,0
115,93,76,74,72,89
0,0,3.786,5,3.803,0
9699.141,8477.396,9658.934,8577.708,7980.576,7918.055
498.366,288.361,453.057,424.633,351.497,336.378
149.042,109.723,182.133,142.664,164.999,170
125.901,104.733,159.536,135.437,114.933,169.636
0,0,6,0,4,5
3909.198,3886.755,3806.891,3644.932,3404.632,3399.179
0,0,0,0,0,0
0,0,4,0,8,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
38.838,58,67,33.938,10.418,48
0,0,0,0,0,0
39.307,31.286,186.816,15.693,108.499,51.389
0,0,0,0,0,0
1603.743,1157,1735.851,1401,1496.281,1510
0,0,0,0,0,0
29.789,17.505,18.586,18.776,27.64,21.375
417,385.792,360.709,362.332,273.156,319
13.976,36.904,29.361,0,0.912,36.083
0,0,0,0,0,0
2,1,0,0,0,0
0,0,0,0,0,0
1367.331,86.082,1012.066,1693.866,1252.003,85.703
11335.246,9104.89,12502.219,10477.327,10734.108,10749.578
0,0,0,0,0,0
0,0,3,1,0,0
10314.625,9446.679,9706.554,9784.075,8366.319,8525.209
2.737,0,0,8.669,1.355,3.827
2,1,3,7,3,3
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,0,1,0,1,0
0,0,0,0,0,1
363.638,409.74,389.875,417.03,335.623,205.532
0,0,0,0,0,0
107,86,113,97.001,107,109
171.284,113.405,143.962,205.294,159.849,174.049
0,0,0,0,0,0
1,2,3,1,1,3
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,1
0,0,0,0,0,0
88.698,118.012,52.626,152.679,96.849,108.976
282.697,167.819,298.529,254.556,212.333,155.431
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,0,0,0,3.121,0
0,0,0,0,0,0
1053.365,2537.804,1075.066,1888.763,877.407,1737.745
15.88,47.102,31.737,15.326,16.707,16.409
22.765,34.065,20.938,18.729,7.686,26.239
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3651.674,2482.764,3815.975,3251.046,3041.822,3120.445
520.034,233.28,445.61,460.784,561.967,291.014
1196.554,905.834,1331.891,1155.329,1068.314,1146.293
0,0,0,0,1.594,0
665.639,578.042,606.996,767.572,440.344,525.861
597.996,493,603.001,541.999,519.933,543
510.511,713.709,282.055,436.385,309.996,402.214
905.05,803.853,796.426,792.45,718.179,609.31
340.726,227.043,312.562,362.371,173.827,115.216
0,0,0,0,0,0
63.476,76.629,41.964,45.489,48.628,28.379
2,0,0,0,0,0
537.134,506,581.285,485.746,512.294,445.685
10,8,9,14,10.114,12
79.784,67.165,61.977,90.711,44.669,46.009
1002.982,796.017,1088.371,942.841,1051.456,1035.251
4854.846,4591.525,5234.402,4977.516,4022.986,4494.755
13.66,32,23.835,41,18,22.949
644.937,533.824,694.879,605.272,579.358,510.068
74.999,64.999,91,67,67,89.002
169.888,192.766,269.588,165.547,243.49,250.041
105.999,94,108,95.999,123,96.839
20327.471,21939.844,24737.317,21891.32,21802.752,21311.509
1301.907,1334.01,1361.552,1226.45,1213.532,1234.14
0,0,0,0,0,1
313.315,273.225,297.787,333.902,215.548,280.281
100.444,121.523,132.93,132.391,104.64,128.864
0,0,0,0,0,0
59.479,63.213,69.732,80.992,56.262,52.242
2573.033,2051.376,2753.581,2426.913,2686.673,2303.358
2353.354,2225.999,2476.903,2264.999,2320.408,2152.105
4.03,1.894,0,6.912,2.085,16.884
2347.789,1841.621,2120.093,1979.971,2013.206,1696.172
0,0,0,0,0,0
12.377,13.337,4.787,15.818,10.899,4.797
593.733,489.297,537.137,491.736,466.601,375.744
3,4,3,6,3,4
114.053,0,83.064,0,35.631,103.936
1181.494,1053.853,1214.994,1192.472,1105,1165
101.159,141.027,180.708,125.422,155.874,131.472
119,90,102.826,108.999,144,120
4312.827,4274.153,4317.259,3915.999,3763.73,3637.678
0,0,0,0,0,0
0,0,0,0,0,0
16897.084,13690.04,17681.507,16454.913,14627.036,14059.561
260.584,227.632,209.029,240.669,221.343,224.789
0,0,0,0,0,0
1,3.112,0,1,0,0
7564.574,5500.82,7442.29,6954.665,6859.625,6789.533
0,0,1,3,0,2
10.059,2.562,8.064,11.63,0,5.236
25.752,1.372,8.265,4.597,31.372,0
4989.189,4814.165,4529.399,5167.037,3725.198,3772.927
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
109.082,22.17,60.327,100.249,111.588,88.116
0,0,0,0,2,0
1,0,0,0,0,0
0,0,0,0,0,0
1038.839,780.679,921.173,372.08,606.553,802.423
1294.154,1196.992,1783.115,1252.158,1713.418,1661.477
82.867,60.094,71.877,65.9,83.529,62.533
0,0,0,30.123,0,34.77
102.863,58.982,89.005,133.678,94.451,111.458
0,0,0,0,0,0
0,0,2,0,0,0
0,0,0,0,0,0
57,50,45,40,49,39
821.076,102.738,311.245,233.436,540.263,479.277
30.338,21.161,21.278,29.351,9.226,0
0,11,14,21,11.455,3.167
21.125,31.798,125,103.825,0,82
294.522,89.305,264.416,206.333,402.364,148.847
2,3,66,3,1,2
130.22,122.718,139.751,119.261,128.878,130.785
3.285,0,25,12.704,17,16.438
173.843,235,169.77,192.638,161.788,201.561
2.037,5.053,2.162,0.981,1.086,0
16,15.594,15.012,10.834,10,11.318
278.387,145.883,155.24,241.151,309.336,131.637
2,0,0,0,0,0
347.97,198.539,228.343,291.758,332.928,327.239
0,0,2.051,0,0,1
166.342,56.466,208.191,178.849,157.661,148.005
0,0,0,3,0,0
75.268,54.108,98.366,98.585,102.667,59.245
0,0,0,1,2,0
723.043,728,837.953,744.701,770.804,741.968
0,0,0,0,0,0
0,0,0,0,0,0
29.681,3.895,17.073,10.791,12.088,9.857
76.066,86.716,102.711,82.88,62.31,62.714
1131.416,1196.595,1436.24,1239.664,1157.631,1026.267
2198.077,2160.24,2393.806,2095.047,1993.909,2102.534
5685.891,5572.639,6412.668,5508.141,5236.475,5343.862
0,0,0,0,0,0
253.615,223.736,167.508,224.326,187.293,181.015
2719.681,2523.812,2939.417,2707.242,2392.784,2427.597
117,85,101,99,67,72.006
0,0,0,0,0,0
702.325,631.627,592.873,615.2,512.791,471.804
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
420.135,442.168,514.72,496.102,347.886,431.002
830.098,624.746,777.635,789.001,701,697
1261.782,1030.921,1274.014,1095.857,947.473,1378.564
109.802,48.721,86.99,88.381,123.23,87.191
240.208,168.725,279.69,205.954,90.275,152.479
2289.314,1905.718,2046.473,2070.463,1994.874,1973.513
2616.869,1973,2471.991,2438.003,2075.389,2105.284
15.603,36.531,9.331,0,11.806,27.285
2865.845,2601.095,2962.722,2737.892,2384.86,2453.952
103,36.963,110,92,88,99
149.926,100.857,140.465,87.013,103.04,160.9
6.229,6.799,6.465,6.591,1.409,3.047
535.858,516.555,525.032,540.857,533.619,488.249
0,0,0,0,0,0
2412.177,2230.542,2369.716,2381.906,2314.123,2475.834
1525.708,1099.698,1299.916,1418.58,1052.754,1132.861
216.254,213.839,185.543,167.926,148.075,160.053
16,25,18,25,11,26
4,1,0,0,0,0
802.819,615.473,750.061,667.916,451.243,699.011
85,98,122,90,86,107
0,0,0,0,0,0
3997.563,3773.506,4267.109,3984.304,3291.302,3317.645
1954.232,1680.366,1759.661,1803.459,1656.723,1859.514
370.084,347.773,385.86,356.411,328.845,377.978
78.083,67.061,98.421,55.664,63.93,66.34
0,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
945.909,769.491,874.341,866.22,601.865,746
0,0,0,0,0,0
0,0,0,0,0,0
452.141,435.835,478.838,473.808,399.018,268.059
0,0,0,0,0,0
278,169.411,142.455,221.702,155.792,173.326
1109.942,952.086,1217.127,1109.494,1039.088,948.37
62.704,37.382,73.242,103.713,40.174,121.215
11580.707,10999.862,11359.095,11522.193,10921.965,11300.594
1212.538,963.505,1195.042,1095.884,934.821,1067.578
0,0,0,0,0,0
3078.737,2921.709,3728.099,2793.451,3001.347,2891.803
0,0,0,2,0,0
0,0,0,0,16,0
4.681,5.609,2.918,4,0,0
615.735,577,503.955,566.001,436.429,455.652
556.581,478.865,427.91,429.423,364.92,403.831
0,0,0,0,0,0
41.18,81.688,86.401,245.733,63.794,167.954
338.913,247.84,312.956,319.506,221.663,259.963
996.901,1251.649,1603.369,1647.842,707.955,1183.761
1439.113,1375.128,1351.29,1567.067,1404.239,1129.183
0,0,0,0,0,1
861.684,642.766,822.708,700.148,824.25,763.092
3052.186,2217.266,2365.863,3251.978,2949.858,2239.115
2,2,0,1,1,0
563.629,509.722,545.396,617.622,543.516,517.231
25.455,27.679,53,30,42.108,40
0,2,0,0,0,0
3865.485,3719.088,4216.706,3962.889,3602.448,3535.486
1757.301,1255.835,1861.265,1552.437,1523.813,1563.815
2.953,1.263,2.708,1.277,2.789,1.237
3717.001,3393,3996.075,3755.568,3415.61,3289.558
0,1.381,10.258,0,3.941,1.289
5367.93,4352.599,5087.28,5100.062,4928.284,4589.484
16,0,0,0,0,0
854.712,1023.338,735.54,408.569,1029.99,1264.144
82.968,66.447,82.156,68.236,96.435,84.744
844.866,717.074,766.197,682.175,728.566,667.645
0,0,0,0,1,0
8,0,0,0,0.98,0
547.974,438.259,685.339,460.963,692.786,555.112
1876.651,1781.851,1967.855,2070.298,1690.344,1864.04
3615.292,3281.823,4163.704,3517.819,3595.469,3629.497
106.634,49.155,95.988,87.171,102.001,94.55
0,0,0,0,0,1
242,191,217.111,223,222.09,227
19,6,17,4,7,8.371
1,0,0,0,0,0
0,0,89.179,0,0,0
