"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927"
651.066,801,743.001,1574,1314,1971,1657,1840,1862.999
9.45,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
6.749,13.742,0,0,0,3.642,0,0,0
0,10,0,0,0,0,0,0,0
202,240,233,2182.95,1430,1918.626,2610.957,2403,2376.399
7.745,21,29,57.001,21,43,65,45,65
363,280,273,146,44,94,106,91,95
0,0,0,0,0,2,0,0,0
0,1,2,13,5,4,15.78,11.711,11
18,14,3.708,104,49,77,86.001,98,89.158
1,3,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0
0,6,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
36,49,31,89,50,91,112,126,155
2.982,9.161,0,0,0,34.579,0,18.576,43.978
0,22.029,6.673,19.285,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,6,4,5,1,1,2,2,4
0,9.293,6.211,0,0,215.413,242.703,0,271.818
245,188,170,259,71,129,170,143,163
32.05,4.854,5.376,72.744,26.212,30.201,128.264,45.474,13.193
0,0,0,2.102,0,0,2.091,2.196,0
24,17,12.002,22,19,37,30,34,44
29,40.222,18,273.739,258.102,359.997,383.154,459.435,483.334
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,0,1,3,3,1,3,4
0,2,1,4,5,5,6,6,7
0,0,0,0,0,0,0,0,0
22,27,6.661,39,59,92,57,12.733,62
169,14.462,196,574.802,123.375,499.881,305.771,320.484,231.926
815.644,767.433,616.01,238.673,168.065,427.997,476.674,441.941,488.628
0,0,0,0,0,0,1,0,0
0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,88,18.245,0,5.733
126,54,55,91,20,43,36,29,31
0,0,0,0,1.198,0,0,0,0
117,138.686,118.228,918.084,1177.295,1453.125,1315.244,1449.611,1378.469
5,11,14,112,46,84,60,64,87
59,42,24,57,33,46,43,41,33
115,127,174.999,27.857,80.383,205.789,15.776,103.195,105.354
0,7.255,9,38.253,40.501,95.487,16.465,25.217,9.347
42.937,100.936,114.872,0,0,0,0,0,17.877
113.983,163.859,96.031,302.676,248.601,372.889,340.774,340.116,370.896
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
172.999,109,89,62,5,33.999,32,11,16
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,2,1
0,20.999,11,8,11,3,11,5,11
29,25,14,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,4.524,0,28.52,0,10.398,0,28.685,0
0,0,0,0,0,0,0,0,0
40,135.999,88,1,0,2,1,0,4
0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1,0,0
116,39.808,68,110.507,23.614,67,75.674,32.018,38.417
0,17,6.371,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
25,11,12.857,7,2,16,9,11,7
3,0,1,7,0,4,0,2,1
138.879,125.984,213.142,296.242,335.999,627.324,423.976,466.224,669.294
0,296.142,204.751,0,1.27,0,0,0,34.408
970.121,1124,1009,221.001,99.518,265,192.809,237.446,207
706.518,1042.209,837.114,310.475,382.859,688.437,394.48,422.332,364.721
2,0,0,1,3,0,2,1,1
1,0,0,16,2,10,1,1,0
0,0,0,0,0,0,0,0,0
0,0,0,1,2,2.101,3,21,4.204
90.333,68,44.618,75.46,110.782,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,5,1
6,6,7,1,1,3,1,3,2
0,0,0,0,0,0,0,0,0
0,110,95,48.512,0,145,142,126,171
34.003,0,0,0,0,0,0,0,0
66.001,44,39,150.626,47.123,81.999,102,84.216,98
40.684,44.072,51.482,62.357,50.438,52.396,72.875,51.797,65.277
0,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,17.031,8.353,0,0,2,0,0,2
58.749,129.323,98.344,344.477,505.84,514.635,467.322,488.009,459.204
50.903,57.311,18.554,16.301,3.663,15.015,15.018,20.572,14.556
0,0,0,0,0,0,0,0,0
28.164,24.591,11,4.454,2,3.264,10,4,7
46.836,61.409,31,5.546,1,8.736,9,8,6
0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0
0,11.13,0,0,0,11.014,52.702,19.347,20.598
0,0,0,0,0,0,0,0,0
24,34,18,303,216,312,253,293,322
5,0,0,0,23,17,15,0,25
23,14,14,27,29,48,85,70,69
63.648,40.717,59.805,477.636,518.947,530.47,678.998,342.659,415.513
20,26,0,23.014,12.787,59.809,14.595,19.569,94.233
973.769,528.175,476.999,168,54,103,94,89,113
229.258,265.883,161.547,158.711,186,282,170,197.855,233
0,0,0,10.02,0,0,0,8.552,12.77
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
11,14,0,0,0,0,48.697,53.649,52
110,0,0,164,134,156,129,141,0
99,142.959,97.837,368.303,348.483,457.305,324.573,508,430.516
1.045,0,261.053,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
73,42,32,424,85,144,124.043,134,138
0,11,0,0,0,1,8,0,6
0,0,0,0,0,0,0,0,0
43,88,58,24,6,25,30,27,30
282.628,298.887,317.318,296.559,233,431,263.674,288.323,324.389
52,53,53,94,37,68,43,66,62
0,0,5,7,2,3,9,6,9
0,0,0,1,0,0,0,0,0
24.495,28.887,14.064,52.502,11.248,32.99,53.207,74.878,77.647
88,89,68,102.185,84,157,103,99,106
4.563,0,0,37.515,5.808,93.266,81.752,36.368,79.724
0,1,0,0,0,0,0,0,0
0,0,0,0,4.507,1.111,2.635,3.163,11.212
70,79,69,139,84,166,75,106,129
0,0,0,0,0,0,0,0,0
0,38.594,0,162.563,49.015,60.685,86.457,64.495,71.57
0,0,0,0,0,0,0,0,0
0,2,0,5,0,2,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,2,0,8,1,5,1
6,1,0,0,0,3,0,0,0
198,249,199,703.7,551.137,863,798.359,921,945.001
0,0,0,0,0,0,0,0,0
14.583,24.235,30.35,37.206,13.647,31.785,109.731,26.691,37.62
0,0,0,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5,2,13,24,23,33,38,26,23
18,21,17,97,87,122,99,126,105
0,0,0,51.671,80,87.081,67.693,58.607,64.93
128,96,78,48,40,24,90,65,81
24,10,6,8,4,12,8,4,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0
4.113,0,0,0,0,0,0,0,0
400.677,428.467,197.019,916.624,417.507,466.728,569.738,653.629,656.711
919.339,1693.598,1227.495,1300.678,1490.723,1229.829,1447.632,1154.337,1321.703
0,0,0,0,3.819,0,0,3.411,0
5,23,7,34,13,39,23,21,15
0,0,0,2,0,0,1.009,0,0
146.508,159.434,2.013,63.159,0,0,0,0,0
109.999,123,93,741,463,802,685,614,760.999
12.054,6,3,9,0,12,6.97,14,11
36,15.172,16.939,155,72,133.131,138,114.29,136.953
739.053,500,409,1128.04,393.651,706,492,396,465
0,0,0,1.468,18.954,69.577,51.214,67.745,21.068
116,81,76,106,22,49,49,47,42
10,0,0,3.713,13.296,3.08,25.234,36.499,4.458
8.533,0,17.434,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,172.144,29.906,60.316,0,32.584,91.403
13.702,59.181,0,103.794,41.609,131.514,57.505,69.057,73.088
0,0,0,0,0,0,0,0,0
45,44,36,1,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5,0,0,2.003,1,1,1,1,0
5.272,5.633,14.537,23,4.608,40,29.171,31.465,38
4,0,7,0,0,0,0,0,0
6,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0
95.119,28.384,30.525,126.629,38.601,80.665,94.591,66.695,79.452
57.78,33.681,22.532,96.174,39.267,59.116,69.184,68.735,74.894
66.532,54.081,10.348,29.661,23.967,67.182,82.332,62.319,57.206
108.569,0,30.595,163.501,56.165,0,75.893,89.252,64.448
0,0,10.242,4,2,26.966,7.244,19.539,40.372
48,37,31,70,3,48,24,13,14
0,6,0,15,21,21.776,28.365,25.148,27.574
1,2,0,1,5,3,1,7,8
13,17,13,160,101,161,169,223,160
0,0,0,0,0,0,0,0,0
9,0,0,18.9,18.988,11,5.453,4.578,6.611
1,1,0,5,4,10,1,1,4
4,2,0,0,0,0,0,0,0
114,49,65,359,93,224,253.001,204,218
95,67,113,6,4,9,7,7,17
0,0,0,1,0,0,0,0,0
23.553,0,74.161,159.209,23.479,0,0,0,0
252,399.979,280.494,884.564,647.985,1100.985,873.634,931.561,908.316
84,90,72,49,38,54,52,44,42
0,0,0,0,0,0,0,0,0
0,0,0,31,16,0,60,56,31
28.066,77.697,52.788,61.968,86.591,111.671,82.932,89.658,95.406
0,0,4.364,0,0,0,0,0,0
0,48,0,280,20.043,173,188.524,17.443,140.227
28.935,61.468,91.145,366.715,132.029,323.374,434.408,237.359,488.855
0,0,0,0,0,0,0,0,0
7.481,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.241,2.078,0,0,0,0,0,0,0
1.241,2.078,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,7.147,0,0,0,0,0,0
0,8.402,2.381,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.241,0,0,0,0,0,0,0,0
0,2.575,0,6.833,0,6.864,5.443,4.178,7.824
40,36.001,47.001,120.439,84,125.521,97,100.999,87.001
2,0,0,0,0,1,0,2,2
132,141.999,98,1098.05,505.274,742.848,947.789,803.034,784.31
110,188,174,1290.001,1136,1419,1612.979,1732.001,1609
85,10.811,0,442.684,54.846,126.042,150.553,93.928,216.832
45,35,24,465,118,264,193,233,201
0,43,47.781,70.306,111.057,0,107.969,38.527,48.235
0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,16,5,74.83,27.549,50.421,51.257,46.723,35.056
258.219,320.565,246.619,695.892,326.995,574.68,433.236,635.847,672.869
0,0,0,5.866,4.218,19.436,5.074,8,7.343
16.301,4,57,31.18,206,23.778,18.764,149.498,224.664
7.015,11.998,8.347,40.772,11.143,20.994,48.454,35.456,35.756
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
11,31,18,190,64,123,114,137,105
16.869,0,0,13.953,118.117,64.843,274.715,129.386,194.202
10.439,1,2.899,17.564,20.128,25.827,25.593,25.783,22.723
0,0,0,48.76,0,22.729,61.125,18.746,31.883
31.999,15.349,16.117,32.14,11.569,22.306,0,11.099,5.82
0,5.756,0,18.237,16.192,41.709,30,20,10.574
6,3,0,0,0,0,0,0,0
21.344,211.723,1.041,746,317.579,433,452.943,435.98,423
2,0,0,0,0,0,0,0,2
18.088,19.237,26.063,72.125,26.184,43.385,37,21.016,48.657
156.413,139.138,112.711,305.843,167.109,279.282,263.494,297.483,278.7
0,1.101,0,0,1.16,16.589,1.407,0,0
40.901,14.273,26.334,76.51,29.815,108.734,159.829,93.171,86.75
16.358,5.717,17.671,13.823,9.02,2.794,10.747,10.186,21.309
0,0,28.985,0,0,21.576,0,53.378,4.869
0,0,0,0,0,0,0,0,0
67.28,132.422,74.845,199.021,97.377,324.847,336.911,288.985,299.72
0,0,0,289.895,124.553,223.607,172.262,290.09,68.81
11.488,2.132,26.162,7.071,8.171,22.837,36.394,13.34,7.842
73.012,36.886,67.946,141.984,96.61,132.183,131.077,150.685,162.813
59.231,46,50,153,46,94,82,36.051,79
0,0,220,0,0,0,281.219,0,0
702.307,2448.285,739.607,81.347,107.56,446,128.861,454.941,455
2,1,0,1,0,0,0,0,0
10,0,2,6,4,3,5,2,4
0,0,0,0,0,0,2.4,0,0
5,0,0,0,0,0,0,0,0
902.011,1247.409,943.992,2723.07,2921.115,3719.979,4167.446,4453.725,3872.487
33,33,12,110,44,65,65,62,61
0,0,0,0,0,0,0,0,0
94,152,141.994,291.938,305,471.805,341.874,404.386,381.718
218.837,145.055,151.266,315.029,143.957,302.948,297.941,375.674,228.588
1,2.316,0,1.094,0,0,0,0,0
53,39,49,6,8,1,8,14,18
61.257,131.388,91.61,853.42,679.888,1030.175,874.632,895.259,897.347
6.498,5.09,0,0,1.785,0,0,0,2.903
28,0,19,0,0,18,11,0,0
0,0,0,10,5,4,4,5.616,13
68,116,66,72,54,78,56,68,59
0,2.043,0,3.009,8.046,6.071,7.032,3.027,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
25,5,3,0,0,0,0,0,0
2133,2666.003,2483,710.005,599,957,796,868,805
119.375,159,126,357.587,256.145,425,360.42,364,407
426,463,319,259,190,262,259.012,232,217
4,0,0,3,2,1,0,0,3
0,14,0,15,8,10,0,17,0
45.074,88.368,63.384,0,1.628,1.691,0,1.631,4.503
0,0,0,0,0,0,0,0,0
49,51,36,109,28,40,41,29,30
154,181,175,517,354,560,397,430,436
147,232,233,585,474,857,550,596,624
0,0,0,13.149,0,1.182,0,2.057,0
247,227,210,408.001,300,406.117,327,356,376
1.294,0,3,0,0,1,2,1,4
6.208,26.258,0,0,0,0,0,0,0
9.99,21,0,80.758,43.682,54.554,47.081,26.442,45.027
83.638,35.693,29.786,145.583,54.336,33,41,39,101.516
0,0,0,0,0,0,0,0,0
21,25,21,73,31,56,64,51,53
2,5,17.797,29.405,67.557,52.564,56.927,42.825,54.726
52.295,2,2.117,62,2.181,72,10.132,6.243,3
1247.079,424.329,355.821,639.642,104.433,199,195.093,166,188.839
0,4,0,7.421,5.044,32,16,29.018,37
2,2,7,27,16,25,29,39,37
3,1.03,6.767,486.786,349.873,483.534,898.262,486.195,539.644
85.034,0,0,0,50.471,0,101.379,68.491,0
0,17.05,26.184,83.171,50.204,172.753,129,83.393,119.356
241.517,236.93,201.107,664,349,614,512,473.003,481
150.95,94.5,94.233,822.4,282.05,446.667,473.497,419.451,566.556
0,18,20,9,12,15,0,19,10
57.488,35.267,52.765,76.151,31.425,56.792,64.469,45.958,52.772
0,1,0,0,0,0,0,0,0
658,354,215,437,106,202,206,181,153
210,100,101,196.001,59,103.893,132,100,71
0,7.249,0,11.541,0,0,6.985,6.917,12.409
302,311,281,373.926,310,465,415.792,430.433,419.785
49,33,24.131,53,40,70.611,36,37,46.311
36.569,15.402,2.721,40.804,24.079,11.161,23.87,11.174,6.92
48.164,29.079,33.775,67.572,33.664,58,53.61,35.432,46.666
112,160,92,58,22,42,45,30.774,27
152.79,63.815,70.499,147,14.671,49.905,31.429,109,20.253
0,0,0,0,0,0,0,0,0
0,0,0,10.409,24.385,15.505,1,3.917,9.546
0,0,0,0,0,0,0,0,0
478,456,385,265,158,252,244,226,243
0,153.153,0,0,86.321,168.306,163.873,0,162.065
47,15,16,69,42,71,75,78,74
62,147.001,125,424.999,459,648.001,404,499,515
96,42,37,203,76,124,154,137,149
1,22.608,3,1,0,3,0,2,16.791
6,0,4,0,0,0,0,0,0
33.747,25.643,38.716,7.3,2.806,0,0,0,4.324
67,44,47,142,47,74,105,69,76
36.413,0,78,0,0,26.774,218,25.961,0
236,140.876,276,394,232,495,443,268.844,428
112.09,0,11.321,76.413,24.881,38.109,80,67,42.073
174.999,151,104,545.076,263,392,425,406,465.001
238.127,279.384,201.724,45.575,39.001,45.109,66.424,85.332,82.115
0,0,0,0,0,0,0,0,1
0,0,0,0,0,3,0,0,0
54.139,5.982,0,307.428,51.241,217.667,110.656,106.711,137.778
6.505,0,0,51.742,0,192.886,0,37.267,111.968
141.884,137.169,231.721,98.247,0,130.096,284.601,185.658,128.411
415,243,195,95,49.617,53,48,46,57.353
95,56.275,94,110,112,133,140,121,135
7.458,3.606,9.547,0,3.465,2.941,0,6.51,1.884
8,5,3,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0
7,20,9,4,3,5,4,4,1
0,0,0,0,0,0,0,0,0
475,418,348,805,516,775,700,623,690
138,115,108,172,106,217,346,275,304
0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
20.215,36.417,38.367,75.285,141.35,277.018,185.944,179.151,196.488
58.148,26.787,81.095,49.792,151,216,136.768,137.567,189
0,1,0,1,0,0,0,0,0
0,9.613,5.572,8.173,0,11.311,0,8.94,0
118,156,115,110.674,147,192,100.215,154,140
0,8.252,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,0,9,29,20,29,31,28,30
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.81,0,0
180.778,327.487,259.969,1233.103,1322.147,1543.417,1738.5,1997.149,1839.507
24.645,44.655,6.385,140.989,111.86,155.183,123.784,175.332,130.199
128.092,140.948,124.455,167,131.107,241.601,183.22,235.833,220.116
2,6,0,33,0,21.681,0,11.786,30
4.611,129.058,143.444,503.132,319.94,490.872,780.683,1137.337,752.996
24.957,42.187,47.107,35.956,39.137,29.928,71.705,59.788,52.994
294,332,261,257,169,277,237,307,289
479,459,412,414,205,348,375,323,297
0,0,0,0,0,0,0,0,0
121,101,120,1278.822,915.237,1280,1282,1419.914,1606
158,164,125,109,38,92,80,53,61
5,0,0,0,0,0,1,0,0
1,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
23,17,16,179.969,95,139,149.962,146,150.981
167.213,0,94.324,387,0,333,228.037,263,0
165.691,121.556,106.109,15.786,11.224,29.7,15.261,17,25.952
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
34,30,48,0,0,0,0,0,0
1,0,6,0,0,0,1,3,1
226.457,155,154.855,1314.188,377.514,641.95,451.736,427.001,420
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7,0,11.834,0,0,0,0,0,0
4,0,0,0,0,0,1,0,2
0,0,0,0,0,0,0,0,0
0,2,0,12.067,0,16.777,23.819,4.77,20.061
0,0,0,87.187,28.533,27.191,28.231,0,15.974
34.014,46,4.859,101.111,32.626,92.202,123.638,40.318,88.974
0,0,0,0,0,0,0,0,0
2,6,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0
91,61,46,179,91,167,128,97,94
23,11,11,0,3,0,0,0,0
1235.001,1021.615,811,566.16,218,517,312,321,333
0,0,0,0,0,0,0,4,5
0,0,0,0,0,0,0,0,0
78.881,56,62,34,34.956,30.815,38.834,35,45.916
7,2.779,0,0,3,11,3.242,0,0
0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
50,42,30,13,8,21,8,22,30
0,0,30,0,0,0,0,0,0
2,0,1,1,0,5,1,4,3
0,0,0,0,0,0,0,0,0
33,31,23,1,0,0,0,0,0
11,7,6,0,0,0,0,0,0
11,4,6,6,5,10,6,10,11
4,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,7,0,1,2,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
18,24,19,1,1,0,5,3,4
2,0,0,0,0,0,0,0,0
8,8,3,238.663,107.392,203.385,392.17,325,299.777
3,1,0,0,0,0,2,0,1
3,2,4,55,29,24,50,39,53
19.444,0,22.885,113.566,0,39.704,0,0,0
38.536,63.216,31.293,57.648,69.752,47.49,41.039,46.446,74.576
98.408,5.26,63.609,63.203,56.073,54.73,84.931,80.557,84.842
2.265,3.568,1,3,1,0,5,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
48,68,65,193.702,139.777,253.603,185.801,147.083,210
10.869,7.386,32,244.241,105.153,132.32,140.827,68.085,128.595
4,3,0,11,11,24.043,0,19,13.648
1,0,0,0,0,0,0,16.429,0
1,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0
0,0,0,137.605,0,0,0,89.25,0
4,3,0,7,2,2,2,2,5.028
0,0,0,0,0,0,0,0,0
5,5,3,6,18,16,18,12,12
5.143,0,7.552,26.07,0,0,13.959,16.967,0
72.447,50.893,1.195,179.804,142.808,259.241,226.116,37.885,100.223
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
24,46.73,37,56.001,25,51.5,8.598,29.71,22.557
15,27.157,14,69.702,56.536,123.76,166.784,152.124,173.993
0,0,0,0,0,0,0,0,0
125.81,120.292,173.022,596.154,497.96,777.962,884.022,835.705,814.285
28,16,19,83,48,72,47,33,52
5.646,7.19,4,41.441,4.895,2.995,0,0,0
0,0,0,0,0,0,0,0,0
137,92,102,61,14,22,47,39,42
33,23,14,210.448,107,158,147,161.066,157
26,35.055,27,82,32.988,42.852,42,39.717,50.753
15,20,7,5,2,0,0,1,3
37.934,192.257,8.402,111.954,118.843,107.201,180.292,151.919,158.66
132.065,119.757,226.979,382.253,323.118,611.246,753.844,565.508,321.469
5,4,0,3,0,0,1,5.876,7.949
10,8,15,88,59,85,112,116,97
0,626.186,520.65,641.564,481.222,847.958,653.619,661.265,710.911
349,212,134,490.119,281,413,416.03,457.587,372
17.721,0,19.178,21.659,34.836,45.873,10.586,9.689,23.662
76.571,101.048,74.496,141.268,81.545,193.11,112.96,135.649,138.668
69,57,56,182,120,214,177,216,181
0,72.509,65,36.386,16.061,26.027,34.044,19.951,17.989
729,766.763,299.488,11139.39,6200.876,8962.06,7927.212,9192.689,10915.535
30.583,62.748,13,142.001,73,140.999,145.089,171.999,146
0,4.156,0,11.757,9.167,5.138,7.148,16.326,13.314
104.322,103.651,86.101,333.407,312.98,521.496,429.042,503.525,419.342
61.51,0,87.428,116.75,159.807,134.864,185.452,264.293,152.439
49.168,53.954,19.454,157.769,130.746,136.648,148.959,127.462,202.837
2,9,0,3.012,1,3,0,2,0
2.012,6,12,0,0,0,1,2,4
12.661,3,7,32.417,32.734,21.726,26.349,23,27.926
0,0,30.012,67.341,87.188,71.854,110.039,144.778,106.249
220,238.213,213.7,1842.047,1241.807,1915.624,1574.079,1518.407,1720
0,0,0,0,16.677,0,0,0,0
2,0,0,1.056,0,0,155.635,3.459,3.181
57.887,30.155,26,0,64,99.563,61.095,0,120.726
174.025,164.03,147.999,470.132,428.174,721.122,607.055,652.489,638.589
129.351,123.653,89.302,73.092,81.787,120.081,87.466,66.799,78.9
1,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1
1161.237,1410.058,1107.316,2671.221,2429.076,3589.363,3066.92,3060.237,3210.562
0,0,0,0,0,0,0,0,0
275.409,337.106,230.803,1843.264,710.539,1859.057,1971.864,1536.175,1894.21
447.902,393.387,331.268,1158.118,603.069,1335.112,1158.266,980.648,825.35
0,0,0,0,0,0,0,0,0
478.713,685.364,506.572,1955.698,1367.214,2250.447,2456.586,2576.297,2433.557
62.26,26.286,108.244,528.18,434.349,786.932,354.943,451.488,630.365
41,39,35,0,0,0,0,0,0
2.079,0,0,1.143,1.144,2.392,1.144,0,6.136
0,0,0,11.366,44,27.847,26.563,13.332,34.797
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
43.085,86,55.803,15,8.023,22.255,0,12.963,12.073
23,28,20,65,44,71.968,85,58.761,32.471
146,134,94,375.724,98,162,216.584,203.035,205.036
2.968,0,5.796,0,0,0,0,0,5.502
483.48,791,636.045,1011.164,733.649,1321.932,1157.004,1238.508,1121
0,0,0,184.79,75.649,105.026,234.533,207.557,135.775
19,23,18,270,270,387,453,430.352,468
115,59,42,43,15,31,46,43,37
69,54,36,65,19,29,32,17,19
579.345,964.144,925,331,311,522.782,387.167,409.999,383.001
0,0,0,460.332,0,270,127.655,0,127
48,93,104,73,48,84,62,72,66
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,3,1,9,0,0
0,0,0,0,0,0,0,0,0
10.753,30.127,6.424,4.058,6.937,4.44,7.874,1.025,66.322
1,0,0,0,0,1,0,0,0
0,30.916,25.081,240.147,218.961,366.18,406.287,279.568,374.486
22,46,45,114.718,56.624,225.063,127.004,139.279,173.562
24.108,8.969,16.577,200.52,66.991,125.422,120.65,120.988,120.152
324.672,72.621,150.816,0,50.49,97.118,0,0,6.016
174,126,97,255,115,167,116,135,160
29.353,39.839,87.165,29.415,67.173,39.997,50.48,0,26.176
0,0,0,0,0,0,0,0,0
22,48,23,147,187,302,229,248,237
8.545,8,7,1,0,0,0,2,2
127.12,1419.242,1137.999,219,50.655,156,97,93,63.895
66.89,28.645,23.811,83.28,51.348,103.918,45.717,38.127,57.094
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,5.004,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,1
4.396,5,0,0,0,0,0,0,0
1206.375,906,838,0,0,207,0,103,106
92,42,40,39,2,20,17,15,13
211.205,199.016,172.075,66.542,9.691,50.635,128.221,54.213,52.666
118.417,20.743,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,56.349
0,0,0,1,0,1,1,0,0
3,0,2,0,0,0,0,0,3
22,10,5,0,0,0,0,0,0
2.698,3,1,0,0,1,0,0,0
0,138,98,112.984,121.149,0,94.722,108.903,188.083
6638.999,3951,3283.999,2081.171,617,1374,2669.001,1274.002,1692.503
27069.653,17408.951,16657,3765.637,779,1932.234,5162.075,1060,3221.329
2096.212,2092.343,966.444,485.375,44.758,160.93,436.337,55.061,207.781
2086.874,1843.966,1239.324,1560.718,692.343,1023.443,752.222,644.363,687.025
92,55,35,230,86,138,190,204,206
26.737,47.933,10.799,0,6.002,0,55.836,79.712,16.255
14.669,0,3.462,3.451,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
155,102,68,195,102,174,148,117,128
17,19,2,35,26,40,40,28,25
14,15,15,4,4,16,5,1,3
5.144,3,7.917,5,0,7,2,3,6.69
26.579,7.432,30.196,14,6,16,8,10,5
1.416,8.568,0,0,0,2,0,1,3.31
0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4.861,0,7.887,0,0,0,0,0,0
11,2,3,58,23,51,42,30,37
3,5,8,2,2,3,0,0,4
0,0,0,0,0,0,0,0,0
0,0,4,2,4,1,0,1,1
0,0,7.868,11,0,13,0,15.236,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,3,0,0,0,0,0,0
43,13,27,1,0,5,2,3,0
3.086,7.096,0,0,0,0,8.017,0,0
1657,1334,1088.539,619.855,264,419.982,417.846,304,358
532,666.981,593.899,462,370,585,413.933,449,468
31.266,12.585,0,8.265,5,8.768,81.365,76.052,8.264
2.062,0,0,0,0,2.888,0,2.448,0
0,0,0,0,0,0,0,0,0
