"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927","SRR26260934","SRR26260935","SRR26260936","SRR26260937","SRR26260938","SRR26260939","SRR26260940","SRR26260941","SRR26260942","SRR26260943","SRR26260944","SRR26260945","SRR26260946","SRR26260947","SRR26260948","SRR26260949","SRR26260950","SRR26260951","SRR26260989","SRR26260990","SRR26260991","SRR26260992","SRR26260993","SRR26260994","SRR26260995","SRR26260996","SRR26260997","SRR26260998","SRR26260999","SRR26261000","SRR26261001","SRR26261002","SRR26261003","SRR26261004","SRR26261005","SRR26261006"
302,353,315,114,129,182.001,152.004,162,186,176.001,238,193,233,207,157,134.049,160.999,225.999,209.746,284,138.001,103,135,244,145,135.001,153.034,92,82,75.001,73,64,251.999,181,326.001,291.001,286,356,222.999,221,214.999,292,243,279.001,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.292,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,0,0,0,0,2,0,0,0,0,0,2,0,1,3,3,0,1,0,1,1,0,0,1,0,0,0,0,0,2,1
30,26,20,734,285.24,570,1317,1095,1139,5,2,7,6,8,337,260,324,268,245,243.024,526,376.902,587,508,327,6,371,0,4,0,0,3,614.408,414,809,341.603,349,461,1032.457,1161,889,839,668,772.549,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3,0,2,2,0,0,0,1,0,1.347,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1
9.5,16,10,72,37.5,0,55,42,48,3,3,20.629,6.5,0,57.142,48.393,71.025,45.186,53.561,68.02,46.067,33.853,76.781,71.063,44,0,0,2,1.5,2,2,1,61.64,62.879,109.603,104.775,72.935,101.026,56.36,116.23,41.735,72.838,24.972,69.563,1.5
0,0,0,0,0,0,0,0,0,1.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,6,78,96,138,115,138,131,3,1,2,3,1,17,25,28,31.014,27,29,16,17,25,25,24,3,20,0,2,1,0,1,30,30,50,32,25,38,38,48,33,37,30,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,30,50,41,15,40,42,48,29,38,41,15,35,21,16,26,28,25,25,32,17,23,33,26,21,23,11,10,13,9,10,3,38,44,53,39,37,49,52,60,56,62,30,25,4
0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,32,47,1,1,1,5,5,6,7.795,3.413,1.919,0,5,0,1,0,1,1,0,2,1,1,0,1,5.514,1,3.502,6,0,3,3,2,0,5,0,2,2,1,0,2,3,0,4,0
0,0,0,0,0,0,2,0,0,7.292,4.477,5.332,7.455,0,0,0,0,0,1.121,0,0,0,0,0,0,0,0,2.598,0,0,0,0,0,1.749,6.324,0,2,3,15,1.435,0,0,0,1,4.302
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,43,29,30,22,18,10,25,21,18,20,11,11,9,9,6,13,6,5,8,3,4,3,5,7,19,10,10,7,2,1,3,10,13,18,14,4,11,12,15,7,9,3,16,6
70.107,56.142,58.132,173.966,160.677,366.822,173.201,181.615,154.247,0,2.29,4.614,8.5,29.269,288.935,107.05,203.798,297.28,219.861,385.224,189.361,154.95,199.002,314.526,107.489,11.141,115.718,1,24.364,1.982,13.036,30.613,444.47,318.487,656.609,530.097,394.938,537.277,398.214,468.767,298.007,360.062,324.833,407.543,2.771
20,17,12,47.071,79,68,61,88,77,1,1,3,4,2,6,7,2,10,1,4,0,1,5,2,0,2,5,0,1,0,0,0,4,5,3,7,8,5.663,6,7,4,2,4,3,2
1,0,1,0,0,0,0,0,0,20.152,18.583,13.249,7.646,9.013,0,0,0,0,0,0,0,0,0,0,0,20.204,0,9.213,14.83,8,5.917,7,1,0,0,0,0,0,0,0,0,0,0,0,2.618
0,0,0,0,0,0,0,0,0,0,0,3.619,1.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
193,297,247,124,137,197,143,138.674,146.536,68.307,73.833,165.836,99.032,172.738,117.894,96.252,62.554,94.434,118.701,128.924,68.173,38.821,55.718,84.28,25.945,63.518,125.925,27.805,51.013,44.763,99.297,87.252,178.36,102.25,232.94,181.879,51.27,250.714,118.629,174.022,127.037,238.851,244.157,178.069,58.263
3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4.347,0,0,0,0,0,26.651,43.8,28.9,30.222,25.906,5,14.459,9.522,6.133,10.616,6.485,3.339,2,3,6,6.661,36.95,8.312,13.674,12.96,3,9.771,13.007,16.826,8.705,17.525,13.733,7.315,5.084,6.342,12.538,13.869,12.005,9.338,17.426,22.689
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.849,3.965,0,10.289,12.026,16.88,24.94,18.367,13.003,4.227,1.63,3.609,1.204,0,6.359,5.433,11.929,12.149,2.742,14.622,0,2.339,7.411,5.68,1.671,7.101,11.135,1,4.299,0,4.34,14.621,3.739,0,0,5.125,13.229,9.295,3.488
0,1,0,2,1,0,0,0,3,5,0,1,2,4,3,2,2,5,4,0,5,3,5,0,0,4,1,1,1,2,3,3,5,3,9,4,4,5,3,5,5,2,4,5,1
0,0,0,0,0,0,0,0,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.464,11,9.887,12,0,5.548,0,0,0,2,3.872,3,2,4,8,1.336,1,2,5,3,0,0,1,1.314,0,4,1,4,0,0,4,3,9.532,4.504,8.687,4.566,7,15,4,8.358,10,7,0,0,0
72.058,97,89.113,68.141,20.022,57.019,52.057,52.083,40.062,52.156,38,105.103,111.495,87.512,62.134,42.109,56.056,79.096,66.061,90.12,62.104,37.066,69.018,71.028,34.039,44.001,59.112,31.029,26.122,63.302,40,46,134.281,75.198,149.445,161.327,129.262,165.508,116.235,122.182,100.269,156.337,125.229,111.235,38.08
0,0,4,0,0,5,2,0,0,1,1,1,0,1,0,1,0,3,0,0,0,0,1,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,23,0,1,3,1,2,1,0,0,0,0,1.75,0,2,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,1.213,0,0,0,0,1,0,0,2,1,0,1,2.898
48,22,38,2,1,7,6,3,2,7,12,2,7,11,3,0,0,0,0,1,0,2,1,1,0,3,0,4,2,2,1,4,3,1,1,2,3,1,2,3,2,1,0,0,2
0,5,0,0,0,0,0,0,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,82,49,3,1,2,0,0,0,3,1,9,5,9,0,0,0,0,2,0,0,0,1,0,0,6,0,3,1,5,5,4,1,1,2,1,0,3,0,0,0,0,0,0,0
2,5,0,0,0,1,0,2,0,3,4,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2,2,2,2,1,0,0,0,0,3,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,15,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.108,40.203,38.679,45.532,29.266,47.818,90.772,24.006,41,0,25.648,0,0,48.956,0,0,0,0,0,136.44,124.288,131.544,127.464,76.13,52.731,3.495,75.723,134.204,169.791,121.714,127.733,0
31.586,18.716,19.348,41.087,12.685,37,23.699,20.64,39,22.314,222.226,176.657,166.132,221.512,100.999,58,85,27.237,22.617,161,57.001,52,21.161,148,59,17.436,34.317,76.896,101,63.285,78.999,88,165.017,19.527,168.213,222.207,118.479,213.492,131.798,85.083,110,138.909,44.971,44.941,129.478
58.721,66.397,107.613,26.054,0,83.937,186.745,147.492,126.792,246.64,276.685,330.331,315.131,303.521,1126.732,1126.903,1272.047,1676.232,1410.091,1590.242,1319.948,1096.985,1402.469,1583.841,871.134,269.969,969.894,149.723,139.166,109.995,125.963,86.681,1807.01,1542.072,2809.662,1761.931,1598.412,2495.548,2246.84,2656.151,1773.491,2141.488,1740.165,1860.415,150.502
8,6,3,2,0,5,0,4,0,0,0,0,2,0,4,1,3,4,2,0,0,0,0,2,0,0,1,1,1,1,1,2,1.309,5,5,1,0,6.679,2,4,2.921,7,1.801,1.798,1
12,14,0,16,26,37,27,28,36.966,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,4,0,0,0,0,0,0,0
0,154,109,285,76,171,13.555,117,109,84,20.198,194,158,176,732.516,399.867,637.721,985.026,821.235,1036.139,537.243,473,605,795,443,85,401.578,66,63,118,90,108,1478.321,965.509,1846.469,1746.907,1551.201,1906.981,1329.352,1472.427,1050,1446.1,1146,1240.776,26.152
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,8,0,0,0,0,0,3,0,2,0,0,1,5,0,0,0,0,0,3,0,0,0,0,0,2,1,2,0,0,1,1,0,1,0,2,1,0,1,1,2,1,1,3,2
361.45,424.881,341.224,13.546,17.705,2.432,14.256,0,0,288.487,255.519,213.354,278.124,319.407,398.391,345.985,451.938,656.219,439.145,691.218,375.699,304.295,327.547,652.685,299.361,165.704,295.554,46.11,87.257,69.706,61.772,182.483,760.142,686.797,630.737,849.957,743.555,661.168,739.211,811.666,445.23,813.877,563.434,691.512,57.888
365,315.331,273.348,408.171,108.14,155.163,206.434,202.133,163,212.975,267.25,80.861,294.72,366.662,756.277,488.18,604.767,815.322,578.706,444.541,661.041,590.851,718.673,961.422,437.174,274.247,495.168,142.666,109.898,157.206,138.388,140.834,1531.916,1075.753,2053.94,1683.045,1016.219,1875.98,1519.081,2197.508,1351.564,2002.109,1385.027,1746.353,181.355
1.017,0,0,0,0,0,0,0,0,912.774,892.968,1328.113,1586.958,1449.178,342.908,439.642,457.088,170.311,536.013,520.465,213.094,253.166,235.338,287.715,262.705,981.345,242.102,361.598,476.628,777.043,738.954,735.257,948.975,681.05,1435.061,929.5,902.372,1290.279,778.769,787.976,488.363,821.017,602.603,677.632,636.966
0,0,2.158,0,0,0,0,0,0,25.899,14.463,55,67,28.618,1.229,7.842,20,29.45,37.695,33.736,1.692,20,35,15.724,17,15.519,8.663,4.141,1.725,7.65,1.172,3.934,39,41,63.999,56,17.212,22.133,52,51,4.43,5.644,11.374,64,35
13.566,13.575,0,54.93,18.52,21.202,23.838,35.578,23.609,41.695,42.666,2.904,28.115,27.018,145.4,117.735,204.356,272.961,212.213,327.033,109.76,190.003,161.416,243.776,115.842,17.543,146.978,14.224,9.34,14.411,21.755,18.32,377.152,321.439,613.2,519.055,391.865,584.685,305.023,370.474,223.478,332.805,277.659,349.486,12.63
2750.08,1595.712,1183.241,403,107,165,213.218,161.841,213,149.089,204,267.07,248.311,253.354,76.53,22.504,68.114,68.901,62.595,106.284,68.994,22.813,71.965,56.925,34.957,154.653,43.384,101.176,124.124,158.094,123.99,123.288,193.553,104.341,227.376,200.239,144.809,150.951,155.6,159.382,173.487,180.455,139.874,135.591,138.057
652.778,771,590,347,239,421,379.002,333,364,137.169,125.538,194,174,92.968,154.148,132.975,118.071,135.254,137.441,261.938,149.799,141.771,110.297,177.177,97.584,117.956,89.289,75.51,71.877,57.177,89.051,65.889,315.671,177.292,465.555,295.114,243.987,380.862,322.419,319.976,253.864,363.966,169.922,303.844,21.781
470.038,531,358,222.399,221,289,280.444,270.534,254.94,88.108,148.04,149.127,168.356,161.847,186.147,148.087,146.521,248.747,209.024,219.374,137.424,101.42,174.447,201.012,114.629,129.742,86.395,66.61,107.025,85.882,55.108,45.254,310.543,256.808,423.406,272.155,303.514,367.92,305.517,342.594,263.964,293.307,216.743,260.28,100.295
389.013,238.867,286.279,80,25,51,42,46,44,179.001,258.809,199.999,252,259.388,60.879,70.999,95.001,137.999,130,152,89.001,51,87,89.407,58,180.003,73,122,153,149,133,69.932,206,157,286.058,227.099,110.59,231.509,226,227.001,96.17,270.489,177,178,151
49.91,47.431,54.051,357.925,181.753,289.644,246.832,199.785,225.591,93.672,107.665,108.765,120.738,122.195,1056.034,788.37,962.644,1079.322,978.794,1209.213,851.166,664.186,832.802,967.197,500.826,116,624.986,62,46.253,47.79,56,47.655,2046.129,1270.301,2565.763,1674.249,1494.639,1963.058,1733.161,1938.111,1302.081,1538.139,1176.713,1477.168,74
19,6.872,0,177,68,127,45,17.166,52,18.93,0,45,33,0,368.382,0,384.237,479.842,418.349,450.284,170,153,138.175,134.494,84.16,0,126,9,0,18.746,7.201,24,341.302,443.904,744.434,633.729,709.026,802.442,220.352,308.979,270.523,299.928,177.283,334.064,0
82.012,60.623,51.112,375.464,385.953,790.986,589.362,598.367,486.8,43.083,64.187,32.127,71.209,60.694,214.115,278.234,299.147,298.267,359.972,405.455,249.322,219.049,261.368,273.793,222.799,72.368,236.48,19.86,33.668,14.387,21.82,20.625,297.85,263.407,526.667,427.641,344.442,441.194,404.218,419.448,279.061,377.966,358.849,388.85,23.394
86.36,98,71,213.999,137,182,187,222,253,94.665,151.968,132.806,154.87,128.755,119,102,131,163,155,175,115.999,73,123,162,91.999,79.7,81,49.001,87.969,67.944,68.805,58.961,261.996,198,350.714,277.06,246.999,286.397,273,309.99,189.997,321.006,200.999,255.577,68.616
49.203,54.947,14.898,148.296,1.312,153.571,247.48,177.697,151.47,96.664,130.251,144.727,108.781,118.501,621.95,551.104,655.737,748.814,712.684,733.359,682.23,620.521,674.552,741.796,451.89,64.925,502.898,34.667,21.094,59.518,26.655,44.999,1016.77,809.378,1521.376,972.836,846.42,1251.464,1392.387,1384.529,1018.283,1158.355,862.191,1039.881,53.001
35.83,52.098,44.763,43.174,52.514,69.054,58.827,49.212,38.634,126.456,156.882,145.091,161.062,139.322,179.163,171.59,201.882,196.088,255.238,257.309,138.717,150.131,176.603,243.845,145.855,168.662,143.461,86.701,81.694,72.772,67.967,63.763,541.002,277.467,585.067,449.17,411.882,538.768,349.872,373.113,373.835,547.546,467.854,435.629,56.851
0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.441,0,17.852,4.127,59.28,18.045,1,0,4.429,35.613,55.07,67.645,80.569,59.427,169.787,121.675,134.713,237.519,171.988,275.852,164.648,123.661,136.017,167.898,124.83,39.073,91.638,26.096,25.189,59.821,33.968,37.811,336.239,184.506,450.828,438.635,378.241,617.892,334.433,447.739,302.811,349.634,306.215,354.445,33.208
106.896,48.236,62.478,116.924,37,52,56,46,51,176.489,157.558,221.603,188.72,269.326,370.144,291.975,348.973,511.484,420.878,434.46,386.753,345.027,408.447,477.402,316.631,174.823,373.02,136.402,123,152,142,121.792,831.871,538.28,1112.359,837.231,753.454,940.971,975.466,936.726,730.248,966.923,675.287,831.138,91.041
25.439,4.117,0,40.637,22.456,45.29,89.538,73.747,37.333,33.967,22.697,22.307,0,3.644,72.945,92.836,84.063,112.601,96.573,99.16,99.588,82.487,90.735,61.564,72.611,0,80.689,0,0,11.209,0,0,157.017,115.377,285.01,156.486,153.989,188.329,164.536,233.17,117.075,150.666,120.93,176.682,9.254
267,254.992,283.741,447,362,462,454.001,610.522,556.331,93.434,64.544,104.084,101.108,95.105,340.635,323.786,345.195,283.93,341.561,355.009,306.503,232.656,287.127,399.403,188.971,114.544,283.876,59.781,44.7,39.05,37.834,46.98,611.714,431.891,781.182,425.614,446.09,585.394,595.029,646.254,507.603,689.759,527.56,551.158,54.858
32.041,145.963,150.194,455.073,406.98,696.876,653.544,687.366,686.061,7.993,10.664,8.94,23,25,105.226,56.654,112.455,168.215,85.337,189.142,151,69.868,68.507,113.911,58.949,18.084,89.967,10.248,2.24,4,4.103,3.555,161.799,112.105,300.935,164.935,177.253,209.865,218.454,250.844,181.495,202.942,198.064,160.056,4.748
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,0,7,4,4,4,8.46,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3,0,0,0,0,0
2005,2083.338,1821,2596.086,1802,3090.411,3080.531,2935,2932,484.001,536,523.001,422.505,444.622,1492.001,1288.968,1633.81,1893.666,1637.388,1991.719,1406.608,1180.784,1573.217,1681.99,964.91,454.95,1126.749,191.4,200.227,185,151.625,192,2590.493,1897.759,3796.829,2446.811,2312.277,2955.246,2995.575,3129.491,2320.91,2760.334,2034.1,2462.799,227.999
1649.59,1954.739,1425.088,3086.941,2282.784,3165.946,2863.339,2860.614,3130.569,147.14,111.25,113.737,141.506,201.679,1081.755,954.209,1147.861,1145.937,1234.547,1508.198,976.421,801.307,1042.016,1183.917,704.106,176.441,862.65,85.223,68.027,102.956,93.262,84.907,1885.075,1380.195,2962.086,1812.797,1751.459,2266.484,1993.989,2192.82,1705.464,2038.989,1573.977,1546.281,49.584
106.985,200.067,126.113,491.371,231.212,427,377.331,350,275.9,70.926,36.071,125.554,127.127,83.391,280.5,311.647,306.301,345.03,339.931,496.982,292.127,225.781,329.991,444.609,211.357,65.907,276.462,54.73,16.708,68.648,65.406,48.876,432.247,411.826,792.447,528.796,462.207,711.903,540.012,528.289,367.381,536.11,401.128,480.4,31.765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,42,0,102.142,89.617,125.263,102.498,184.126,158.315,4.858,19.323,15.508,2.668,2.64,212.513,185.065,207.588,165.842,234.281,209.588,119.284,51.46,206.281,165.828,122.626,7.171,125.383,16,20,12.032,7.059,9.088,472.884,390.581,687.739,287.641,236.975,377.6,308.62,378.65,268.92,474.612,285.644,463.215,5.549
664.136,1041.986,904,2930.006,2180.668,3465,2606.119,2941.929,2957.984,46.295,182.751,143.147,205.211,177,1551.52,1562.875,1550.62,2267.09,1927.779,2476.395,1074.404,1067.512,1491.361,1721.16,1071.112,86.494,1255.533,0,0,61.879,44.464,22.811,2753.819,2162.227,4069.602,2861.332,2536.11,3215.632,2725.345,2930.359,2415.001,2907.571,1912.04,2163.749,97
0,0,0,0,2,0,1,2,0,0,2,3,2,3,0,2,3,0,1,1,0,1,2,0,2,1,0,1,0,1,1,1,2,2,2,1,0,1,5,2,4,4,3,0,0
262.069,349.598,320.65,287.973,205.702,405.781,209.279,203.12,213.3,179.162,184.223,234.147,236.407,252.293,567.321,429.918,491.619,615.729,632.692,597.754,284.239,185.484,353.955,354.758,262.335,126.595,286.212,57.788,6.932,85.472,58.757,58.409,574.371,482.635,1069.645,707.041,557.706,885.572,443.892,438.61,365.709,362.538,416.202,440.76,95.674
1746.566,2014.65,1527.77,4625.664,3632.498,4940.911,4448.451,4359.32,4372.877,101.807,161,184,172,89.774,464.264,722,841.413,968.424,870.053,819.23,331.609,537,767.7,743.911,485,123,557.106,78,75.595,86,71.999,63.543,1086.887,927.327,1966.7,1593.078,1257.179,1388.913,1318.977,1290.889,978.032,1284.353,997.771,1118.753,91
1064.456,1518.225,1041.924,1980.738,1395.473,2325.162,2461.928,2440.102,2172.255,70.462,82,73,102,72,173.598,210.134,209,258,225,246.014,157.546,174.705,241.529,213,126,76,178.803,31,32,23.264,31,37,343.784,237.562,513.343,335,202.911,404,426.001,468,322.375,337.777,324,263.144,45
17.822,0,0,26.27,6.924,42.697,27.867,40.944,32.353,1108.551,1522.468,1362.451,1452.12,1559.039,1451.299,1854.516,2730.917,2647.627,3279.037,2842.926,2882.84,2489.773,2101.008,2114.183,1729.279,876.394,2609.379,746.452,678.95,556.413,658.085,740.211,3881.94,3683.888,7382.805,4626.221,3406.288,6373.499,4672.124,4796.974,3797.238,4040.78,3731.863,3624.055,986.676
55.683,75.263,55.809,205.303,198.82,308.613,198.528,267.879,238.542,0,0,1,0,47.787,160.14,0,1.745,155.851,4.921,36.118,142.654,1.309,1.352,37.741,1.206,0,89.847,0,19,0,0,0,194.736,150.258,80.699,225.6,263.564,111.793,210.266,192.035,84.291,149.172,167.557,173.07,0
61.64,121.776,94.564,1158.44,1166.473,1867.822,2529.176,2098.532,2395.738,71.024,65.811,51.577,70.421,66.098,614.164,44.853,441.046,857.578,661.169,1132.423,768.285,593.68,926.365,1355.43,381.187,87.556,644.64,6.375,9.375,35.788,36.991,22.65,1006.254,800.921,1374.236,813.336,1024.185,1236.834,1304.467,1917.759,1623.143,1962.856,1076.481,1720.302,8.314
79.532,35.584,31.438,35.721,81.645,63.152,85.625,70.51,65.81,173.885,220.596,169.065,210.462,248.904,77.117,123.108,130.381,115.431,113.61,163.311,79.479,77.788,110.181,139.486,70.991,172.708,84.212,109.002,118.405,89.408,105.148,79.152,206.366,184.111,291.499,207.894,218.118,265.795,171.658,213.321,160.916,218.096,117.614,231.501,113.106
556,768,677,1297,1040,1505,1351,1245,1299,305.638,182.869,338.505,151.984,245.983,597.641,887.508,769.574,950.175,837.993,1150.403,711.356,725.51,651.492,1473.169,678.683,200.24,617.55,104.532,160.001,77.178,0,0,1204.378,603.918,1977.431,560.245,1512.995,1499.737,1277.869,1537.563,1201.173,1189.337,972.069,1253.629,100.051
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0
0,0,0,2,0,1,9,0,2.277,2,0,0,1,0,0,0,5,2.001,3,4,14,7,7,8,3,0,3,0,0,1,0,0,9.194,9,12.006,6,0,5,25.012,25,20.017,21,15.017,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,12.191,8.478,16.341,19.999,18.953,17.931,6,12.322,0,5.912,1.298,4.926,10.386,7,12,14.792,16.071,5.47,0,4.072,15.841,0,2.375,10,0,0,0.89,2,0,22.299,11.033,33.306,43.292,14.099,21.628,28.394,25.265,5.857,25.306,32.886,30.707,5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,82.437,80.318,0,0,22.331,0,0,1.964,7.396,1.839,0,206,125,184,202,187,199.328,167,135,185,225.001,140,0,118.296,2.722,14,0,12,0,483.999,358,693.282,492.574,435.907,614,650.357,670.914,475,561,439,441.454,0
0,0,0,0,1.632,0,6.02,13.941,7.607,0,7.337,9.769,0,8.121,39.281,14.279,29.312,18.428,13.27,59.459,14.969,8.439,24.803,33.912,32.439,14.458,48.046,8,5.728,0,6.395,0,47.365,14.877,19.909,36.846,63.739,48.143,69.192,63.834,43.807,38.797,52.904,38.923,0
0,0,0,41.056,30.641,54.108,56.004,46.406,83.216,11,13.058,15,12,12.322,60.972,34.999,35.199,54.06,42.629,66.341,38.269,21.513,43.194,39.808,20.248,13,33.487,6.07,4,5.377,7.2,8,100.083,55.713,123.683,74.508,58.698,105.45,78.237,82.595,51.876,74.376,87.256,84.481,7
