"SRR27961772","SRR27961773","SRR27961774","SRR27961775","SRR27961776","SRR27961777","SRR27961778","SRR27961779","SRR27961780","SRR27961781","SRR27961782","SRR27961783","SRR27961784","SRR27961785","SRR27961786","SRR27961787","SRR27961788","SRR27961789","SRR27961790","SRR27961791","SRR27961792","SRR27961793","SRR27961794","SRR27961795","SRR27961796","SRR27961797","SRR27961798"
398.037,324.121,355.338,616.676,736.424,584.238,706.845,483.941,465.199,281.911,275.069,270.744,410.937,422.872,377.684,508.498,506.296,553.817,234.791,343.246,240.446,446.8,417.34,405.553,305.843,428.743,506.007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.889,1.537,12.189,6.925,1.568,0,7.992,7.545,4.944,11.14,5.621,5.769,9.957,0,6.451,8.197,12.275,12.805,6.112,8.773,1.171,0,1.623,6.357,5.188,3.779,12.364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.893,0,0,0,0,0,0,0,0
0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.653,0,0,0,0,0,0,0,0,0
0,1.102,0,1.102,0,0,0,0,2.313,0,0,0,0,1.101,0,0,0,0,0,0,2.619,0,0,0,1.252,0,1.115
0,0,0,0,0,0,0,0,0,0,0,0,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,32,22,17,27,27,21,28,27,32,14.001,14,16,24,18,23,23.617,25,11,19.199,13,14,21,10,9,35,26
75.811,54.213,63.058,49.806,77.717,60.581,56.788,52.19,24.92,64.443,26.121,42.97,49.391,64.398,49.794,59.455,63.889,66.773,44.261,55.979,37.196,36.036,49.403,37.732,34.964,37.811,78.831
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,29.688,0,0,0,0,0,8.741,0,0,0,0,0,0,0,0,0,0,61.926,0,0,0
2.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.185,8.225,2.451,6.052,8.913,6.076,13.448,8.447,8.254,2.269,11.18,3.489,4.046,5.497,2.495,2.018,2.3,6.056,3.768,4.791,2.656,7.747,10.292,0,2.388,6.44,5.621
0,0,3.902,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.107,0,0,0,4.982
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.029,27.56,0,0,0,0,0,0,0,0,0,14.704,0,0,10.748,0,29.316,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.373,0,194.1,119.724,103.285,80.837,104.318,0,0,109.862,0,0,0,96.11,105.858,71.23,0,122.33,0,85.398,138.095,162.901,56.747,0,42.649,106.808,209.949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495,0,0,0,2.854,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
62.816,0,0,0,0,14.915,54.484,0,37.517,0,0,35.626,0,58.801,0,0,26.577,38.132,19.606,0,30.813,0,0,0,9.848,25.948,0
48,51,56,52.019,59.051,62,45.024,63,40,50,25,40,31,36,27,52,58,68,28,52.025,36,42,38,52.006,33,54,58
98,122,106,119,142,120.999,129.307,127.244,150.001,106.001,89.009,82.413,94,90,75.245,140,129,135.472,65,92,76,83,106,105.06,63.001,103.999,118.211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.039,0,1.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.572,0,0,0,0
0,0,0,0,0,0,0,3.366,3.467,5.414,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,3.34,0
1.309,1.284,0.6,0,0,0,3.219,2.535,0,1.836,2.965,1.518,1.163,0,0,0.536,0,0,7.204,1.076,0.585,1.762,0.666,0,0.542,1.059,0.509
52,40,50,33,42,33,30,33.015,26,65,44,37,26,38,33,37,31,34,33,44,37,27,34,34,20,26,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.411,11.688,28.249,28.744,59.614,19.395,60.483,36.427,23.667,52.622,15.835,25.318,11.279,33.285,3.433,73.522,38.201,40.698,13.333,19.753,0,21.455,0,3.092,35.395,65.7,40.975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.383,0,0,0,0,0,0,0,0,2.745,6.336,0,0,0,0,0,1.609,0,3.662,7.043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.006,96.295,95.753,63.04,77.99,94.313,98.981,163.001,208.635,105.068,92.369,81.899,53.224,66.761,58.527,114.642,72.388,107.979,72.44,102.836,60.388,112.777,103.726,62.681,105.412,167.863,113.572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.202,99.086,73.015,58.96,73.769,89.763,63.531,66.188,83.333,78.647,102.184,65.846,91.216,52.919,46.992,54.112,61.051,57.337,50.934,95.667,64.761,67.779,60.108,66.583,25.656,59.75,69.177
130.798,121.12,106.985,97.472,138.391,111.237,119.234,98.304,81.667,152.92,117.933,112.383,85.859,109.238,77.25,124.889,104.949,111.663,95.292,118.153,86.276,70.227,105.131,66.421,57.344,94.302,114.136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405,0,0,0,12.279,0,0,0,0,0
13.429,4.263,29.183,13.873,8.641,13.705,21.755,18.059,12.909,23.003,8.697,15.618,0,11.767,2.976,22.273,29.154,24.274,11.476,9.985,13.456,18.106,15.793,16.205,6.727,33.452,26.942
0,0,0,0,0,0,0,0,0,0,0,0,4.708,0,0,0,6.835,0,0,0,0,0,0,6.24,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555,0,0,0,0,0,0,0,0,4,0
21.515,20.438,18.044,14.231,8.328,10.052,16.218,20.53,0,16.543,8.995,5.686,0,5.857,12.121,18.518,0,17.821,0,17.35,0,10.431,0,0,12.478,11.99,0
220.904,204.326,158.331,200.09,235.432,213.495,226.058,187.686,222.867,172.875,186.088,114.537,185.518,148.59,152.98,208.278,191.881,180.343,122.604,150.064,133,149.881,145.51,144.341,94.905,174.569,235.957
79.905,98.793,72.195,122.184,218.08,233.982,172.921,66.226,173.708,170.346,162.514,4.1,233.969,92.96,197.214,125.8,212.878,100.025,168.667,189.8,61.569,266.938,233.231,167.08,190.189,83.946,207.965
6107.802,5033.186,5705.856,6412.722,7081.789,6494.205,5601.09,4579.9,3784.011,4476.184,2820.421,2931.872,4055.018,4908.438,4779.021,5096.202,5143.034,5203.867,2685.402,4269.193,3509.368,4880.276,4580.981,5149.845,2736.997,3980.407,5254.035
35,24,35,47,56,40,43,25,28,15,17,10,33,36,37,61,58,58,15,20,16,32,29,42,22,26,49.013
162.214,216.395,220.288,25.408,156.57,189.606,37.955,31.806,14.843,170.551,183.341,168.677,109.977,165.829,174.464,46.49,184.795,189.627,80.685,204.002,24.27,137.994,140.27,183.889,31.586,129.309,246.865
134.181,188.306,177.031,169.888,158.755,173.333,65.643,145.678,131.785,185.028,14.046,120.208,116.739,108.865,171.537,131.834,142.722,127.662,77.131,125.583,129.93,99.905,95.011,122.193,95.76,42.958,144.094
114.423,128.844,93.094,125.766,113.216,93.665,155.326,122.279,180.447,119.286,117.715,57.878,72.779,69.256,62.708,161.014,154.239,128.647,38.884,108.381,5.201,44.531,25.237,103.144,83.627,127.035,133.582
388.377,414.283,340.147,390.913,588.263,463.473,557.253,436.377,547.683,267.917,266.384,181.609,394.623,393.979,358.106,557.064,532.179,431.813,184.896,286.505,186.127,335.918,361.762,358.389,195.836,429.515,504.973
17,8.786,12,14,4.354,13,16,13.234,6.052,13,0,0,10,10,0,14,16,17,0,0,10,0,0,0,11.399,14,13
46.594,65.555,132.958,97.882,189.863,119.91,111.391,93.922,77.591,141.497,35.691,77.049,61.292,108.32,56.91,169.388,153.338,145.703,28.43,35.95,59.38,44.255,7.19,111.252,84.875,137.028,83.909
232.79,296.42,241.447,173.869,221.573,241.311,231.144,252,245.71,193.749,181.93,150.183,230.583,218,208.758,215.473,219.646,261.235,129.918,216.58,85.639,166.39,190.373,181.854,129.167,178.959,274.245
71.467,110.846,106.85,88.831,144.781,81.728,128.008,87.433,90.918,78.56,87,51.456,78.623,54.391,56.799,73.915,90.462,60.161,34.442,80.763,37.221,13.272,69.358,68.299,32.454,65.718,81.487
1131.828,1153.812,971.676,1180.726,1376.556,1282.874,1339.334,1162.557,1433.691,803.805,923.881,524.711,954.912,1064.123,811.519,1350.04,1378.399,1122.063,438.198,730.521,634.982,832.915,793.506,1036.303,672.15,1078.841,1252.253
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281.726,1215.517,1336.179,1441.678,1550.581,1476.42,1510.247,1271.371,1098.606,1318.234,1163.817,976.355,1073.317,935.888,943.994,1289.978,1313.744,1153.381,944.538,1230.769,937.608,1042.41,995.265,1222.346,842.051,965.989,1318.66
104.511,156.675,138.371,166.094,196.067,89.096,142.984,124.123,115.339,112.064,119.957,88.317,120.219,88.468,94.682,152.194,126.943,31.292,3.947,79.766,108.002,114,90.876,108.606,122.951,152.685,129.982
195.621,151.299,155.848,213.591,246.696,195.097,260.659,212.055,279.292,164.644,140.82,114.406,180.194,177.623,155,258.507,207.642,209.279,93.066,125.549,80.317,134.109,146.462,203.3,149.481,160.797,234.884
708.21,854.664,694.701,791.148,730.942,764.414,833.726,720.096,1102.454,444.771,412.035,309.139,734.212,612.255,667.025,719.189,694.492,846.267,325.767,535.977,274.505,702.923,558.349,627.971,377.892,556.535,833.741
755.164,707.75,698,704.166,801.868,771.188,823.005,755.025,687.609,793.08,630.444,556.726,664.092,582.473,597.673,753.26,781.393,706,497.358,638.599,540.93,583,615.154,627.071,467.456,566.003,758.687
121.277,159.481,105.114,110.707,66.341,50.565,25.225,58.603,63.077,49.862,62.474,93.757,102.053,65.901,71.456,36.09,64.792,86.694,51.152,51.533,60.116,47.251,72.592,50.134,30.705,25.32,42.37
346.326,519.29,339.631,407.246,464.737,510.934,439.744,383.93,228.855,443.195,384.85,339.904,321.912,367.149,400.745,395.276,293.046,325.945,181.504,283.416,266.215,338.795,339.449,333.59,185.646,275.185,385.152
197.418,247.383,166.857,166.971,229.094,218.486,281.467,236.512,395.757,219.835,193.635,143.042,187.598,194.732,199.222,245.906,198.108,219.963,94.851,192.375,131.565,175.448,168.614,169.074,144.096,192.847,279.944
52,49,47,91.132,76.002,72,60.001,57.935,63.876,34,51,32,65,50.005,79,62.944,64,49,30,47,23,78,55,57,26,47,50
25.375,31.661,29.752,34.292,11.626,1,18.395,28.091,0,39.91,18.569,30,17.003,18,27,21.297,18.16,25.439,34,36,29,15.794,23,36,0,28,41.314
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183.107,84.31,144.368,178.073,238.857,138.612,204.829,145.973,153.064,129.209,84.533,80.453,161.834,105.075,144.336,178.453,173.457,129.657,84.186,62.566,81.677,148.696,92.162,94.848,120.899,120.498,238.459
15,0,0,1.886,3.862,0,14,4.485,0,1,0,1.257,13,16,10,14,0,16,7,0,0,13,0,0,0,14,14
54.146,50.514,98.552,56.547,51.963,73.138,77.667,65.277,69.788,69.671,51.004,41.487,33.292,65.387,48.612,85.689,32.626,56.678,56.222,32.044,43.774,45.737,50.55,69.438,10.058,37.935,63.146
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,147.029,176,173.027,200.454,204,162,116,63,155,121,117.466,107,128.427,134,123,116,122,88,108,93,137,144,147,73,103.004,138
296.58,324.763,270.135,277.535,359.872,341.918,371.81,324.114,354.352,223.46,290,176.97,313.397,206.921,208.586,280.59,271.196,272.62,158.547,274.055,158.548,201.281,272.289,257.691,189.266,294.19,309.935
18.099,37,16.007,13,10.839,8.543,9,15,9,88.988,139.875,96.936,0,14,6.147,7.586,6.618,15.816,47.234,40.355,45.015,11.122,24,9.7,4,6.723,21
983.002,870.494,777.323,890.337,946.883,1027.574,766.324,809.135,787.995,975.415,809.154,680.199,765.878,647.542,414.981,729.012,784.277,857.053,485.016,754.399,546.74,471.212,469.631,594.706,456.763,638.676,800.101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.241,0,0,0,0.924,0,1.541,0,0,0,0,0,0,0,5.013,0,5.356,0,1,2,3.923,0,0,3.792
1.63,0,0,1,0,0,0,0,0,0,1,0,0,0,1.656,0,0,0,0,0,0,0,0,0,0,0,0
16,15.64,10.058,8,14,9.046,6.008,0,4.157,93.882,74.873,84.362,6,13,12,8.507,8.967,6.686,17.49,24.927,21.545,2,16.157,5.742,0,0,9.496
2501.904,2278.914,2545.62,2574.678,2684.843,2817.563,3217.804,2808.805,2331.365,1823.877,1272.573,1316.62,1732.952,2034.876,1982.259,2793.363,2849.846,3140.15,1087.349,1696.91,1137.668,2087.886,1515.425,2003.252,1799.513,2571.807,3262.06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.474,28.741,120.315,422.944,316.467,77.245,401.51,238.876,171.533,173.449,98.407,189.695,248.251,121.291,76.627,376.103,129.318,202.684,158.494,188.003,68.057,84.526,28.711,61.155,350.87,232.201,83.503
864.968,861.056,777.837,855.176,998.449,889.468,857.416,842.76,754.002,786.269,649.232,598.712,687.444,691.73,736.955,774.488,826.586,832.71,458.583,633.437,533.456,671.429,686.053,635.602,434.624,666.466,907.357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.159,21.767,14.909,26.292,31.121,24.975,15.122,11.642,40.302,31.88,43.418,21.552,12.296,20.16,10.952,10.272,34.054,17.856,17.364,15.805,11.983,10.268,22.217,13.686,12.554,17.242,17.517
41.892,81.638,62.269,101.52,106.493,122.354,76.489,80.447,69.276,68.348,74.004,59.891,6.043,93.348,84.874,83.901,98.143,74.296,45.332,80.255,5.27,47.356,55.483,65.503,49.068,3.637,93.326
0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
106.165,151.213,114.368,110.904,136.972,127.276,113.933,134.552,182.764,177.228,169.27,146.003,103.374,79.965,101.591,112.728,81.142,135.501,82.583,116.867,128.783,84.885,76.641,97.465,78.935,30.451,128.538
88.177,145.904,120.329,147.614,148.493,111.93,141.38,93.279,137.936,139.024,140.219,104.586,120.677,71.859,85.066,102.185,114.507,109.312,80.385,112.306,106.747,72.737,71.342,75.436,84.426,98.194,131.506
48.054,58,50,45.13,69,73,70,61,72,35.044,45,26,45,44.251,50,58.001,68,51,22,42,28,38,42,43,36,49,67
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
124,144.07,123,224.636,264.001,215,232.042,211.178,251.552,151,110,79,191,155,172.002,219,226.105,228,55.01,118,58,182,173,156.437,122,210,198
199.523,224.743,192.099,227.198,269.084,201.603,239.507,231.39,245.995,211.904,196.697,165.914,217.308,198.847,193.708,194.752,212.209,202.858,119.958,163.768,136.169,162.411,184.299,178.518,135.559,183.507,208.786
319.405,310.92,273.38,294.486,346.456,316.782,364.997,338.829,419.91,247.846,264.65,185.589,266.697,224.882,244.496,360.557,252.011,271.624,142.399,212.145,186.409,224.871,231.799,219.063,177.303,251.335,333.308
359.444,292.795,346.524,346.238,314.483,364.934,348.619,372.555,277.986,278.145,233.088,203.429,256.235,256.454,283.221,369.61,323.463,362.58,168.889,263.007,200.946,258.235,286.151,309.281,206.67,262.266,370.791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3.41,22.789,0,9.807,37.783,15.029,47.953,4.982,11.36,17.713,0,10.835,0,9.105,10.558,0,40.273,0,0,0,5.966,13.701,0,11.127,15.596,13.15,66.157
1.658,0,2,0,0,0,0,1.503,0,0,2.086,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
880.709,952.352,720.803,912.317,1049.034,919.414,952.364,900.062,1263.241,693.795,778.004,547.028,822.859,718.481,725.227,821.97,837.754,737.727,438.915,684.568,514.042,705.535,647.394,645.526,541.578,720.543,896.002
0,38.936,14.956,36.983,45.066,0,26.073,14.505,0,4.722,0,23.807,42.414,0,21.605,53.764,0,0,19.205,20,0,0,0,0,0,14.359,25.448
5.512,2.813,1,5.763,3,0,4,1.552,0,0,0,3,1,2,0,2.539,2.651,1.635,0,2.392,1,0,0,0,2,0,4
194.437,125.541,172.042,157.499,165.975,181.02,266.324,191.149,150.362,139.096,84.028,111.086,98.89,128.501,116.613,164.209,150.751,197.199,89.901,121.169,71.663,115.186,129.781,107.254,102.025,120.272,156.954
0,3.205,0,37.433,42.753,42.248,0,42,11.187,52,0,0,0,0,29.287,45.297,3.12,4.59,0,0,0,34.907,0,0,2.072,0,0
17,14,16,20,28,20,6.999,8,11,20,14,15,18,23.001,14,5,11,12,17,14.002,12,19,22,18,8,6,17
0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0
0,1,0,3,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
23,17,12,9.046,9,8,8,6,5,24,28,14.567,7,3.187,6,7.13,7,8,9,21,13,10,10,5,8,5,3
74.007,71.023,65,57,66,60.126,68.305,56.879,68,74,75,59.064,50,42,46.024,55,49,45,49,61,45,34,50,0,30,40,56
1,1,1,0,0,0,0,4,3,0,1,2,2,2,0,3,2,2,0,1,0,1,0,5,0,2,3
5.056,1.294,3.662,2.866,7.244,10.769,6.981,5.434,7.883,2.7,7.132,2.478,8.773,7.929,6.585,5.303,2.647,1.304,1.229,9.171,3.22,2.415,3.96,1.18,1.454,6.485,2.452
4,1,2,5,1,0,2,1,2,0,1,1,1,1,1,0,0,1.776,0,2,0,0,0,1,1,0,0
474.617,499.815,305.829,418.687,448.076,447.055,341.817,257.289,331.239,351.636,253.939,236.464,367.729,330.727,331.848,301.355,253.106,246.029,212.012,352.472,266.317,303.319,235.917,329.273,206.376,316.114,347.043
135.996,195.299,124.348,157.503,202.39,102.618,190.557,174.177,86.315,126.021,105.858,123.896,103.209,121.938,80.842,177.686,132.302,145.662,94.356,151.281,119.541,47.446,95.758,164.15,107.192,134.683,160.531
771.351,433.293,444.746,657.436,555.817,485.874,541.072,393.915,285.693,654.257,549.831,478.359,285.662,355.598,317.559,273.732,512.729,477.641,305.839,449.232,312.096,225.047,210.887,374.534,295.712,287.838,376.047
1868.263,2178.809,1961.063,1969.06,2409.316,2071.872,1580.99,1603.564,1469.012,2624.713,2444.891,1681.791,1788.954,1640.698,1762.91,1466.589,1320.656,1237.087,1554.458,1988.102,1586.454,1566.332,1503.15,1765.022,804.171,1061.089,1403.764
214.266,91.938,163.348,109.135,207.812,68.174,299.909,196.779,206.038,66.399,90.936,80.974,26.699,184.073,109.842,22.671,152.323,108.227,151.997,179.664,104.006,140.75,200.563,301.984,138.2,257.049,173.46
533.892,506.535,415.557,662.624,773.993,626.883,685.175,665.514,772.575,488.99,436.912,465.074,585.891,552.651,525.165,514.58,487.639,459.801,300.718,435.69,315.521,512.429,472.581,534.352,329.047,371.942,524.925
1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.114,0,0,0.819,0,0,2,1,0,2.741,1.374,1.285,2.992,0,1,2,0,0.843,2,1,0,0,4,0,1,0,1.19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189.554,255.811,160.834,200.892,254.159,221.11,163.004,153.569,178.224,196.827,196.372,154.31,193.052,182.652,191.237,163.799,155.057,142.125,116.121,177.33,47.259,152.93,157.197,206.087,83.518,121.113,126.136
1,0,2,0,1,0,1,2,2,1,0,1,1,3,0,2,2,0,2,1,1,0,1,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,9,1,0,4.461,0,6,9,1,0,0,0,1.149,20,0,0,0,0,0,0,0
466.263,577.98,570.374,349.646,393.146,438.84,183.352,240.507,256.701,459.886,434.783,288.472,335.079,395.297,404.762,290.458,304.619,272.285,329.423,410.36,326.975,249.198,387.879,315.065,121.837,244.955,238.381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.274,5,1.111,10,4,3.228,0,3,2.098,7,7.182,6,0,6,0,3,0,6,5,0,2.204,0,4,4.299,0,0,5
105.043,81.846,51.223,137.426,198.57,123.372,233.257,115.51,140.648,70.048,32.602,41.343,86.907,50.383,60.625,125.706,138.839,226.346,55.927,41.804,66.553,61.608,91.095,81.044,108.838,183.254,181.365
2,5,7,6,5,3,11,8,13,6,3,3,4,4,4,5,8,8,1,2,9,2,3,2,2,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17967.405,21417.15,17576.303,18208.214,21782.539,18022.714,21219.115,20193.88,19383.139,11163.143,10562.099,7825.466,14845.524,13360.745,14027.866,19465.13,19820.379,18933.513,8449.198,13185.21,9106.987,13818.75,13746.49,14520.596,11569.975,16539.102,19047.929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1025.813,1091.11,950.159,1305.349,1447.825,1287.732,1782.596,1443.786,1898.747,848.466,753.953,545.992,1042.754,1040.714,999.497,1631.76,1470.955,1478.022,524.719,797.105,556.185,998.436,895.551,1008.101,941.461,1220.669,1590.12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867.422,1477.836,1855.018,2284.006,2455.453,2322.117,2514.801,1723.383,1773.164,2052.274,1284.379,1401.949,1316.117,1557.979,1550.639,2706.44,2314.067,2318.246,960.752,1752.51,1332.823,1480.719,1775.116,1890.106,1611.312,1867.433,2200.523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706.55,1397.725,1932.048,2833.635,3026.44,1838.19,3206.563,2760.346,929.498,2134.376,0,1592.204,809.217,1545.111,1922.138,2482.967,2735.11,2960.621,1430.942,1297.849,1103.37,2415.92,2066.642,2110.592,1550.716,1999.099,2374.801
160.696,193.991,126.483,119.527,27.709,222.781,188.981,128.639,295.203,147.723,117.488,87.389,96.024,154.294,32.922,86.355,89.714,196.597,9.902,158.675,115.951,109.541,100.157,37.795,77.371,97.452,143.442
374.11,407.14,333.121,438.635,425.977,399.013,469.829,430.78,478,331.784,316,239,328.678,310,307,385.039,413.986,403.008,184.09,286.176,210,305.217,300.467,280.761,252.005,360.592,458
477.104,507.233,413.164,418.305,488.718,445.069,401.784,431.484,420.062,437.335,372.486,284.962,383.166,331.726,369.486,394.809,410.868,418.966,268.062,333.322,287.673,391.699,354.746,315.987,254.65,358.787,413.297
2828.219,2999.19,2924.796,3763.624,4052.092,3774.703,4245.249,3928.016,4242.618,2896.651,2438.138,2094.989,2790.142,2644.102,2801.055,3704.59,3609.634,3696.536,1588.81,2423.095,1930.329,2505.665,2721.854,2814.617,2317.262,2811.269,3647.561
58.655,7.06,18.863,55.125,19.87,23.081,11.751,10.278,9.355,28.745,14.95,41.617,2.133,0,0,18.655,115.514,14.184,25.626,0,10.684,18.145,23.129,0,26.626,65.264,54.822
14.503,0,21.756,42.756,39.982,36.983,74.805,80.379,84.335,43.25,34.441,29.306,33.655,25.883,29.039,55.45,44.7,66.585,15.189,23.238,32.688,26.907,10.39,10.137,27.225,62.351,83.476
37.994,11.82,22.315,23.957,25.826,37.335,29.862,19.481,10.155,47.907,10.98,23.802,16.265,10.74,17.365,35.977,32.403,27.611,16.523,26.452,11.519,3.534,14.712,17.466,15.168,26.307,26.681
138.785,196,55.425,126,192.025,166,209.325,214.79,131.549,130.03,92.991,128.308,131,135,125,122.066,201.051,213.461,60.868,154.36,113,66.39,107.099,110,96.269,147.456,150.3
274.254,300.926,205.919,247.591,320.474,305.736,269.556,271.755,252.22,222.04,288.439,204.779,246.093,224.755,249.946,241.909,244.593,216.766,185,234.742,140.409,193.447,192.842,222.986,160.416,190.459,262.87
