"SRR20079510","SRR20079511","SRR20079512","SRR20079513","SRR20079514","SRR20079515","SRR20079516","SRR20079517","SRR20079518","SRR20079519","SRR20079520","SRR20079521","SRR20079522","SRR20079523","SRR20079524","SRR20079525","SRR20079526","SRR20079527","SRR20079528","SRR20079529","SRR20079530","SRR20079531","SRR20079532","SRR20079533","SRR20079534","SRR20079535","SRR20079536","SRR20079537","SRR20079538","SRR20079539","SRR20079540","SRR20079541","SRR20079542","SRR20079543"
0,0,0,0,6,4,0,0,1,11.051,3.677,0,0,0,0,0,6.647,0,0,0,9.874,2,0,0,0,0,0,0,9.379,0,0,0,13.999,4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,6,0,1,3,0,0,0,0,0,1,1,0,0,1,3,5,1
0,0,0,0,20.525,11.882,0,0,0,18.962,51.765,3.413,0,0,0,0,29.392,107.692,12.204,28.003,93.381,16.331,0,0,0,0,0,2.662,0,3.907,0,5.787,67.35,5.81
0,0,0,0,19.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.061,0,0,0,1.171,0,4.121,0,12.668,0,0,0,0,0,0
0,0,0,0.986,0,0,0,0,0,0,48.567,0,0,11.553,0,0,55.627,65.328,0,0,0,0,0,0,0,0,0,0,0,11.75,0,0,0,0
0,0,0,1.03,0,0,2.102,0,1.041,0,0,1.035,0,0,0,0,7.372,8.289,0,0,5.333,0,0,0,0,0,0,0,6.429,0,0,0,4.151,0
0,4.603,0,16.026,242.347,0,102.911,9.553,0,12.471,0,12.817,66.185,53.679,28.817,0,229.725,515.766,0,117.472,224.111,0,154.19,0,0,10.826,26.197,0,375.624,0,0,0,21.275,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5
3.531,2,0,10.891,1227.357,172.859,732.096,87.349,142.411,1007.277,1962.46,155.962,28.174,50.511,17.859,116.769,1940.126,3882.003,258.405,950.118,2435.991,256.389,130.161,3.192,0,9,321.562,72.211,1201.864,111.932,361.557,233.324,2875.525,219.487
0,1,1,9.564,236.377,28.453,157.443,16.145,22.798,146.911,360.161,32.622,0,6.602,0,17.162,421.393,907.586,56.249,143.907,410.89,51.424,20.225,0,0,0,41.536,18.807,351.452,43.535,59.408,55.433,558.38,42.68
0,0,0,0,0,0,0,0,0,0,1.316,1.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.648,0,0,0,3.941,0
0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1,12,16,0,0,0,0,1,0,0,0,3,0,9,2,0,0,0,0
0,0,0,0,22.282,9.248,16.919,0,0,0,26.229,6.865,0,0,0,0,0,0,0,35.863,0,0,0,0,0,0,0,0,0,6,9.699,0,80.779,0
5.818,0,1,6.521,222.995,0,0,7.739,35.976,40.911,99.801,23.184,0,9.932,0,0,376.002,721.915,0,63.658,0,20.081,17.806,0,0,0,45.531,0,330.718,0,35.446,28.914,130.751,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.55,0,0,0,6.408,0,0,0,0,9.98,16.126,20.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.219,0
0,0,0,0,0,0,0,0,0,0,1.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,82.278,7,39.106,2,9,39.344,69.03,1.119,4,3,1,10.477,203.341,410.539,10.211,26.207,91.756,11.52,4.091,0,1,2,23,6,94,4.607,14.387,14.36,102.063,6
0,0,0,0,3,0,3,1,0,1,1,0,0,0,0,1,15,10,2,1,2,1,0,0,0,0,3,1,3,2,0,0,6.037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.021,1,1.431,0,3.374,13.351,12.823,1.717,0,0,0,0,9.708,30.678,0,3.753,21.891,2.581,1.211,1,0,1,2.118,0,10.901,0,5.059,3.272,25.897,3
8,3,2,6.083,488.446,84.899,396.195,42.572,42.722,333.223,682.487,59.363,16.772,19.273,0,87.565,1075.248,2221.757,117.115,353.495,960.443,99.213,73.972,0,0,9.239,183.583,47.899,829.653,75.204,142.53,100.058,1183.296,87.578
182.432,26.54,17.731,66.888,0,0,1803.144,0,0,0,12078.87,0,223.425,0,153.654,77.934,6077.88,840.373,2023.366,4644.698,683.217,143.276,460.496,34,0,0,1396.883,298.547,0,0,1119.168,1988.459,3217.783,0
0,0,0,0,0,9.892,35.261,4,2.294,19.153,0,0,0,2,3,7.292,44.114,33.921,6,19.743,0,0,11.893,0,0,2.087,0,8.958,0,0,0,0,18.641,0
11.553,2.451,1,7.325,1506.008,295.452,1307.023,112.437,101.459,906.951,2146.33,196.072,53.167,85.796,10.293,272.057,4389.853,8214.472,380.764,1244.252,2901.304,288.785,192.676,1.274,2,22.744,1055.107,191.445,2928.154,280.701,476.721,455,3428.84,317.001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.319,0,0,0,0,0,0,0,1.697,0,0,0,0,0,0
0,0,0,0,3.508,0,6.501,0,4.139,17.975,31.003,0,0,0,0,0,14.057,29.984,0,8.232,21.016,3.559,2.552,0,0,1.251,1.407,0,10.242,1.264,1.81,0,34.481,6.745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.452,0,0,0,0,5.317,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.44,0,0,0,0,0,1.782,1.137,0,0,0,0,3.443,0,0,0,0,0,0,0,1.939,0,2.119,0,1.355,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6,166.068,32,147,21.22,31,159,334.985,25,5,5,1,35,401,791,58,142,332,29,31,0,0,0,86,21.253,233.964,24,55,49,461,35
1,0,0,0,190.066,33.648,155.07,17.944,0,134.145,263.963,32.589,9.739,16.208,0,34.044,570.925,1046.935,27.471,128.674,339.221,35.9,23.153,0,0,2.339,79.043,19.585,280.487,18.125,48.076,54.6,380.823,32.942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,0,0,101.362,28.93,0,0,0,0,0,0,0,46.207,0,0,0,0,7.023,0,0,0,0,0,0,0,0
0,1.756,0,0,8.523,0,0,0,0,5.409,4.564,2.357,0,0,0,0,10.621,4.496,0,0,6.522,0,0,0,0,0,7.163,0,0,0,0,0,19.625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.919,0,0,0,0,2.887,31.168,0,0,0,0,0,0,46.157,0,38.682,33.199,0,0,0,0,0,0,0,0,0,0,3.149,78.689,2.342
0,0,0,0,14.597,0,4.798,0,0,0,3.863,0,0,0,0,0,7.641,3.146,2.972,8.064,0,3.764,0,0,0,0,2.071,0,0,4.989,0,0,6.725,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,24.154,0,15.16,0,0,0,61.435,0,0,0,0,4.194,78.442,122.298,0,0,45.195,0,2.709,0,0,0,16.428,3.778,63.54,9.031,0,0,0,0
0,0,0,0,49.217,17.623,0,0,13.789,29.626,0,0,1.7,0,0,0,68.447,298.077,0,14.257,33.377,0,11.819,0,0,4,38.171,0,170.137,8.727,0,0,0,0
0,0,0,0,339.014,64.076,262.171,58.68,24.077,253.673,276.798,32.543,0,39.563,0,86.993,1303.873,1919.822,86.196,281.553,607.471,0,31.195,0,0,0,154.113,39.927,674.299,69.392,95.529,0,369.013,56.952
1.762,1,0,0,27.519,0,5.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,125.608,38.693,115.633,11.67,13.345,7.899,59.896,0,0,0,0,58.656,362.786,765.519,12.707,64.343,33.826,0,0,0,0,0,32.196,0,341.216,24.357,0,0,128.878,0
4,1,1,6,308,47,205,27,6,111,154,19,6,10,3,55,915,1780,25,78,214,25,51,0,1,2,136,41,565,66,51,23,248,17
5,2,1,5,655.999,110,437,45,58,520,1148.004,96,16,24,16,93,1556,2969.067,195.999,531,1294.999,138,69,0,1,7,226,61,852.999,100,244,162,1633.003,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,1.135,0,0,0,0,0,7.675,0,0,0,0,1.11,3.65,0,0,0,0,0,0,0,0,0,0,0,63.203,0,0,4.937,0,0
0,0,0,0,0,0,0,1.044,1.061,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0.566,0.624,2.693,0
1,0,0,0,51,10,28,4,4,59,135,14,0,3,0,2,68,137,23,54,144,13,4,0,0,0,14,1,51,4,27,16,163,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,55.184,22.997,18.304,0,0,3.684,9.691,0,3.638,0,0,7.69,91.518,220.523,0,0,6.675,6.036,3.252,0,0,0,3.113,0,75.768,8.849,2.747,2.055,14.251,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3.053,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.381,0,0,1.01,0,1.705,0,0,0,0,0,0,0,0,0,3.044,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.207,0,0,3.703,445.695,92.559,143.403,19.834,41.945,154.546,266.681,35.601,9.603,24.461,4.965,91.517,1081.041,1765.15,148.425,186.825,603.675,88.834,52.522,1,0,0,130.091,20.645,585.854,18.762,48.826,26.873,851.802,3.154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,5,132.457,17.93,94.931,8.097,0,112.303,210.828,22,4,1.664,0,17.669,285.617,489.364,42.143,103.842,234.907,26.259,14.333,0,1,4.458,63.812,10.838,195.802,16.188,39.477,31.928,346.149,28.547
0,1,0,0,109.543,23.07,79.069,15.903,25,90.697,241.172,17.003,0,5.336,6,16.331,276.447,462.636,36.857,78.158,338.094,27.741,14.667,0,0,3.542,36.188,11.162,137.198,8.812,76.523,40.072,330.771,24.453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,1,0,0,0,0,1,1,1,0,0,0,6,14,0,0,6,0,1,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.273,392.756,48.409,242.568,26.684,8.761,112.449,207.997,30.932,4.845,21.879,5.539,45.993,892.79,2005.206,15.693,118.25,301.735,22.776,53.053,0,0,5.076,114.746,62.805,534.217,48.771,50.8,54.128,250.047,5.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.706,0,0,0,0,2.243,0,0,0,0,0,0,4.339,0,0,1,0,1.266,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11.971,0,0,0,48.994,0,0,0,0,0,33.101,13.53,0,23.042,52.897,13.867,0,0,0,0,0,0,10.921,0,4.991,0,46.69,0
4.25,0,3,5.673,1546.411,142.38,975.417,137.701,153.736,1504.066,2450.558,241.173,77.511,54.275,33.309,270.194,3838.48,5379.096,460.369,1307.482,3549.087,317.079,190.157,1.968,0,14.017,416.27,62.138,1885.185,105.575,561.263,309.424,3839.19,250.284
0,0,0,1.491,145.939,31.137,90.502,36,6.038,114.833,155.943,24.592,0,0,0,42.212,427.676,1339.525,4.101,137.346,349.673,58.125,53.719,0,0,3,70.072,23.049,331.019,51.191,96.597,64.628,371.62,41.616
68,8.001,2,45.001,6333.432,1077.673,4322.815,555.377,489,3502.622,7395.05,709.036,185,304.001,68,941.999,15244.896,29186.786,1245,3730.162,9298.485,1057.722,884,13,2,74,2179,517.129,7645.776,749,1431.001,955,10315.155,875.001
2,0,0,1,91.001,21.001,80,6,4,23,32.999,5,1,3,0,14,289.004,533.999,8,18,43,3,14,0,0,3,38,6,141,11,8,8,64,3
0,0,0,1,74.019,8.355,42.589,2.036,5.907,36.583,143.222,23.63,0,7.667,1,0,106.944,545.538,1.272,120.779,179.125,2.734,0,0,1,5,7.352,0,66.364,15.398,37.081,44.053,179.977,41.935
0,0,1,0,531.5,85.205,315.913,4.836,6.512,260.24,593.178,8.492,21.334,19.469,0,0,851.372,1704.325,129.403,373.488,767.492,133.579,48.516,0,1,0,249.966,55.395,613.823,9.44,142.456,98.391,741.157,65.533
3.019,2,0,7,607.408,112.941,403.14,62.902,76.212,373.864,812.693,100.177,0,0,0,85.74,1250.196,2214.026,139.632,410.203,941.196,124.67,67.003,1,1,14,186.14,43.266,776.563,21.526,160.166,113.034,1263.445,100.576
0,1,1,0,923.116,147.698,635.273,120.066,57.576,513.537,1171.326,113.009,37.695,32.334,0,114.304,1976.072,3599.289,172.782,543.377,1654.225,153.026,87.356,0,1,0,305.908,0,978.29,108.206,270.329,222.511,1896.988,122.946
0,0,0,0,0,0,11,0,0,0,7,2,0,0,0,4,29,52,0,0,12,0,0,0,0,0,0,0,24,0,0,0,7,0
0,0,0,2.319,699.224,93.173,525.12,42.269,17.31,492.856,970.178,92.463,12.121,23.915,0,109.524,1686.241,2767.666,70.988,522.138,944.965,115.109,93.205,0,0,0,317.636,52.074,942.973,41.913,156.682,151.325,1543.729,124.695
0,0,0,0,191.028,30,93.382,0,0,130,214,23,0,0,2,24.703,285.538,627.402,40,114,262.98,19,0,0,0,0,37,0,212.787,0,0,0,409,30
0,2,0,1.84,290.722,35.119,250.26,40.937,14.795,151.956,219.96,52.772,18,16.284,12,33.107,747.34,1081.592,57.039,110.453,369.328,36.643,16.699,0,1,5.618,136.392,24.045,329.585,49.962,58.248,16.459,455.834,24.918
0,0,0,59.044,5396.164,834.609,3659.201,474.198,480.963,3244.822,6950.042,629.526,155.747,199.065,59.33,668.238,12015.18,23699.978,1127.592,3956.969,9448.984,1114.435,722.742,0,0,0,1905.482,469.869,7085.559,802.18,1561.946,1001.494,11725.157,843.437
1,0,0,1,2,2,1,0,0,2,0,0,0,0,0,0,2,13,0,0,6,0,1,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1642.77,263.319,1212.567,176.198,184,1112,2480.435,248.236,0,61.095,0,248.263,4109.193,7239.844,426,1166.414,2907.013,329,266,0,0,0,735.106,176.469,2322.97,233.346,521.976,362.842,3921.314,330.185
18,0,0,0,961.941,182.079,390.783,15.692,106,547.157,1141.088,0,0,0,0,101.507,1873.582,2939.185,105.368,414.145,1041.683,68.734,55.703,0,2,0,268.895,60,1165.447,93.134,120.001,93.878,1345.483,107.37
17,0,0,0,1270.187,211.861,829.469,88.457,87.14,746.202,1598.971,161.53,47.113,37,5.294,166.48,2566.348,4824.412,280.115,835.254,2078.205,234.386,141.595,1,0,0,515.361,148,1837.553,212.587,404.28,265.398,2502.424,206.052
58.643,0,0,50.042,5370.646,881.54,3542.114,472.594,542.321,3345.568,7418.916,622.788,148.777,259.041,54.56,743.327,11232.347,22211.892,1299.179,4018.843,9582.295,1063.252,678.928,0,6,43.365,1669.291,374.678,5258.7,513.854,1441.948,924.523,9771.784,771.817
26,0,0,30.406,2806.495,548,2084.957,291,197.711,1478.079,3099.942,317,0,113.869,26,398,6486.44,12883.396,554.981,1736.521,4295.232,495,378,0,0,34,1294.158,318,4516.559,401.193,852.393,664,5969.384,495
0,0,0,0,17.863,5.769,6.546,9,0,62.907,99.223,0,0,2,0,8.61,161.415,213.327,3.155,29.494,65.428,0,12.505,0,0,0,21,0,55.241,5.748,32.541,0,54.692,16
0,0,1,7.24,1063.027,188.461,902.222,40.321,95.995,688.542,1618.684,189.482,0,16.114,7.255,175.404,2612.756,4424.947,228.099,738.649,1611.867,206.229,127.337,0,1,4.555,489.834,107.506,1687.228,164.232,411.707,281.64,2512.199,179.787
10.223,0,0,13,1055.107,172.637,777.469,102.297,88.301,667.769,1398.524,126.262,32.602,34.138,12,154.92,2464.857,4442.997,200.424,672.616,1825.707,200.505,145.614,0,2,9.668,426.701,110.109,1547.307,147.745,302.72,216.615,2227.821,222.251
0,2,0,2,52,7,48,10,0,16,16,4,2,1,0,10,132,241,5,12,37,1,8,0,0,0,23,7,64,3,2,6,31,2
0,0,0,0,49,1,23.529,0,1,88.547,88.316,0,0,0,0,3.41,49.389,170.282,0,0,109.071,0,0,0,0,1,17,0,27.397,0,19.506,0,147.354,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.099,309.633,2.64,273.75,32.002,0,165.765,311.706,31,0,2.083,0,66.33,756.045,1443.417,77.884,190.239,393.585,28.338,44.217,1,0,0,96.895,1.706,429.927,42.817,28.569,52.448,531.603,0
0,0,0,0,4,1,1,0,0,0,1,1,0,0,0,0,3.365,14.059,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,0
0,0,0,0,32.122,0,25.381,0,0,1.984,5.892,0,0,0,0,2.305,97.955,242.6,0,0,98.105,0,10.72,0,0,0,21.314,0,67.367,0,9.193,0,10.171,0
0,0,0,0,3,1,0,0,0,2,4,0,0,1,0,0,6,15,1,1,3,0,0,0,0,0,5,0,3,1,1,1,2,1
1,0,0,1,342,54,201,34,14,92,186,25,13,12,0,48,787,1489,23,61,175,28,49,0,0,3,135,50,504.009,41,37,21,243,14
15.816,3,0,18,1299.78,177.506,764.933,119.245,98.008,656.447,1517.379,160.223,12.792,66.621,21,199.177,2874.221,5819.085,320.069,935.81,1982.458,254.529,167.312,0,2,4.608,702.992,169.2,2369.192,261.01,436.365,293.176,2795.015,230.198
0,0,0,2,19.595,0,1.148,1,1,3.776,2,1,1,0,0,6,62.555,124.579,0,6,7,2,9,0,0,0,17,3,30.874,0,0,1,11,0
8.507,7,1,33.5,3214.687,547.619,2473.914,313.268,239.477,1894.251,3829.979,432.054,112.786,97.552,58.95,482.575,7976.424,15708.199,663.143,2009.141,4898.438,494.989,384.217,4.092,5,67.999,1237.763,389.459,5006.669,560.252,937.809,671.19,6131.478,599.328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11,2.794,0,0,0,3.786,0,0,0,0,0,0,1.421,0,0,0,0,0,0,0,0,1,4.762,0,0,0,0,0,0,0
0,0,0,0,1065.191,193.229,772.441,109.527,96.545,842.947,1568.904,157.823,25,0,12,125.216,2043.83,3951.984,298.966,856.552,2211.548,224.837,150,0,1,9,323.187,83.782,1421.796,136.727,361.107,281.668,2737.007,202.57
1,0,0,0,12.842,0,8.683,0,0,9.089,15.057,1,0,1,0,0,23.388,51.189,1,5.704,6.403,1,3,0,0,0,12.588,0,19.082,1.984,5,0,8.839,0
141.506,1.936,0,2.274,12801.247,2095.929,8620.83,1166.184,1272.343,9054.816,17164.656,1726.034,475.844,625.782,211,2311.404,36228.973,70426.341,3008.157,8783.332,23275.344,2662.343,2064.981,0,4.328,107.112,3605.369,768.636,12573.404,1414.125,2901.875,1713.43,22290.618,1776.757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,5.194,192.005,9.475,71.55,0,11.429,64.819,201.26,47.452,1.519,28.986,0,7.448,248.765,947.695,13.155,67.284,318.116,77.119,144.733,0,0,24,84.753,108.843,189.678,27.84,125.326,17.387,399.805,26.889
2.335,0,0,3.362,2801.188,475.616,2187.603,249.719,250.809,1867.443,3638.147,365.896,64.519,110.271,39.059,406.691,6463.059,12276.439,559.988,1954.583,5038.899,507.053,342.173,0,1,0,945.126,226.153,4307.312,406.596,830.833,448.683,6370.906,483.958
0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,10,72.034,19.07,61.82,3.084,1.453,15.949,50.878,1.394,0,1.996,0,18.087,235.547,454.886,10.812,31.515,39.047,7.63,17.734,0,0,1.262,30.941,5.858,125.568,16.843,14.313,6.53,96.282,8.783
0,0,0,0,258.848,28.096,138.841,19.94,17.704,169.614,332.51,42.222,0,0,0,4.131,641.988,969.951,2.457,81.524,298.137,11.985,42.581,0,0,2.256,34.249,22.839,360.752,0,71.676,2.442,526.348,38.96
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,248.072,12.501,82.74,22.815,26.278,215.541,458.436,42.634,3.355,14.047,1.731,35.241,622.845,1029.579,90.149,215.154,601.72,62.843,42.746,0,0,3.278,113.534,5.375,241.811,61.747,122.93,67.659,748.863,40.215
1,0,0,0,75.046,11.604,60.959,10.481,7.736,66.358,149.615,19.124,0,10.555,4,8.262,230.282,394.802,11.084,56.664,210.253,29.918,4.917,0,0,0,32.687,7.766,146.187,15.702,28.471,17.076,247.677,28.174
0,0,0,0,22,3,17,0,0,9,9,3,0,0,0,2,41,83,1,5,11,5,2,0,0,1,4,2,30,4,1,0,10,2
0,0,0,0,11.045,2,7.266,0,0,0,0,0,1,1,0,2,36,36.963,0,0,0,0,3,0,0,0,12,1,19,1,0,0,0,0
41,7,4,70,5202.141,833.366,3531.435,464.894,486.066,3238.864,6081.831,590.639,136,183,69,598.742,10223.763,19451.341,983.002,3108.833,7896.731,838.223,628.991,11,6,61.006,1526.902,371.712,6783.843,618.373,1417.212,920,10837.564,847.625
3.625,0,0,7.53,534.43,92.226,314.161,45.902,49.751,381.035,700.704,70.175,13,17.295,0,64.493,991.478,2052.48,126.877,428.688,990.885,99.414,43.479,0,0,4,179.815,41,797.131,74.656,178.859,108.571,1233.776,111.807
4.736,0,2,18,1535.377,234.892,1158.719,151.353,154.112,1023.385,2151.836,235.549,54.175,70,23.287,239.899,3352.483,6868.897,371.197,1088.357,2979.84,333.649,191.527,4.401,0,9.353,747.344,174.492,2641.265,222.686,631.762,422.074,3996.604,298.144
6.025,1,0,2,811.791,142.088,539.743,76.417,51.697,391.042,893.533,87.204,31.026,43.608,10.135,142.603,1964,4092.093,95.907,475.756,1278.246,149.71,136.144,0,0,7.09,236.282,71.749,1182.288,158.482,202.478,146.351,1461.936,93.379
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,130.535,43.232,63.16,3.365,0,41.832,164.005,36.686,0,15.939,0,15.524,367.695,603.108,0,95.874,163.012,47.599,44.627,0,0,0,65.236,0,248.725,52.405,86.155,27.72,262.01,19.841
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.284,18.866,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33,1.365,0,61.457,3163.785,568.358,2313.912,301.292,285.369,2079.458,4485.097,453.394,91.999,128.999,44.001,455,7157.649,13480.281,746.304,2327.552,5846.759,668.326,437,0,0,24,1499.657,354.461,5273.666,513.731,1137.62,727.15,7725.163,631.784
0,0,0,4,18.172,0,0,0,0,0,11.349,0,0,0,11,0,113.738,89.047,0,0,4.552,0,0,1,1,0,0,1.724,63.365,0,0,0,24.881,20.222
0,0,0,0,219.286,32.378,156.26,10.56,8.626,231.209,274.917,46.362,17,0,6,46.439,604.813,791.43,7.529,30.341,212.597,37.007,43.062,0,0,0,38.76,17.525,210.014,7.463,23.039,44.213,364.57,36.959
2,0,0,1,74.113,16.218,34.143,1.231,5.239,78.528,219.307,20.849,2.577,3.361,2,14.967,209.148,403.338,35.836,88.663,180.699,32.81,22.274,0,0,0,33.625,4.053,119.341,23.493,31.864,23.201,164.04,18.707
0,0,0,0,1.777,0,0,1,0,0,48,0,0,0,0,0,1.598,68,0,0,0,0,0,0,0,0,7,0,30,1,0,5.566,112,0
0,0,0,0,33,5.999,20,4,3,20,33,3,1,2,2,8,97,215,6,8.001,55,6,4,0,0,0,14.999,2,59,6,6,8,41,2
0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
