"SRR18889440","SRR18889441","SRR18889442","SRR18889443","SRR18889444","SRR18889445"
0.168807,0.179045,0.165544,0.15537,0.194424,0.152471
0,0,0,0,0,0
0,0,0,0,0,0
0,0.074605,0.641653,0.082534,0.240667,0.263681
1.425746,2.465003,3.58465,3.407468,4.535786,3.508247
0,0,0,0.054235,0,0
1.690453,1.091027,0.706133,0.922534,1.126752,1.007359
11.640426,7.450085,10.573953,11.512298,15.76357,8.85474
16.625827,16.550428,15.976747,13.888781,17.930957,19.809629
0,0,0,0,0,0
0,0,0,0,0.026095,0
0,0,0,0,0,0
0,0,0,0,0,0.015837
3.012587,2.168183,2.979059,2.029561,3.54018,3.755835
10.123209,10.009436,10.571758,11.039249,11.305828,12.805628
17.734663,19.546362,19.388676,17.326151,27.351126,20.260736
22.98556,17.405088,21.439136,20.208593,17.912425,23.025829
19.710583,21.400222,15.913897,18.617814,18.81354,15.54327
0.857182,1.062854,0.61431,0.513377,0.557933,0.742076
1.202313,3.422124,2.830269,2.836156,2.591269,2.148377
0.205,0.480152,0.223753,0,0.102072,0.070066
3.363602,4.711927,5.107477,4.166113,4.697014,4.480209
1170.172012,1234.472141,1207.513726,1192.643322,1193.880646,1171.764232
68.655508,70.985917,68.151903,60.732773,73.722752,67.388772
0.889031,0.678079,0.732933,0.744138,0.916758,0.591584
0.503756,0.514035,0.797039,0.747403,0.734577,0.594636
56.348939,66.503995,56.217186,58.722397,62.588917,63.467964
0.625386,0,0,0,0,0
0,0,0.014541,0,0,0
0,0.01532,0.051023,0.013742,0,0
0,0,0,0,0,0.015942
5.627336,5.865318,5.807359,6.465727,5.761082,5.429561
4.181781,3.397209,4.723977,2.945438,3.063044,2.786444
6.021592,6.668262,4.615724,1.332995,2.450619,3.994219
5.782092,6.168586,4.471793,5.157882,5.398054,2.989331
0.092568,0.697895,0.56708,1.129578,1.661177,1.971625
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.743371,3.814256,3.308952,2.264194,3.031953,3.064219
16.01517,17.512418,18.254227,14.706909,13.917642,11.833244
14.166047,15.820992,15.128213,16.032162,16.014384,18.725275
0.053912,0.081686,0.058868,0.050639,0,0.261047
141.50132,149.33267,143.569691,149.018064,148.576132,151.241882
0.638754,0.460362,0.4904,0.812382,0.349297,0.605678
43.50308,31.913619,38.714289,40.724255,37.790864,41.489258
0,0,0,0,0,0
0.117334,0.132045,0.128306,0.177748,0.190905,0.295357
0,0,0,0,0,0
5.399306,4.316859,5.05945,4.89416,4.611815,4.792205
496.628776,481.328412,490.918525,505.462368,480.933,459.995221
94.43776,169.036853,150.141116,140.303179,147.060319,129.842665
0,0.116744,0,0,0,0
0,0,0,0,0,0
0.850459,0,0,0,0,0
0.114601,0,0.021559,0.023224,0.061878,0
0,0,0,0,0,0
0,0,0,0,0,0
4.528763,3.105461,4.120672,3.616378,5.872853,4.645893
31.442474,26.376988,27.423858,33.014018,32.940448,29.003254
0,0,0,0,0,0.0388
0.169392,0.060811,0.087591,0.1605,0.176038,0.240131
0.039399,0.04422,0,0.039744,0,0
0.253826,0.179908,0.373463,0.43851,0.457345,0.366746
0,0,0,0,0,0
4.913239,4.35849,6.59451,3.839469,5.204956,5.389654
0,0,0,0,0,0
0.762965,1.222701,0.990577,0.97827,1.162458,0.744317
0,0,0,0,0,0
0,0.070662,0,0.031736,0,0
0,0,0,0,0,0
24.358476,24.556724,21.792914,26.701753,23.466951,22.266241
0,0,0,0,0,0
0,0,0,0,0,0
8.577281,7.944092,9.252203,9.28633,8.641811,11.977756
96.970465,89.38481,88.702778,98.291858,94.864573,87.372118
0,0,0,0,0,0
12.472177,13.699559,10.634629,11.984431,11.964785,11.752129
0,0,0,0,0,0
0,0,0,0,0,0
9.428418,7.360329,12.81929,10.576713,8.842648,7.652264
12.190587,16.16205,13.282152,14.759179,11.238939,16.548371
24.687104,35.687721,44.45506,28.679224,40.052851,87.19109
1.839242,2.375016,1.978731,1.916872,1.93644,1.844041
0.378748,0.042921,0.065762,0.212401,0,0.070674
8.932431,7.223094,8.950836,8.437481,7.413541,8.903258
1.839824,0.271211,0.648039,1.189372,0.469118,0
3.90204,5.424093,3.943156,4.156921,4.226785,4.249203
26.917404,30.757985,22.884027,22.952805,25.489899,25.351504
0.533088,2.549178,3.447367,0.910203,2.649754,2.541303
8.290108,6.965997,5.91994,6.031244,7.451803,7.256843
0,0,0,0,0,0
0.022584,0.011885,0,0.010255,0.038109,0.027403
0,0,0.012875,0,0,0
1.86654,0.712502,0.596039,1.236631,0.610921,1.443803
0.254997,0,0,0,0,0
0.13218,0.53399,0.867219,0.112209,0.516633,0.69532
0,0,0,0,0,0
0,0,0,0,0,0
16.354567,12.189272,16.655721,12.852735,14.953362,18.520724
0,0,0,0,0,0
25.809895,31.659447,27.243755,30.523199,29.405826,31.150399
15.155714,13.231607,13.513038,13.563186,11.955344,13.344177
0,0,0,0,0,0
0,0,0,0,0,0
0.876447,0.51264,1.300983,0.684942,0.513899,0.853138
9.048448,12.458344,9.979311,11.453282,12.031506,11.145173
37.787853,37.368016,31.520131,33.982289,33.7028,29.856407
0.02639,0,0.09448,0,0.03262,0.03245
0,0,0,0,0,0
5.697159,7.340787,7.491414,5.22719,6.189911,5.424823
43.663934,46.216282,45.681136,44.618754,51.931151,43.272313
0,0.139894,0.512128,0,0,0.279178
0.196299,1.100259,0.325717,0.696103,0.694676,0.862794
3.227261,3.574926,2.856825,2.412783,2.659586,2.395683
0,0,0,0,0,0
8.962546,9.355291,8.557554,8.713798,9.624375,7.980776
0,0,0,0,0,0
768.331599,917.852591,806.118133,795.908118,818.84885,819.142794
0.995298,1.046036,0.631287,1.263981,0.695476,0.657283
0.266124,0.04253,0.142139,0.120466,0.161104,0.220671
0.206723,0.186259,0.141003,0.5075,0.183024,0.2227
2.646513,2.632753,2.355769,3.063725,3.118697,3.25835
0.412129,0.513677,0.336522,0.454434,0.361477,0.219729
10.91634,11.53456,7.753632,5.404536,6.514258,10.399481
50.112379,62.552515,65.37948,62.42048,66.070529,74.957138
0.510556,0.19818,0.462116,0.284515,0.343812,0.493914
0,0,0,0,0,0
153.579945,161.747241,172.808633,192.39019,164.101093,168.41398
1.071653,0.920533,0.725671,0.55292,0.868506,1.597728
0,0.185108,0,0.113158,0.114653,0.075451
0,0,0,0,0,0
4.541445,3.928158,4.87371,4.103222,4.476504,4.5064
0.871861,0.66233,0.32822,1.042441,0.796023,0.146539
1.533664,1.112017,0.950691,0.544053,1.527859,0.752375
4.433336,2.499992,3.139505,5.314027,2.222819,2.264524
0.092961,0,0.138307,0,0,0.278796
19.411065,15.382398,16.399721,23.119408,18.083785,10.761699
14.389423,14.36408,15.635097,10.698279,14.548447,14.94074
3.038926,3.050199,1.502728,1.872368,1.582654,2.147945
12.391639,7.801461,10.818464,9.680854,9.784972,13.246434
7.102172,9.235122,7.533674,7.114105,7.592248,6.704544
0.069044,0.077441,0.064665,0,0.080924,0
1.333871,2.314411,1.396014,2.141701,1.822618,1.401717
0,0,0,0,0,0
0.505217,1.074036,1.035016,0.930586,0.776957,0.773341
13.262856,12.913175,13.470198,12.339466,15.497582,13.614876
0,0.359115,0,0.068613,0.058779,0.235752
27.827163,25.023428,24.734499,24.804118,23.000459,23.945506
0,0,0,0.016978,0,0
15.010025,13.297897,14.084707,13.801835,16.431116,15.95433
9.579268,6.659697,6.51567,6.312235,10.000561,9.357758
5.692154,6.965523,7.61798,2.434767,1.973389,2.327835
2.247178,2.554233,2.762511,3.335414,2.554084,2.672378
0.501658,0.33759,0.327829,0.434556,0.689202,0.958953
68.853186,74.826169,67.266221,67.969057,69.140372,69.769045
2.310812,4.137215,3.801641,3.972166,4.430004,4.769733
0,0,0,0,0,0
0,0,0,0,0,0
0.149867,0.084124,0.385709,0.518513,0.162216,0.201741
1.27925,2.273952,1.314705,1.882981,1.146988,2.028436
0,0,0,0,0,0
0,0,0,0,0,0
1.284725,0.875602,1.408153,1.350889,0.904835,1.020613
0,0,0,0,0,0
3.845233,4.828438,4.729481,5.122441,3.951292,4.214148
0,0.011743,0,0,0,0
0.605354,0.73981,0.788968,0.690833,0.743434,0.539128
0.022345,0.075527,0.115274,0.011289,0.036392,0.060316
0.026523,0,0.062183,0.053593,0.040214,0.080019
0,0,0,0,0,0
69.097992,64.841366,77.219831,67.172641,84.939886,76.325021
0,0,0,0,0,0
1.090098,0,0.627038,0.671696,0,0.346914
6.020395,7.123921,6.291683,7.519645,5.544943,6.014874
4.933632,6.602463,3.897015,4.651822,5.57838,4.960495
0,0,0,0,0,0
0.234286,0,0.303798,0,0,0
0,0,0,0,0,0
19.877359,19.846014,20.793742,26.137134,25.665019,21.961551
0,0,0.025325,0,0,0
5.737706,5.635316,4.379432,2.069296,7.781667,4.911216
85.54121,71.017521,89.92428,81.159633,86.343608,97.987468
1.871914,1.696581,1.281971,1.606032,1.446351,1.746729
0.437249,0.519073,0.43967,0.343364,0.632016,0.591412
0,0,0,0,0,0
0,0,0,0,0,0
6.249685,8.167421,7.662849,5.899933,7.188408,7.56
9.831442,11.098666,8.531329,9.437259,11.517871,9.152873
0.845009,0.628877,0.91923,0.895349,0.745269,0.782783
3.352375,5.386827,6.91002,0,4.42809,4.043638
0,0,0,0,0,0
10.769784,9.882653,11.20624,9.429619,8.148337,9.190926
20.371184,20.907404,16.578252,21.378198,18.652374,17.469761
0.224032,0.250872,0.62803,0.225781,0.302456,0.421431
53.816284,48.144065,49.488131,52.244837,58.846067,58.177801
4.296683,8.482039,5.90694,5.955526,7.570345,5.508011
12.743715,9.082388,10.222555,14.038625,11.620944,11.306608
0,0,0,0,0,0
0,0.104284,0.130464,0.079805,0.100562,0.042589
159.414295,151.796592,168.646055,158.383134,173.376363,183.379921
3.069344,1.706856,2.146742,2.482424,1.24409,1.619661
0.053526,0.030089,0.295185,0,0.116019,0.057704
4.320121,3.067621,4.281858,2.973014,4.68569,4.754356
1.595045,1.858779,1.545997,2.309079,1.867926,2.121181
72.403904,55.935088,79.844884,78.548907,74.474472,91.292969
1.668403,1.394558,1.076684,1.338774,1.659088,2.070181
0.050836,0,0.448161,0.052163,0.316028,0.236463
30.834127,27.469024,28.724657,34.114091,37.481003,26.16949
15.183588,12.515577,14.432825,12.084116,15.427343,14.638504
0,0,0,0,0,0
0.323761,0,0,0,0,0
83.778557,75.160386,80.264922,80.282103,77.890621,88.260672
0.265771,0.197545,0,0,0,0.379682
0.074058,0.413647,0,0.074556,0.159627,0.158923
0,0,0.200247,0.072015,0,0
0.035177,0,0.032928,0,0,0
3.669818,3.130919,3.289537,3.308092,3.701101,2.812742
18.202569,20.309682,21.740042,23.662551,18.006248,24.280179
51.756188,51.199543,50.840631,51.828675,44.665805,43.153583
0.25909,0.249329,0.069282,0.261396,0.040065,0.119583
0,0,0,0,0,0
0.118165,0.130303,0.225508,0.119371,0.214551,0.259091
0,0,0,0,0.109764,0
0,0,0,0,0,0
7.132498,5.707717,5.054601,4.734376,3.807323,5.844696
0,0,0,0,0,0
7.042093,3.625707,4.599056,5.960592,4.537131,5.381689
6.641894,6.77984,7.490125,6.560243,6.453839,7.216674
0,0,0,0,0.044052,0
23.860528,22.957831,20.853988,24.408472,22.594589,21.994075
43.025332,44.100798,46.180797,38.470161,44.945384,41.742215
0,0,0,0,0,0
0.897652,1.684205,0.755902,0.606917,1.274666,0.529743
0,0.024193,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.449764,1.791535,1.537262,0.276992,0.216895,0.372652
0.088155,0.318863,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.308552,0.91039,0.221416,0,0,1.184633
0,0,0,0,0,0
0,0,0,0,0,0
0,0.28381,0,0,0.182572,0
0,0,0,0,0,0
8.772379,8.638285,8.808004,8.335148,9.825635,10.029357
1.204907,1.059053,1.210516,1.162,1.103344,1.469414
0,0,0,0,0,0
0.29679,0.171168,0.273107,0.303833,0.390508,0.34145
0.597202,0.720847,0.637455,0.532949,0.528665,0.536667
0.301308,0.245919,0.261328,0.326903,0,0
0,0,0,0,0,0.092867
7.327813,8.726098,8.597811,6.678218,7.704925,11.456066
3.163009,1.625027,3.65297,1.097277,2.647591,3.066008
239.735016,252.632729,227.068034,242.5312,238.085084,235.754478
1.859504,2.386615,2.136736,1.941944,1.933762,2.446832
2.792375,4.655314,3.310509,3.7339,4.070981,3.075481
31.620038,24.451477,23.446947,27.489276,25.251812,21.469947
0.542273,0,0.458354,0,0,0
0.471802,0.241282,0.482342,0.324841,0.348847,0.439499
0,0,0,0,0,0
0,0,0,0,0,0
0.023864,0.173642,0,0.02296,0,0.029893
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
867.863404,927.851757,936.750731,905.713055,908.323367,946.721288
0,0,0,0,0,0
0,0,0,0,0,0
0.354744,0.123659,0.196098,0.2096,0.320824,0.296722
0,0,0.067621,0,0,0
0.158596,0,0,0,0,0
0,0,0,0.180853,0,0
0,0,0,0.06641,0,0.035451
0,0,0,0,0,0
1.465333,0.774627,1.261726,1.378255,1.886293,1.322198
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.022998,0,0,0
0,0,0,0,0,0.125146
0.954671,2.356914,1.690496,0.615071,1.802361,0
6.499153,6.207513,6.874901,4.863798,6.452264,8.802991
0.322347,1.281823,2.168384,1.056656,3.052336,0.900079
0.134199,0.03075,0.052199,0,0.065391,0.063417
0,0.107541,0,0,0.103789,0
0,0,0,0,0,0
0,0,0,0,0,0
5.007725,4.607776,4.187135,4.156018,3.97289,4.280737
1.27561,1.724317,0.662831,2.341198,1.359166,1.120008
0,0,0,0,0,0
0,0,0,0,0,0
85.411592,83.920994,81.603153,85.924244,84.916405,79.152385
86.10587,63.401124,66.466317,74.289854,73.203851,73.786665
0,0,0,0,0,0
4.657317,3.877438,3.713882,5.26219,4.408738,3.537773
0,0,0,0,0,0
3.60061,2.632173,2.877613,3.286605,3.108473,3.717531
65.243283,63.458908,62.344437,64.384688,61.68831,58.793874
5.930433,5.899824,7.142525,5.535334,6.051898,6.319121
20.090554,23.674427,19.705076,21.413264,23.428316,22.886598
0,0,0,0,0,0
2.918401,2.466227,2.26894,2.599783,2.310911,2.604759
0.16712,0.255533,0,0,0,0.245786
0,0,0.179708,0.218662,0,0.270624
1.686551,1.352869,1.488121,1.41463,1.739514,1.641231
0,0,0,0,0,0
17.136376,15.323158,17.967385,16.357838,17.404617,16.1067
0,0,0,0,0,0
5.800262,6.919011,6.515656,6.055575,5.812273,5.634626
0,0,0,0,0,0
6.644487,7.467437,6.624354,7.354453,7.881464,7.163711
0,0.055255,0.011501,0.01239,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16.712509,22.170565,19.633411,17.916745,16.956488,17.946701
0.093224,0,0,0,0.055734,0
0,0,0,0,0,0
4.917635,5.389117,5.529426,2.929381,5.410546,6.915825
12.020729,12.714126,11.459194,11.172834,11.152978,10.149898
2.351702,2.725703,2.199829,2.771198,3.360031,4.152996
0.041289,0.029098,0.038747,0.036517,0.039254,0.050182
0,0,0,0,0,0
0,0,0,0,0,0
0,0.072202,0.184923,0.399815,0.169704,0.424358
0.070479,0,0,0,0.038153,0
14.27443,14.616413,11.580704,13.382131,14.923521,16.236715
4.216905,4.211597,4.019337,4.14623,4.590786,3.839253
0,0,0,0,0,0
0,0,0,0,0,0
0.092828,0.156869,0.185014,0.175861,0.100783,0.175391
0,0.038126,0,0.088719,0.094897,0
20.964346,20.076048,17.530291,17.193802,16.871432,19.586288
16.237796,16.968964,12.166008,16.496735,15.0728,15.084736
0,0,0,0,0,0
0,0,0,0,0,0
0.195836,0.261969,0.080655,0.153516,0.059953,0
0.199975,2.093735,0.473534,0.41738,0.477107,0.182622
0,0.080264,0.392416,0.053425,0.116824,0.155061
4.383363,0.248905,3.45037,4.811827,1.684062,3.404075
0.030211,0.025069,0,0.066902,0.021482,0.021944
74.701119,84.669597,79.602503,89.158717,76.7064,88.299629
0.639006,0.567092,0.684845,0,0,1.388608
0,0,0,0,0,0
0,0,0,0,0,0
0,0.036216,0,0,0,0
1.830488,0.870972,1.905461,1.968582,1.633645,0.799073
3.953796,6.164064,2.275793,3.569072,3.967552,3.259769
0,0,0,0,0,0
4.329596,4.341102,3.934748,4.910304,4.061693,4.096961
0,0,0,0,0,0
4.338293,4.190298,4.435745,5.425746,3.92741,3.7274
2.570353,2.743608,3.034105,2.289266,2.174483,1.841493
5.632129,4.630828,4.013162,7.432455,5.423213,5.200003
0.011425,0.012882,0.005361,0,0.012413,0.012343
0.030718,0.034589,0.043203,0.062061,0.066671,0.049729
0,0,0,0,0,0
0.726166,0.473834,0.616209,0.350493,0.706613,0.496181
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.44751,0.207281,0,0.519676,0.61067
0,0,0,0,0,0
0,0,0,0,0,0
0.069521,0.714576,0.519124,0.267115,0.307242,0.239244
0.052293,0,0.153238,0.105584,0.056677,0.366137
5.444739,3.643075,6.083481,4.78935,5.221294,7.560267
5.609871,5.926827,5.864572,5.972732,5.558479,5.608933
8.278326,7.296296,8.126544,11.879613,8.410147,7.615935
3.359259,3.130135,3.080888,2.251606,3.669124,2.650828
0,0,0,0,0,0
23.404522,25.193171,25.443267,24.387539,24.024484,24.398214
0.316242,0.42026,0.396267,0,0,0
12.183135,11.030958,10.129221,14.983856,15.563379,9.774675
0,0,0,0,0,0
0,0,0,0,0,0
1.280911,1.679059,2.16829,2.492611,1.473189,2.568351
0.281286,0.105529,0.300571,0.170455,0.223766,0.303481
0,0,0.011443,0,0,0
72.826116,81.519387,81.307941,73.840536,76.156964,72.178543
19.311139,20.587659,19.443073,18.80711,21.38045,22.494217
31.321704,28.486898,30.906944,28.6939,26.852426,29.509675
3.243831,2.037091,1.397211,1.904653,1.334022,2.333886
0,0.279184,1.197707,1.602818,1.520048,0.615301
2.59295,3.570399,2.657035,1.918424,2.769204,2.730526
7.506912,11.750976,11.765842,10.166079,7.788314,9.089584
0,0,0,0.123663,0,0
0,0.019398,0,0,0,0
0,0,0,0,0,0
28.728148,33.489593,26.12399,27.559586,25.585757,27.419113
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.187063,6.730566,4.955512,5.970044,6.259625,6.357919
0,0,0,0.077645,0,0
43.029977,43.612432,48.095736,47.473778,43.916736,51.559202
0,0,0,0,0,0
43.711307,41.210153,39.407128,37.862255,40.088841,42.548108
0,0,0,0,0,0
22.999012,25.295021,21.719455,23.559525,21.378609,22.185711
11.664851,11.391278,11.612,10.560963,12.781066,10.591161
4.817263,3.911094,2.653159,5.040506,4.929505,6.793728
0,0,0,0,0,0.035017
0,0,0,0,0,0
0.195309,0.21124,0.363459,0.084262,0.213676,0.132979
4.371271,0.853547,0.62931,0.373882,2.10692,1.987179
0,0,0,0,0,0
0,0,0,0,0,0
4.973392,4.145442,4.100165,3.746839,4.972116,3.020521
0,0,0,0,0,0
0,0,0,0,0,0
0.700152,0.334941,0.968838,0.618347,0.62668,0.887669
347.39302,353.586414,332.734087,322.131042,380.84102,373.630044
2.244255,0.964691,0.996195,2.075268,1.554047,1.343049
0,0,0.037272,0.200909,0,0
91.929131,100.404022,93.973842,89.048022,91.969468,90.027959
35.149759,35.629726,36.746904,33.94099,37.068855,36.401365
0,0.222848,0.107047,0,0.765147,0
9.746587,13.395335,7.871731,11.290889,12.629487,8.665117
2.247172,2.976896,2.860408,1.912611,3.049971,4.103959
3.211521,3.729251,3.939342,3.514211,2.455189,3.941303
0,0,0,0,0,0
0,0,0,0,0,0
2.231433,1.581964,2.511056,2.520529,2.679285,2.669377
5.036,5.574209,5.114557,5.433578,7.006358,5.554623
57.403921,48.621079,53.776759,52.057409,54.47241,55.003958
6.220295,6.126654,3.651983,4.178614,8.37211,8.558232
0.128147,0.235699,0.259793,0.209842,0.102828,0.212887
0.216229,0.721387,0.502982,0.964226,0.232117,0.109234
0,0,0,0,0,0
0,0,0,0,0,0
42.58343,44.863122,41.258807,42.457291,42.426846,43.878196
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.068208,0,0,0,0,0
19.27743,23.492355,22.845146,19.954603,23.250818,23.13227
0.017684,0.019906,0,0,0.019186,0.019081
1.326329,1.260881,1.225118,1.087119,1.377802,1.324024
0.073414,0.165126,0.183417,0.049414,0.026528,0.131935
0.752342,0.164118,0.262809,0.800188,0.8408,0.952436
0,0,0,0.400854,0,0
1.93016,1.212766,1.163909,1.584673,1.275479,1.233647
3.727833,2.791975,4.625116,3.003427,4.266393,4.337977
76.974282,104.074329,64.285355,67.399164,74.782891,63.604335
0,0,0,0,0,0
2.69601,0.676063,2.460193,1.830431,1.345485,1.712352
6.008719,5.020846,4.43284,5.948238,5.346418,10.677384
16.909301,14.938033,14.363088,13.811135,13.135444,14.479833
0,0,0,0.132191,0,0
0,0,0,0,0,0
6.617255,7.579557,5.2436,6.494433,6.404855,7.629525
0,0,0,0,0,0
0,0,0,0,0,0
10.840687,15.092096,14.44847,13.087176,16.834531,12.226969
0,0,0,0,0,0
0.025925,0.213915,0,0,0,0
45.231571,34.6982,41.201529,44.999924,44.981454,48.527198
0.617812,0.605458,0.655188,0.642427,0.593176,0.812255
0.086054,0.048268,0,0,0,0
2.474274,0.833839,1.839735,3.017266,2.073957,2.155894
2.221965,2.375859,2.239027,2.075846,2.149295,2.277476
1.171222,0.37201,0.526217,0.699851,1.077565,1.02627
0,0,0,0,0,0
0,0,0,0,0,0
11.4643,13.672707,11.370431,10.210239,10.288132,12.95565
7.481006,3.726988,5.281242,4.620917,4.380991,6.550385
0.961932,1.033648,0.183018,0.588298,0.818649,0.162606
31.828258,29.119521,24.977619,24.634253,26.588796,34.036227
0.008916,0.080384,0.025092,0.065971,0.062213,0.031276
9.275693,11.0177,9.660856,8.524222,8.663755,8.302097
0,0,0,0,0,0
0,0,0,0,0,0
0.093044,0,0.156716,0.821488,0,0
0,0,0,0,0,0
1.274284,1.423594,1.367459,1.527649,1.453977,1.11939
0,0,0,0,0,0
0,0,0,0.082352,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.84309,9.315461,6.147381,8.230801,8.886996,9.688157
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.82692,3.172825,4.08303,3.760994,5.056881,3.764265
20.617281,11.844682,12.653883,12.053527,13.273221,16.229947
5.541109,5.429712,5.026787,4.013519,4.103998,3.867316
10.566988,12.471156,10.708904,8.802766,11.265894,14.360876
1.191738,0.775099,0.987403,1.410955,1.056663,1.668158
0.885153,0.413096,0.908693,0.969286,1.203335,1.823906
0,0,0.131381,0,0,0.025941
0,0,0,0,0,0
0,0.023648,0,0.010604,0,0.011331
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.271469,1.791671,2.083615,1.290715,1.659524,3.50411
0.352982,1.418076,0.22944,0.232548,0.257924,1.320579
0.550542,1.201184,1.203963,1.236025,0.918467,1.667504
0,0.0068,0,0.012264,0,0
0,0,0,0,0,0
0.131292,0.095445,0.089372,0.177308,0.191009,0.235728
0,0,0,0,0.007904,0
0,0,0,0,0,0
0,0,0,0.007159,0,0
0,0,0,0.025659,0,0.020131
0.430701,0.597065,0.300073,0.328855,0.441429,0.780481
0,0,0,0,0,0
0,0,0,0,0,0
0,0.344461,0.052117,0.8112,1.455491,2.070832
0.015506,0.017675,0,0,0.034064,0.016936
0.592468,0.413938,0.603582,0.490739,0.541438,0.458827
0.012062,0,0,0,0,0.110927
3.008955,3.649874,2.819662,2.862285,3.250103,2.501535
0,0,0,0,0,0
16.104209,12.199775,16.072461,16.320593,16.816555,14.055737
0.366631,0.214634,0.231101,0.38842,0.145303,0.118689
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.082331,0,0,0,0,0
0,0,0,0,0,0
10.764876,9.394041,10.726013,8.932445,13.290656,13.245456
0,0,0,0,0,0
3.662392,3.549484,3.687069,3.283971,3.080678,4.051119
7.207065,5.569504,4.988837,6.59318,5.332826,7.243857
16.780516,18.07546,16.927636,16.934776,15.811206,15.784581
77.4898,122.752588,106.984186,103.443553,118.374585,120.644689
31.512494,28.292077,33.462789,27.016879,31.957909,30.821237
14.69064,12.67761,20.534185,16.824102,23.387731,14.40682
0.107532,0,0,0.008659,0.009308,0
0,0,0,0,0,0
0.360521,0.135106,0.206495,0.262954,0,0
0,0,0,0.087631,0,0.105673
1.341868,1.301557,1.124423,1.437985,1.051575,0.026791
0.025217,0.070567,0.070873,0.063342,0.062879,0.02787
0,0,0,0,0,0
0.859232,0.786581,0.531727,0.561638,0.577448,0.925828
0,0,0,0,0,0
0,0,0,0,0,0
7.075551,7.54789,4.298925,5.3624,6.722546,4.832539
85.30788,89.640943,70.469387,105.798333,78.268995,91.215984
0,0,0,0,0,0
0.475713,0.734701,0.41815,0.620019,0.477895,0.920254
22.242707,22.611731,18.274097,23.103794,23.722816,23.871993
0,0,0,0,0,0
1.428014,0.831163,1.126873,1.822261,0.81094,1.753403
0,0,0,0,0,0
209.95891,219.733794,259.961254,224.471169,216.101847,210.43022
2246.53416,2394.121675,2340.694492,2402.981514,2038.595246,1940.371146
292.631946,273.55156,303.309431,310.906157,312.2433,314.035064
0,0,0,0,0,0
0.676164,0.67243,1.23146,0.622875,0.495534,0.708068
0,0,0,0,0,0
0.352542,0.572451,0.921292,0.430288,1.121347,0.983838
0,0,0,0,0,0
795.263354,786.320651,821.790773,781.577254,786.786818,812.901956
0,0,0,0,0,0
156.120822,183.692981,163.146992,165.081044,174.56809,204.415678
0.064134,0,0,0,0.069199,0
6.508463,9.055357,7.651006,9.574961,10.657746,9.129578
3.918721,3.954883,4.880749,3.27378,5.258027,4.951554
0,0,0,0,0,0.038095
0,0,0.027531,0,0.03185,0
0,0,0,0,0,0
13.488253,16.019309,13.578636,14.470726,13.936147,14.679984
1.841274,4.175446,2.893272,2.3776,2.997598,3.17822
5.346348,5.581825,4.716157,4.994937,4.965968,6.030941
0.446243,0.572973,0.62674,0.868531,0.972527,0.755585
10.166825,10.654987,11.83908,10.596846,10.559969,9.857208
0.710541,0.662348,0.520525,0.693562,0.553091,0.563327
18.413698,15.602532,17.026285,18.907185,16.694465,16.960798
7.78417,8.76189,7.543408,9.87618,7.709052,7.470493
0,0,0,0,0,0
8.927437,9.991801,8.400667,6.703662,8.908197,7.173233
0,0,0,0,0,0
8.617202,8.833447,9.272847,8.301708,8.939675,9.364613
26.625574,31.58083,24.754661,24.624447,25.834373,29.104488
0,0,0,0.03063,0,0
92.166358,84.794243,92.565355,81.033912,75.738013,84.416869
4.496535,7.228553,5.366324,6.919674,4.797223,6.83304
20.614874,20.232266,22.623432,21.292573,19.756092,18.50841
0.090809,0.191097,0.104792,0,0,0.157157
10.602635,8.255239,7.937138,11.681155,9.41127,7.648103
208.593693,207.249409,230.629997,196.015505,217.063688,230.45156
429.373611,396.225148,446.2223,425.330209,415.181788,418.957983
42.572516,35.829251,39.997436,38.551339,38.915028,38.104883
115.478861,94.932124,110.560311,112.818288,107.663928,97.638823
124.036768,119.438198,123.121186,116.603618,127.716754,119.055646
2.812122,3.575362,5.690675,3.955974,2.189043,6.112919
0,0.035606,0.059298,0.015972,0,0.051192
0.581257,0.249142,0.085981,0.21993,0,0.101728
0,0,0,0,0,0
0.14477,0,0.124667,0.113158,0.030288,0.034415
0.063579,0.05846,0.670895,0.204386,0.082531,0.208337
294.091295,236.432606,268.594315,261.816883,292.79727,300.207405
0.118305,0.329534,0.224989,0.213829,0.161976,0.511188
2.292542,2.553444,2.733137,4.035876,1.32144,2.941422
0,0,0,0,0,0
7.164175,4.889732,5.261795,4.848895,4.992031,5.018282
