"DRR456169","DRR456170","DRR456171","DRR456172","DRR456173","DRR456174","DRR456175","DRR456176","DRR456177","DRR456178","DRR456179","DRR456180","DRR456181","DRR456182","DRR456183","DRR456184","DRR456185","DRR456186"
0.110793,0,0.167565,0,0.027299,0.045681,0,0.046312,0.140234,0.017957,0.05862,0.555779,0.550973,0.516873,0.660523,0.669148,0.172995,0.397
0,0.032741,0,0,0,0,0,0,0.063881,0.047365,0,0,0,0.190577,0.13377,0.169801,0,0.099011
0,0,0.09368,0,0,0,0,0,0.106153,0,0,0.039099,0,0.13535,0,0.092331,0,0
0,0,0,0,0,0,0,0.050346,0,0,0,0,0,0.052303,0,0,0,0
0,0,0,0.056685,0,0,0,0.089747,0,0,0,0.091035,0.090372,0.054265,0,0,0.15565,0
0,0.083928,0.027539,0,0,0,0,0,0,0.300221,0.74958,0.411472,0.650204,2.236239,0.380711,0.307403,0.328882,0.099339
0,0,0.063119,0.030685,0,0,0,0.048581,0.054012,0.101994,0,0,0.040608,0,0.084128,0,0,0
0,0,0,0,0,0,0,0,0.107671,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.110399,0.049372,0,0,0.152084,0,0,0,0,0
0.057001,0,0,0,0,0,0,0.247399,0,0.138468,0.846403,0.583023,0.367289,0,0.120732,0.212956,0,1.88211
0,0.021163,0.040637,0.053436,0,0,0,0,0.117551,0,0,0,0,0,0,0,0,0
0.079788,0.16335,0.453027,0.458247,1.36668,0.807016,0.170875,0.126972,0.544258,9.323084,9.014024,46.170945,51.264615,48.712571,21.895226,31.514296,17.089032,28.108124
0,0.291967,0.852748,0.254977,0,0.16229,0,0,0,1.352668,0.876421,1.505207,3.066794,3.179888,0.549064,1.711644,0.422036,0.436641
0.023087,0.157466,0.20642,0,0.061861,0.050765,0,0.052462,0.029167,0.877806,0.447245,1.367677,2.687347,8.915276,1.205374,1.525189,0.639926,1.775374
0.409393,1.562323,1.777788,1.34833,4.669143,2.117859,0.777116,2.499417,1.073714,82.509728,64.507403,174.692175,243.61999,314.109236,104.869256,122.624877,55.021849,197.38487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026501,0,0,0,0,0,0.032122,0,0.12526,0.130096,0.099264,0.280299,0.443215,0.325654,0.382299,0.24838,0.073452,0.333455
0,0,0.35372,0,0.06477,0,0,0,0,0.110424,0.113174,0.163235,0.512103,0.180497,0,0.273882,0,0
0.468357,2.750214,2.074465,1.867057,4.505066,2.285632,0.090203,1.12277,1.585159,9.598026,11.78524,21.212435,22.303669,15.450846,12.980617,22.655254,8.330936,18.689084
1.944196,0.41423,0.223859,0.69433,1.004969,0.964473,0.530777,0.404707,0.794446,0.152816,0,0.140555,1.39572,0.475675,0,1.104712,0.041875,0.360371
0.062891,0.589999,0,0.031608,0.125551,0.718525,0.1464,0.12808,0.168013,0.106633,0.169566,0.179906,0.438148,0,0,0,0,0
4.999568,16.022303,31.983018,5.1448,11.920246,7.345515,5.356524,3.111244,13.038918,5.18803,3.003578,4.070225,11.233039,3.578083,4.017847,4.88598,4.095461,3.197243
16.07503,16.216183,13.347198,21.253383,18.046119,17.116548,18.861511,18.631788,15.529518,27.756791,22.22719,19.070206,29.463502,24.022886,30.243577,24.510463,34.760888,23.516005
43.640768,29.401975,46.142254,17.380557,8.715285,23.26325,21.04792,28.611256,11.558135,6.472605,8.411471,2.457716,13.904273,15.026947,10.533851,17.176122,14.731389,12.235711
8.94005,9.195709,8.906946,12.084047,10.378478,10.179717,10.747137,10.157223,11.505353,7.292114,6.943051,7.462294,6.434346,6.734995,6.351762,6.313055,6.918023,5.075811
12.642318,15.636566,18.720796,18.662428,15.678788,19.509694,15.050678,13.194908,23.372887,23.347417,21.243257,23.126849,18.146549,18.788866,20.542984,19.085912,26.234281,17.984562
20.646621,18.312801,20.115512,28.282682,20.942628,17.834039,19.13559,16.997372,19.188958,15.804596,13.394244,19.152555,19.899212,21.855317,19.391336,20.533445,17.737164,18.804043
13.785587,12.088553,12.915343,20.547224,11.675806,20.355995,17.693167,11.351528,12.879031,18.115378,19.187646,17.839223,21.180251,18.026414,18.98774,15.011986,14.28418,12.965613
0.828837,0.534261,1.0209,0.720155,0.508449,0.82616,0.663195,0.58348,1.526268,0.577502,0.120903,0.327634,0.178542,0.223511,0.288669,0.135128,0.153561,0.225617
0.076956,0.04369,0.041971,0.331111,0,0.126814,0.07478,0,0.173031,0.091657,0.093977,0.225883,0.382605,1.100482,0.75619,0.302755,0.26707,0.268892
22.145647,22.765229,13.669503,20.133019,22.015195,22.655898,25.314583,23.640377,19.952926,8.760031,8.555427,9.482522,8.986255,8.456542,8.987167,8.416835,7.076516,9.517227
3.656494,4.110583,2.55241,8.272836,5.160813,6.931943,7.141947,5.658845,4.410214,3.562424,4.250809,2.582168,4.11453,5.371733,3.556607,2.59616,2.264676,3.39526
8.553475,6.552949,6.281055,11.470768,11.844323,11.629299,10.594271,12.031846,12.248079,24.824609,25.147564,28.509466,18.832611,21.391657,16.5899,20.498972,23.023412,18.242907
11.918298,6.326574,7.223912,15.559434,16.203972,12.079702,10.755804,11.925628,4.802925,12.543608,8.181167,9.384287,17.55373,15.079936,22.02631,9.073843,16.644314,12.397887
2.783511,1.80139,2.953804,2.831506,4.794382,2.547615,4.47533,2.547681,2.281838,6.845676,6.971803,3.180146,6.549762,5.290455,6.048547,6.884372,14.108838,4.881589
2.06724,4.933954,4.000161,3.443715,1.779889,3.940835,3.618568,2.742153,1.76974,3.634573,4.646533,1.750301,2.963503,2.671867,2.123384,3.111526,6.447837,2.107073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.063187,0.505559,0.353416,1.241598,1.188198,1.227212,1.496516,1.251577,1.009294,0.395055,0.299662,0.111269,0.121601,0.022497,0.252623,0.231293,0.609461,0.172157
11.552834,11.264546,14.017673,11.099429,9.412061,7.871503,6.956604,8.194403,11.70088,10.16164,7.458598,6.033773,7.49589,7.5874,9.463459,8.321918,6.245858,4.653994
15.581964,14.63579,13.484833,20.506142,19.652532,17.849522,16.917844,19.971526,19.551321,22.959039,20.194688,18.367993,15.248948,19.017825,17.713458,13.017214,14.562481,14.79837
33.093904,31.900987,22.392233,37.275946,33.796937,35.193635,36.882058,39.221662,32.597628,64.085356,61.480985,36.510894,70.521028,37.272374,68.42449,51.801791,95.982317,55.655141
0.271955,0.128994,0.024766,0.618617,0.321776,0.428711,0.516704,0.561973,0.450835,0.595603,1.067694,1.339026,1.253358,0.242663,0.857308,0.964861,1.595505,1.890596
45.673866,54.437467,28.520128,68.22782,57.299329,61.032955,57.218492,63.319441,48.229761,23.655309,23.284883,24.884898,49.495359,26.147261,33.731793,33.217614,42.055725,30.921447
3.677367,4.342843,4.423647,8.677044,9.999701,9.386521,8.4067,8.504652,6.323535,13.281536,11.817183,14.542528,17.40597,4.565775,14.579061,12.377894,22.745399,13.789653
0.392434,0.454379,0.21252,0.799679,0.556542,0.408778,0.613373,0.179273,0,1.735163,2.14736,4.407294,7.338073,1.898831,3.488719,4.244881,2.766707,2.617631
31.873496,34.222319,27.899462,31.712401,33.317229,36.573919,33.529816,36.16308,31.258058,25.586771,30.436921,30.018032,27.043804,35.614245,26.779144,30.948761,20.164988,30.530519
0,0,0,0,0,0,0,0,0,0,0.48844,0.654164,0,0,0,0,0,0
50.776096,50.961215,38.716087,64.397966,64.080322,57.662565,56.475035,59.484132,60.543097,68.07403,64.344031,67.038569,68.147073,65.918529,70.403261,67.87654,73.191481,64.494983
0.938121,0.270379,0.382479,0.898533,0.804287,0.220915,1.181425,1.102306,0.634294,0.806318,2.096045,1.765546,0.955556,0.208524,0.952524,0.626003,2.845696,0.875927
2.974127,2.738704,10.138694,2.684226,2.664438,3.163315,2.618005,3.087453,5.18752,6.412321,6.65642,6.923311,6.065256,11.88654,6.573707,5.030897,3.546783,5.397674
3.539406,1.399616,1.766473,2.527977,3.521308,4.117958,3.336407,1.567522,4.712908,11.583772,15.581807,19.615733,6.696488,4.303816,14.77301,15.541395,2.55462,8.100605
0.549659,0.782494,1.012615,1.723365,1.283692,0.625355,0.488424,0.454536,0.553603,2.62547,3.629837,5.680992,17.117915,14.970796,8.111381,6.049367,5.053315,5.177714
0.785511,0.796143,1.824592,0.446669,0.371682,0.915366,1.209992,0.540616,1.533084,3.04558,2.298045,3.830922,1.914115,0.424275,1.444706,1.311648,2.709106,2.458119
0.322991,0.239716,0.036041,0.70434,0.392913,0.566558,0.686485,0.491697,0.53954,0.793179,1.043011,0.755409,0.636601,0.232215,0.84215,0.75847,0.940506,0.686205
0.12736,0.034341,0.04394,0.291018,0.361097,0.283843,0.172111,0.097884,0,0.809347,0.284288,0.368235,0.340613,0.223246,0.869612,0.532287,0.413895,0.137351
2.605797,1.428776,3.757303,1.550662,1.269628,1.614996,1.133034,1.671311,2.589262,0.654679,1.74044,4.875286,2.910551,1.506779,4.134638,4.376877,1.495056,2.804893
2.696357,4.135257,3.179089,2.532096,11.763988,6.137125,4.354733,3.734946,1.05187,14.63048,23.684354,5.571307,23.412087,11.444226,23.309159,24.364623,38.359786,25.424331
0.046512,0.026436,0,0.033379,0,0,0,0,0.058762,0.027736,0.198986,1.406524,0,0,0.030504,0.214019,0,0
59.956673,52.651516,45.627383,45.510199,44.103698,45.313598,48.847571,44.989733,53.665738,22.927307,23.650261,28.789997,24.282244,27.008574,21.598873,23.89588,28.023465,24.71094
21.536703,22.279451,18.935283,22.865566,21.197774,21.470264,21.294313,18.399976,21.120658,24.107355,22.034393,19.482859,20.789639,18.739345,20.979688,21.283278,23.64289,17.529563
4.396277,6.527544,7.629309,9.596397,6.434085,6.268981,4.365831,6.133389,5.264059,9.831294,11.072939,8.775763,8.252581,10.64595,6.871346,8.89231,5.17304,8.210487
0.074221,0,0,0,0.023731,0.027943,0.014548,0.02774,0.138681,0.176878,0.085899,0.226752,0.079138,0.077028,0.156378,0.072446,0.023711,0.041807
39.81186,41.758835,38.870643,42.684296,40.983283,33.164282,39.989341,40.627831,37.266776,44.568715,42.281327,37.783371,47.375075,42.351604,41.183202,35.121379,38.738212,41.886222
6.815987,6.809772,6.550684,8.053563,6.974123,5.38586,6.648367,6.978044,4.958079,7.775446,4.999685,6.690466,7.619881,7.001516,4.83453,6.442967,9.332229,4.950405
6.934042,6.774459,6.061711,10.463278,9.857651,10.699063,6.942515,6.659416,7.657649,8.024285,7.616686,5.713216,7.626004,5.781594,5.618328,8.325623,10.182748,10.166699
9.747423,7.78968,8.672198,12.470412,12.168611,9.489874,11.114789,10.309112,8.815425,8.04611,5.678475,8.343588,7.089491,5.335298,4.769114,5.015426,6.066549,6.021961
0.21264,0,0.044673,0.058738,0,0.089989,0,0.046488,0.258834,0.146325,0.150037,0.096166,0.09049,0,0.053655,0.21477,0.073485,0.171665
0.075883,0.143745,0.120945,0.181373,0.101667,0,0.328575,0,0,22.813662,7.034009,5.600347,5.44458,10.241378,10.029274,13.553842,19.4173,10.123764
0.294705,0.534576,0,0.337788,0.473997,0.194125,1.08647,1.937859,0.074518,1.121212,0.287548,0.138207,0.455088,0.55895,0.462635,0.385171,0.162872,0.246801
0,0.111552,0.160794,0.281879,0.131768,0.161967,0.143195,0,0.25155,0.666282,0.551697,1.787988,0.539808,0.174942,0.193076,3.16314,0,0.274601
1.278339,1.051755,0.181466,2.701545,4.551882,2.416287,3.176248,5.893698,0.749887,2.806663,1.988422,1.577354,3.078132,6.524104,2.591146,4.53917,1.667936,3.097155
10.061661,9.578697,5.963808,16.303609,12.102883,12.690015,13.014478,13.613277,9.207926,18.441783,13.656341,10.292609,12.163762,18.863673,17.35509,22.825289,12.148907,22.13447
15.699486,17.061542,17.927717,15.298123,13.430434,7.474908,16.588686,12.162331,16.415393,10.381974,6.853591,5.224479,10.988745,13.456451,11.541651,9.778251,9.147423,8.226887
0.03993,0,0,0,0,0,0,0,0,0.681844,0.068724,0.254867,0.339664,0.073218,0,0,0.608914,0
10.303232,11.239948,10.831582,13.839983,13.987809,14.24241,12.038656,12.540832,15.326033,11.454513,15.063573,13.841801,15.713626,13.96419,16.375458,16.008188,19.18699,14.194636
26.304322,25.102899,23.146272,38.186051,35.300723,32.622305,31.657221,31.643563,31.295589,22.157021,23.932462,22.516426,27.624157,22.214803,25.430556,22.42081,29.320488,19.201524
68.502952,65.729553,63.613931,66.971671,68.407015,67.546448,70.259506,70.278418,83.480258,41.116055,50.373933,41.653012,50.196501,58.082017,51.549095,46.426295,48.820403,44.750693
6.923955,5.93987,5.869084,6.166122,5.075343,5.725143,6.898452,7.752002,6.10563,5.889787,5.378658,5.221935,5.614742,4.383856,6.23798,5.854481,5.595617,4.976523
211.696261,274.049116,189.970756,215.921797,254.812585,267.670537,274.094889,292.564189,244.338566,233.113169,200.367839,183.852042,233.495989,219.69529,232.736229,223.021876,263.669178,235.412426
60.612115,65.884588,53.390649,60.543169,69.831196,68.980393,81.393973,73.860783,62.53941,72.615262,74.950917,56.715531,77.887377,66.650383,85.933363,66.430631,73.655533,76.771061
114.626996,124.074148,98.76326,154.251825,140.505758,155.266364,128.847624,132.496677,122.28874,124.039745,124.52038,153.116056,125.69134,107.6257,125.454951,123.472033,134.174869,110.612346
144.064202,148.851946,157.814351,136.717618,142.846485,132.276502,144.898496,134.655198,146.060561,125.683706,119.811781,107.488575,120.789984,121.335868,122.989466,120.008594,134.548514,123.428672
114.995357,109.614837,128.01,93.640714,105.042668,111.560387,125.640208,110.70484,131.550144,108.83143,119.55902,102.656652,97.633105,103.844958,123.706521,98.99212,111.07231,90.837331
9.820418,8.761646,8.213528,13.460379,7.603,8.166432,13.00081,7.674356,7.211016,14.505038,8.496445,7.948509,10.956867,6.583414,6.934038,11.291774,8.73007,8.213357
689.29877,753.091104,679.328794,642.146872,623.168145,673.026222,687.054758,640.086162,686.909241,329.391816,327.129374,384.908717,298.562998,312.940634,273.771261,339.407753,307.732668,292.840907
0.200805,0.056132,0.13393,0.379522,0.261114,0.160769,0.069823,0.127007,0.3114,0.412628,0.509298,0.53293,0,0,0.212164,0.131494,0.276366,0.309585
219.499621,224.84965,146.497427,135.552276,199.951243,209.737306,237.262535,207.339744,157.686707,149.318663,168.48445,142.009073,193.436904,182.160463,214.563485,192.228811,147.622622,210.131413
0.395289,1.988298,4.92364,1.618322,2.346233,1.116007,0.164387,0.192095,1.499189,0.067152,0.20665,1.25813,1.370583,0.1339,1.699386,1.476685,0.156077,0.472963
0.794113,1.182373,0.947317,1.321367,1.27979,0.87203,0.895122,0.995224,0.917166,1.662451,1.513178,1.621272,1.145522,1.214745,1.45049,1.491604,1.620424,1.580485
10.767016,11.018188,15.109312,8.48181,6.286979,8.224919,8.82347,6.933478,8.930947,5.928004,6.935812,5.412134,5.044654,4.442569,2.817727,2.551916,4.984955,3.591944
26.778484,30.328757,27.071514,21.574132,30.75039,26.843158,26.274562,29.620587,26.758807,26.370167,33.209294,26.02088,32.452738,33.340998,28.219618,30.523433,26.555061,30.649992
2.731348,0,5.195066,1.607998,1.31637,3.325625,1.164124,0.551482,3.974068,1.824457,0.427458,4.52978,3.183544,0.898626,1.407713,2.525533,0,3.386544
45.884764,36.548212,46.655477,52.858909,45.327997,45.270362,44.343011,38.934273,44.390448,51.787209,50.454671,57.716638,49.156837,44.447086,50.935685,49.293605,48.510802,47.69441
19.399201,15.06893,14.829658,19.175671,21.720557,18.757354,24.101379,19.954013,18.441709,13.186302,10.136668,10.660266,15.478124,13.26964,9.648222,11.061365,13.223805,14.14549
0,0.016392,0,0,0.096523,0,0,0,0.036406,0,0,0.067791,0.040978,0,0,0,0,0.100792
60.665011,68.701854,61.898432,53.547694,59.147058,67.128391,71.156773,71.284259,64.999786,76.643808,83.977348,84.298412,77.764318,88.500032,80.220024,72.330867,53.858081,101.935793
13.396448,14.887429,14.074497,8.074064,20.939008,20.3835,28.220954,19.646239,23.732192,19.079819,16.735677,13.382268,20.177162,23.462348,16.771651,12.574231,14.201321,17.533431
2.973431,3.681018,2.690314,5.699162,2.960754,3.355334,2.95981,2.226011,0.962839,2.351371,0.657952,1.806984,3.55285,2.806307,2.236655,1.873772,1.843551,1.399179
12.092499,14.119101,12.599184,16.979999,18.084569,15.040496,12.023573,11.91045,15.153279,18.795985,18.841857,21.144489,16.124509,19.442626,16.076678,17.9554,10.807735,19.018709
38.074627,40.673267,33.408847,42.505648,49.961549,44.759695,48.659999,40.971284,39.904982,41.833296,48.589691,38.934886,43.990057,44.333075,45.396419,39.337056,52.650251,38.950881
58.7654,62.557424,50.933457,79.48214,73.520249,65.053451,68.362768,60.431097,65.122575,66.836189,70.28191,69.044131,72.005373,67.405686,65.94399,57.293676,43.504111,60.33937
5.13265,4.508488,4.607946,7.748341,5.5427,5.625227,6.077557,4.853507,5.680469,8.258698,7.8092,7.340001,6.332808,6.862756,6.909498,7.996506,7.144558,6.170639
1.024891,5.170932,21.082587,5.036684,8.451951,6.061749,1.07536,1.058216,6.984706,14.662244,29.08482,35.273946,25.333016,13.1838,20.160466,21.408732,21.522143,17.014302
0,0,0.043102,0,0.017624,0.057862,0,0,0.016618,0.047113,0.096549,0.108319,0.087392,0.219006,0.086348,0.036585,0.041231,0.07362
0.076865,0.040733,0,0.105764,0.101855,0.077093,0.07296,0.074765,0.093942,0.117371,0.100307,0.032702,0.299543,0.080876,0.113081,0.098997,0.12068,0.103535
0.079614,0.113824,0,0.266842,0.158669,0.196301,0,0.214626,0.165721,0,0.04771,0.080118,0,0,0,0,0.178441,0
243.574109,243.510531,256.32543,241.760693,265.680173,302.943058,285.300474,260.493599,277.283367,272.672549,249.103626,261.443274,284.842069,304.360268,304.811275,308.860381,320.949991,278.488469
32.487426,34.215265,39.041082,39.188407,40.131829,33.093295,30.522304,30.000411,38.767429,45.645161,41.539189,54.116715,50.017105,54.654416,47.40923,50.817441,50.13606,49.431442
38.068866,36.213018,33.665009,29.20864,24.658167,28.762699,31.543888,28.292723,26.330769,17.744696,29.856213,24.690655,22.455708,19.215719,16.19153,24.970134,20.704038,25.533388
48.85534,47.602742,46.210083,43.774733,49.936001,40.639337,41.951209,40.130874,47.781592,68.126315,74.200959,50.172491,70.827888,60.557185,95.59379,66.695141,125.433972,85.514662
102.286009,81.827441,66.683376,100.856704,106.899925,96.895063,102.266709,98.490169,106.805933,132.686661,130.173345,137.377111,110.149558,110.301572,115.889372,107.75659,109.465688,116.605061
3.267834,2.903761,5.028022,8.452442,7.131404,3.936508,3.186465,3.110008,2.782624,1.241951,4.104974,1.221764,2.43318,1.127988,2.796332,1.362515,2.091776,1.616744
7.914903,8.313438,5.79474,7.685485,4.236061,6.471074,4.389115,6.440766,4.830772,11.584651,9.56522,6.707267,8.62565,6.342188,7.55561,9.403192,13.279751,8.54994
8.244472,13.607404,9.020243,14.415204,11.623842,9.857171,10.96697,6.421977,11.78673,7.906933,9.25053,11.860135,8.950063,7.096781,9.97532,9.353242,8.712541,6.87199
2.423298,2.203096,9.437141,5.775374,6.617803,2.916784,3.596744,2.613469,2.569096,4.633875,2.747806,3.32411,3.981977,5.393492,2.753618,2.535573,3.145147,2.150454
27.847735,29.096008,28.555293,29.771643,26.807543,36.135902,30.355275,29.538971,32.201001,41.256916,39.592707,34.443282,35.964141,31.707478,31.790091,31.747905,34.409816,26.931885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.040871,0,0,0,0,0,0,0,0,0
0.116277,0.011911,0.003813,0,0.042142,0,0.03058,0,0.929453,0.004165,0.115277,0,0.208615,0.012451,0.123688,0.041294,0,0
0,0,0.003813,0,0,0,0,0,0,0.004165,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.064464,0,0,0,0,0,0,0.041294,0,0
0.116277,0.011911,0.003813,0,0.042142,0.38017,0,0,0,0.004165,0,0,0,0.012451,0,0,0,0
0,0,0.003813,0,0,0,0,0,0,0.004165,0,0,0,0,0,0,0,0
0.039769,0,0,0,0,0,0,0,0.09496,0,0,0,0,0,0,0,0,0
0,0.011911,0.003813,0,0.042142,0,0,0.357175,0,0.004165,0,0,0,0.012451,0,0,0,0
0,0,0.003813,0,0,0,0,0,0,0.004165,0,0,0,0,0,0,0,0
0.050516,0,0.003813,0,0,0,0,0,0,0.004165,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003813,0,0,0,0,0,0.278676,0.004165,0,0.036946,0,0,0,0,0,0
0,0,0,0,0,0.01152,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01152,0,0,0.051587,0,0,0,0,0,0,0,0,0
0,0,0.003813,0,0,0,0,0,0.474959,0.004165,0,0.036946,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.331563,2.838506,2.478038,0,4.242862,0,0,0,11.360071,8.609205,5.830542,10.164323,11.403166,11.801546,9.814716,10.385387,7.763213
28.750772,25.257485,19.848253,33.600818,33.467924,29.667639,30.611845,27.328167,28.581805,41.241611,38.871409,32.457296,36.527463,33.19124,35.964026,32.766878,42.098675,33.134143
1.276551,1.928807,1.061145,2.657141,1.171772,2.126734,1.345831,2.759487,1.583302,16.027316,12.473031,5.520112,13.175902,6.59381,12.437975,11.502486,19.54199,10.259067
4.740216,4.55458,4.793088,8.448271,9.214282,9.086318,10.032804,8.063974,9.184068,7.042386,7.528106,7.334647,5.962765,8.024485,4.748923,1.378604,0,10.160948
12.960492,8.083109,8.955837,21.100006,18.911681,14.369728,13.066203,12.513457,14.039766,16.106329,18.150088,14.665032,17.898738,14.671277,15.649232,13.80374,19.63231,15.825528
219.033007,224.717436,197.141565,247.82765,239.1766,232.697812,241.468386,246.149264,248.14168,201.622325,212.227221,221.496172,198.606684,229.021471,177.981388,199.25245,158.971929,187.745236
19.226536,15.648007,19.298285,23.861754,18.08532,14.835167,18.179311,16.147761,16.299174,20.416456,14.602714,16.79717,19.885365,20.617759,20.56156,20.79188,19.47261,15.806222
25.61445,25.900281,23.460025,40.263816,44.532972,41.276551,34.04242,39.356736,38.775561,36.047494,33.500315,34.982819,38.414336,35.876659,40.028146,41.634489,51.19829,39.992122
0.024944,0.018925,0,0,0.011138,0.02743,0,0.037822,0.052508,0.019859,0.030518,0,0,0,0,0,0.011539,0.011635
7.099034,7.514273,7.011008,9.200418,9.317502,8.86147,8.133783,8.377173,8.843229,10.090064,11.449224,11.380553,9.008616,6.701474,7.476148,7.509788,9.872791,7.558749
12.584165,13.926447,13.156871,18.250678,13.291863,10.892018,15.753474,12.245653,14.322476,13.188874,13.356,11.450101,18.80152,15.791952,24.049539,14.476609,24.419263,19.036853
0,0,0,0,0,0,0,0.016276,0,0,0,0.016839,0,0,0,0,0,0
27.055783,35.936234,27.520299,37.836469,37.079592,35.72681,34.25498,39.364213,38.770618,32.987642,31.106397,35.185771,28.673778,25.150963,32.006656,28.244193,26.063022,22.374662
9.035436,8.023999,4.871188,12.408157,11.211692,10.016958,11.44077,10.554893,12.831844,16.187505,13.816897,17.280286,11.387219,11.233338,10.200992,11.090731,9.761872,10.929243
6.15852,4.355702,4.340991,5.617753,4.218412,4.162295,4.642694,4.586283,5.067198,4.816185,4.900931,4.258002,5.30498,6.437791,5.433538,5.160923,6.566458,3.530536
32.042629,34.586474,25.541895,38.601067,34.33819,30.768193,31.242561,35.783864,32.227483,31.968133,32.939686,32.541235,38.303759,42.995121,39.567053,33.091964,43.373328,34.197128
40.601017,41.86359,35.024376,62.033275,55.840823,55.023104,51.118547,47.825462,51.589186,48.594999,41.993204,51.60002,56.179592,55.791254,54.176916,54.296279,56.224133,50.183087
27.562969,26.945526,24.017461,43.771167,34.527964,31.693385,32.981322,30.771647,32.272655,33.998334,30.40607,35.070728,28.814557,33.474139,29.626123,33.051937,25.871565,26.783226
4.407527,6.642139,6.188397,8.175817,8.728957,5.847156,4.827857,7.102976,5.885993,7.217355,6.77057,5.511704,12.481841,13.174934,10.280912,7.474208,5.540392,8.683181
7.122271,9.887806,13.485138,9.463743,15.530301,10.271092,7.603681,7.52132,15.249604,8.108886,8.540635,8.0762,5.467972,9.273098,5.426417,4.441887,3.239526,2.836534
10.025592,9.238989,9.824784,8.958907,9.65437,6.402929,10.2217,10.153375,9.385256,6.048742,5.435498,6.225751,6.174828,5.697568,5.984149,7.775947,9.427545,7.201766
9.577229,8.462414,8.850283,9.704984,9.939514,8.987688,8.609569,8.740897,6.702384,7.139701,9.726934,7.986334,6.982741,8.034745,6.995901,6.26127,5.484493,5.785495
60.678206,58.863262,45.619463,60.150641,56.135004,57.538163,56.366556,59.590863,56.439535,37.71667,33.401901,34.771395,31.976711,32.092512,33.626114,33.924451,35.059478,34.174196
1.176102,1.099106,0.546421,1.494676,1.132966,0.629688,0.641052,1.465261,0.674109,1.081716,1.228926,1.512719,1.209267,2.072827,2.636171,0.648523,0.799384,1.92392
3.942981,3.5712,5.541137,5.060925,2.623826,4.797459,5.090547,4.259655,2.436282,8.108389,6.452292,7.252168,9.297615,6.222559,9.672684,11.784635,11.745901,9.658774
5.897856,4.791691,5.595407,6.52567,5.887748,2.02692,4.871325,5.563368,5.51986,6.814326,6.52017,5.622225,6.122508,4.889131,5.358123,5.641609,5.402752,5.789309
5.852181,4.866531,6.039705,6.617174,8.444731,5.772315,6.835871,5.375797,4.793739,12.351714,10.343006,2.521841,13.511459,9.133186,7.822534,8.56598,13.639048,8.438579
4.563679,3.554368,5.307977,2.879799,2.539819,1.783403,3.739981,1.980549,2.74003,0.150174,0.285307,0.469224,0.428729,1.489693,0.124563,0.441489,8.263356,0.437943
5.230618,7.360147,7.529598,7.23353,9.99985,5.575197,6.685197,5.360954,6.266879,6.307177,5.966644,5.61056,7.025928,7.683439,7.453195,6.858278,7.149497,6.233778
14.193843,14.69613,10.941923,17.033835,8.89137,19.068521,14.055339,13.603822,18.573889,25.073759,22.342418,20.689208,15.675321,20.819328,17.234815,13.047883,12.928661,16.644375
8.343443,5.849788,4.535037,15.503951,10.790013,11.713222,10.992788,11.157618,11.99079,9.930266,9.44641,12.019787,7.662823,6.794337,7.699364,8.886101,6.952166,7.317364
10.429734,12.605387,9.74665,25.792626,17.162312,18.689645,17.214022,15.5558,11.178753,11.48143,9.648931,12.736351,11.792982,10.372616,9.281758,12.193845,10.439048,13.910554
0.755497,0.532635,0.299163,0.611155,1.274962,0.346535,0.091629,0.450119,1.248098,0.370344,0.676244,0.430116,0.347779,0.149914,0.523239,0.30581,0.357079,0.271655
54.620692,56.199547,45.135261,52.721878,53.039221,49.867873,53.164358,60.883768,56.732558,51.73391,47.987478,45.591733,49.306705,44.140928,41.179508,37.573377,50.687073,48.757245
0,0,0.177536,0,0.109314,0,0.206969,0.043009,0.183358,0.253535,0,0,0,0.253042,0,0.138845,0,0
3.463973,3.326316,1.885865,3.320973,4.838134,4.456284,3.29398,4.654344,3.722596,9.544928,8.581578,6.955546,11.085679,4.918743,8.773805,8.425696,16.105047,8.240915
6.564416,4.897901,5.245247,7.633189,9.089234,5.697496,10.664354,6.463096,7.944914,3.443003,3.676918,5.616745,8.011212,9.770816,8.684944,7.808775,4.774709,6.82799
7.941755,9.193614,12.388962,16.818963,12.834516,16.340742,15.065529,13.138905,14.949103,19.019279,14.463681,9.845085,21.717022,11.57275,20.116102,12.010035,22.990134,15.725323
0.130912,0.099839,0.054676,0.092404,0.101821,0.066244,0.029552,0.054583,0.085533,0.230055,0.101564,0.073485,0.189369,0.094562,0.146264,0.147454,0.267824,0.139227
