"SRR27961772","SRR27961773","SRR27961774","SRR27961775","SRR27961776","SRR27961777","SRR27961778","SRR27961779","SRR27961780","SRR27961781","SRR27961782","SRR27961783","SRR27961784","SRR27961785","SRR27961786","SRR27961787","SRR27961788","SRR27961789","SRR27961790","SRR27961791","SRR27961792","SRR27961793","SRR27961794","SRR27961795","SRR27961796","SRR27961797","SRR27961798"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.523513,31.915076,25.8,26.852586,35.278566,27.631356,38.836636,29.825986,37.609075,34.130063,46.085995,42.321501,32.270111,24.975628,15.375634,34.078892,23.985885,33.655089,44.139031,27.015315,26.579305,32.508059,34.127988,31.108319,27.180573,25.46529,31.596094
71.9256,80.038205,73.733328,61.738282,68.778439,60.60715,34.905995,57.418361,20.784811,36.805777,94.843196,30.407074,74.106819,63.068547,62.094027,63.425004,56.970082,46.348024,70.420426,44.360681,74.559929,69.534276,34.840758,45.538186,17.413432,35.409728,66.271402
108.642228,133.930633,111.489169,67.560458,77.761994,84.108847,56.896415,67.617473,60.71652,97.684842,111.070399,108.638144,75.999165,81.936431,86.455877,64.221882,68.615847,73.362763,93.998177,112.036403,92.59632,75.657234,76.960818,67.803918,75.371303,69.614241,85.732067
24.407145,17.919503,21.071063,20.38318,22.821765,21.235363,23.259144,24.651578,17.274645,20.957094,20.555023,27.522422,19.431244,16.050659,21.256722,17.479606,19.017687,14.061175,21.205902,19.096236,20.553721,19.86174,19.130913,20.685683,19.99263,15.338953,19.388513
2.379216,0.421633,0.508423,0.433651,0.710935,0.886094,0.943633,0.188669,0.116761,8.014685,10.794558,4.682309,1.197729,0.225777,4.145548,0.187922,0.18883,4.445992,0,2.188281,0,3.012442,0.949556,0,0,2.433612,5.093167
10.798755,11.392354,9.508508,4.586301,10.975135,8.233799,3.081035,4.681852,5.5396,9.285153,8.508744,8.376234,13.976224,5.051642,4.934988,6.092376,5.713771,8.972974,12.405466,8.043946,10.331642,12.260099,7.528505,6.887736,5.280787,6.025405,5.944906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02506,0,0,1.183214,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200768,0,0,0,0,0,0.704811
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.368322,0,0,0,0,0,0,0,0,1.509695,0,0,0,0,0,2.799142,1.741112,0,1.765503,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.357032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.814712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.357058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.313867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.001187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984289,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.491516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.385772,0,1.432666,0,0,0,0,1.523633,0,0,1.729837,0,1.565363,2.863775,0,2.827455,0,2.012392,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.676906,0,0,0,0,0.793706,0,0,0,0,0.85183,0,0.860288,0,0,0.866498,0,0,1.759242,0,0,1.003205,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.050584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.335493,0,0.396902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.989737,0.38697,0.556739,3.69314,2.191771,2.119954,0.799824,0.605898,0.890139,3.559463,2.389093,2.090973,1.47023,1.824831,0.232626,0.764701,1.489486,0.498369,4.390153,1.044364,0.454438,6.615414,0.867215,0.13104,2.993819,4.861023,2.305158
0,0,0,0,0,0,0,0,0,0.075228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882041,0,0,0,0,0,0,0,0,0,0
0.086047,0.070731,0.189325,0,0.066592,0.07487,0,0.075021,0,0.085624,0,0,0.125659,0,0,0.076944,0,0,0,0.30869,0.128879,0,0,0,0.149939,0,0.672651
0.174905,0,0,0.251887,0.216193,0.246419,0.248996,0.124052,0.523463,0,0.1399,0.191483,0.136764,0.156227,0.30368,0,0.115862,0.268515,0,0,0,0.073665,0,0.158223,0.290007,0.211011,0.174809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17753,0,0,0.353412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909763,0,0,0,0,0,0,0,0
0.049664,0,0,0,0,0.046713,0,0.046585,0,0,0.053093,0,0,0.059875,0,0,0,0,0,0.058289,0,0,0.062023,0.059012,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.263623,0,0,0.239031,0.563436,0,0.442633,0.036781,0,0,0,0,0.515854,0,0,0.185323,0,0,0.206822,0,0,0,0,0,0.168267,0
6.303379,5.734452,4.666391,4.798243,3.433559,6.524944,3.236544,3.874132,8.45433,23.687697,28.786257,31.003987,2.962054,8.890381,6.355876,7.256648,6.640097,6.287383,16.71574,9.924457,10.931909,3.661343,4.922276,2.813188,0,6.987,4.798112
0.743949,0.280513,1.922119,1.010013,0.699163,0.991316,1.721318,1.663409,1.467072,1.406856,1.163917,1.524112,1.581745,0.578504,1.376746,2.207028,1.303983,1.931425,2.006803,1.574075,0.80095,0.536569,0.808681,1.01538,1.747001,1.122595,1.282488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.635566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147977,0,0,0,0,0
0,0.117206,0,0,0.216193,0.125927,0,0.125774,0,0,0,0,0.138601,0.158324,0,0,0,0,0,0,0,0,0,0,0,0,0
15.79057,12.387093,18.731092,21.293955,21.290961,16.503365,23.975026,19.766728,11.918943,15.199913,10.029373,12.424303,16.148547,16.413857,16.046466,20.568833,23.361178,21.177941,10.068802,16.102738,17.619481,19.163312,20.542136,17.54264,23.406621,24.263902,22.447065
0.291127,0,0,0.097885,0.041574,0.191787,0.043339,0.23914,0,0.105814,0.217955,0.217354,0.161304,0.061452,0,0.147114,0.101052,0.153002,0.172583,0.119654,0.079736,0.187977,0.127343,0.06058,0.16862,0,0.138226
67.35975,69.42148,57.105883,57.202966,60.598121,66.501076,73.5966,71.437594,91.969484,68.814054,64.072549,58.996411,65.905153,64.302183,66.010547,77.525085,71.214216,73.193175,66.258368,61.982726,61.931319,66.080246,60.924526,51.272281,73.668628,64.949483,70.605758
21.946036,19.374143,20.365569,19.295008,20.981506,21.14065,18.143958,18.285888,13.872773,30.407528,30.37407,31.817729,18.499788,21.566958,24.382607,15.750479,16.684142,16.416332,39.411631,32.947042,35.489078,22.551678,23.686004,22.800906,16.399488,15.226723,14.915282
4.87221,3.163564,3.566942,4.044783,4.024514,4.674059,7.699858,7.206081,6.696007,4.231504,8.302125,7.303806,3.348635,5.078004,4.243016,5.223807,7.201154,6.132999,7.975983,6.698774,3.627824,4.487872,4.305696,3.665957,4.99076,3.89099,6.58172
142.581556,130.701141,134.620459,119.143273,135.454537,120.301753,93.15168,78.195407,40.31017,175.805309,171.640922,213.021312,138.075588,138.200697,122.090225,74.943044,68.739612,67.997566,196.994093,167.987179,173.463192,125.75438,129.941401,133.780551,64.745368,83.14609,79.48498
0.298673,0.228919,0.406796,0.285816,0.333242,0.209811,0.472666,0.243498,0.206149,0.579476,0.557076,0.473848,0.235427,0.313948,0.48272,0.392889,0.479492,0.457793,0.124999,0.480053,0.233199,0.657005,0.278143,0.485213,0.430798,0.538771,0.314982
0.779833,0.65541,0.842819,0.733765,0.558438,0.801575,0.62602,0.299982,0.504012,0.764662,0.787538,1.185985,0.545372,0.769696,1.041874,0.614997,0.567474,0.27291,0.922214,1.229728,0.582951,0.40279,0.843711,0.606214,0.528486,0.650913,0.119172
22.525802,23.386983,30.250557,32.012073,27.080416,34.416794,29.357761,28.048461,12.569979,29.80771,30.863088,38.985368,26.908385,23.938509,27.315646,27.572654,28.738995,26.424746,36.806559,28.473494,28.344344,34.451186,27.631995,28.655469,24.743443,27.383898,16.073084
12.167161,10.167302,10.005288,11.722919,7.736793,9.714456,8.559948,8.052793,9.017297,11.231369,9.937395,12.69802,7.477506,7.293215,8.174676,7.10687,8.15833,11.10215,11.926045,10.982083,8.859245,10.161484,9.868198,9.369263,9.810993,7.187438,7.072581
12.623429,12.212404,12.349535,13.064427,12.491111,13.931839,10.956463,11.735561,8.190167,63.608943,49.426128,64.501696,21.785296,21.354937,18.466032,11.523534,12.67204,13.203338,41.083151,37.569368,45.320744,15.030235,21.617312,15.867174,15.019869,12.380381,15.1901
3.667088,5.071843,5.75294,3.879772,4.132245,0.17997,4.059268,3.009587,3.768491,3.049961,4.997954,2.787083,3.481074,2.58003,8.468671,2.674305,2.960392,3.072799,1.579932,4.883049,2.683904,3.83785,3.580198,3.520765,3.24259,2.269861,5.44606
13.030493,12.957399,12.038921,24.064479,19.090894,22.507325,36.3905,26.725821,21.188657,30.149248,19.841266,11.786312,13.430875,11.851353,12.420712,24.348823,20.275308,14.952172,20.597037,15.300601,20.114507,10.110592,8.718027,16.757706,23.014541,24.104676,20.229212
1.876416,0.66795,0.816124,0.59438,0.648805,0.306941,0.577499,0.385097,0.544347,0.534182,0.798997,1.029336,0.152467,0.726706,0.341064,0.75205,0.47117,0.669818,0.701277,1.209666,1.250078,0.568353,0.480796,0.141887,0.942297,0,0.11211
22.76334,17.583384,33.148884,21.948079,22.083369,19.530469,14.024262,19.607584,7.354615,28.471807,23.183217,23.228504,17.239935,14.61518,27.399395,21.424281,18.708123,16.434078,12.031946,24.722845,38.12379,22.327913,17.332366,23.202007,24.513192,17.837199,11.017251
13.265481,16.705749,15.674592,13.180388,12.6218,16.062352,13.745574,16.24317,15.330899,70.359202,73.337156,78.611452,30.898898,26.664442,26.595183,13.792726,15.260401,13.949303,45.508635,45.793795,54.519968,15.150357,18.901049,16.561046,14.249897,15.106651,13.619051
7.932724,7.692927,6.351954,5.196596,2.604982,7.344756,3.86314,7.317635,1.031929,174.477646,163.176968,186.427169,19.390349,14.324486,10.875755,3.530492,4.785748,6.184076,66.42381,49.957741,70.595812,3.8737,9.775665,3.996217,10.528426,0,3.312721
4.472076,5.875819,5.857841,7.143061,4.279477,5.027911,5.57439,4.6026,4.143791,6.010571,5.24727,9.526603,5.217321,6.151592,5.756733,6.78179,9.55559,5.081178,8.037365,7.399838,6.083298,5.726137,5.455231,6.215381,7.805165,4.801719,6.00698
5.349183,5.150783,3.213628,5.77769,3.922936,3.457597,4.72422,4.033994,5.631743,3.996665,5.265887,5.256596,3.075728,3.708298,0.839921,6.649588,7.12982,6.833719,4.0952,4.834123,2.675324,5.826591,2.151981,3.692992,4.622677,0.809591,6.94583
49.984352,40.496454,47.591458,51.368297,52.477086,51.859135,56.700626,53.779942,42.281329,133.006011,101.336998,135.381181,68.038065,76.599628,66.512858,49.028623,46.645421,48.983286,90.102754,91.149502,99.927653,60.123913,71.952222,55.314658,51.285843,52.835854,51.369242
23.542349,17.578893,22.156842,22.774888,17.738963,16.970293,22.363559,17.602352,11.285049,47.522152,30.463183,39.492603,19.268837,27.625349,23.400983,15.334935,25.799569,20.469191,31.495699,26.207228,31.963173,22.520009,7.591302,15.411515,21.042797,14.915843,28.009707
42.676101,38.290176,40.764956,34.281,34.815644,40.228841,37.687678,43.330111,32.166357,44.137394,39.202175,42.418675,32.159762,36.609654,37.726359,45.343008,42.944349,41.521981,41.1092,36.994868,42.241055,33.751694,44.834805,35.503084,42.222644,35.495147,40.544667
29.465508,33.590994,17.948698,51.803713,34.967621,59.126141,40.019943,40.137051,103.880561,42.623523,70.061751,43.294469,59.98546,59.313792,20.357684,66.812431,55.852989,27.215496,44.007878,29.644661,24.139156,61.250798,59.510869,22.836123,40.862496,32.986145,53.866832
0.06405,0.311541,0.210861,0.208932,0.315244,0.181631,0.274447,0,1.00079,0.33365,0.137436,0,0.203562,0.417237,0.104631,0.310004,0.127486,0.131802,0.322547,0.141653,0.200876,0.081043,0.080534,0.459696,0.319112,0,0.361394
2.98862,2.828909,2.517352,4.546345,3.047058,3.389012,2.579924,3.635687,2.306362,2.47897,2.38862,2.436333,2.569096,2.940898,2.711651,3.832637,3.263832,3.185872,3.473758,2.822762,3.266963,2.907049,3.031035,2.848751,4.112539,4.138378,3.721313
44.402368,45.65973,43.091616,42.830587,39.842804,34.77797,33.763978,31.281384,30.191563,86.906045,100.626182,97.562721,41.814333,33.104721,36.37809,19.10676,21.075688,20.793108,65.230605,51.648578,60.021685,40.411282,34.218078,35.270517,22.269705,22.57949,25.837348
1.3975,1.991538,2.017727,1.979472,3.808789,3.105151,2.587358,1.52966,1.572448,3.255641,2.547554,0.282075,1.522841,3.87163,1.800686,1.40733,4.568801,2.126954,0.880858,3.8284,3.170285,3.448419,4.194596,1.85514,1.481945,2.752163,3.823706
13.189556,9.719663,11.114382,13.898119,11.45778,12.123584,11.808726,13.955141,7.399781,13.375349,12.008761,18.449232,13.216702,10.374138,9.71405,13.056792,10.248368,15.182693,13.030007,8.559931,10.176513,14.298492,12.800644,10.844969,10.498431,13.931284,11.162694
7.128127,4.833972,7.678713,6.006574,6.03785,4.768937,3.925604,5.194375,1.354863,15.603379,15.018746,15.879357,9.950876,8.889539,8.465845,4.591514,4.331869,3.852013,12.636964,11.969064,12.943422,7.986726,6.363561,6.268374,4.050376,0,4.719927
7.334961,5.401708,6.639352,6.388877,6.296662,6.485294,7.238907,6.567773,7.272499,6.727111,5.066788,6.587666,5.233937,5.605278,5.106571,6.850486,6.598743,8.004364,6.720949,6.008093,5.942192,6.025216,5.71542,5.884349,8.632307,8.742652,9.390828
