"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927"
1.524087,3.083236,2.967776,1.029372,1.157549,0.773716,1.126304,1.141289,1.65413
0.292719,0.694892,1.291721,0.331301,0.210418,0.293031,1.057864,0.654929,0.39141
0.12247,0.116548,0,0.225074,0.081115,0.270764,0.098507,0.078989,0.078512
0,0,0,0,0,0,0,0,0
0.078989,0.920877,0.087191,0,0,0,0.023958,0,0
0,0,0,0,0,0,0,0,0.001636
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.329834,0,0
0,0,0,0,0,0,0,0.144978,0.576053
0,0.418962,0,0.072374,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2.220326,0.070881,0,0,0,0,0.163728
0,0,0,0,0,0,0,0,0
34.864058,47.611912,26.525253,201.824134,180.288124,199.808277,151.962366,122.995597,125.703226
14.026432,47.482896,34.882545,110.718739,73.004378,102.778222,180.979128,135.767629,100.454108
23.148857,23.796719,2.416386,32.291306,10.634053,33.500567,38.946841,22.438018,24.712206
0,0,0,0,0,0,0,0,0
0.763574,0.99097,0,0,0,0,0,0,0
0.1254,0,0,0,0,0,0,0,0
0.227192,0.696389,0.524642,0.301994,0.497316,0.308198,0.151674,0.332674,0.18368
7.668471,6.96048,9.141303,30.839735,25.33789,28.902005,26.561875,23.032166,24.754779
0,0,0,0,0,0,0,0,0
1.119888,1.553186,3.489151,0,0.096393,0,0.089651,0,0.054008
0.105618,0,0,0.191628,0.183928,0.299382,0.126325,0.164156,0.049461
40.704643,52.430877,49.989513,117.351308,73.614086,107.67434,124.227969,86.68772,96.106776
0.546339,0.191636,0,0,0,0,0,0,0
10.699596,16.787365,15.390556,10.54777,8.77873,7.744808,8.137778,5.760638,5.726634
17.873367,16.82082,20.853865,5.15296,5.505419,4.712851,3.825523,3.490226,4.027037
254.19374,216.482111,224.646505,394.462616,437.269835,419.754842,306.68265,311.124723,286.524273
1.467888,1.787789,1.529906,5.141376,4.979228,8.539421,6.860101,6.880131,6.174474
0,9.200007,25.969744,52.367053,29.140082,66.344495,72.810138,54.749152,46.468334
15.755679,17.938422,13.94153,52.66755,36.302145,38.087352,35.585488,34.079061,34.328289
4.287861,1.400142,1.518191,0.064735,0,0.174569,0.113817,0.166318,0.066787
7.239402,3.552558,3.361638,0,0,0.273324,0,0.047769,0.179755
16.522002,8.736437,10.74134,17.863045,8.056248,5.025711,3.756814,3.825046,5.201086
0,0,0,1.213203,0.352576,1.304155,0,0.543736,1.519287
6.598307,0,0,25.992608,0,26.497263,32.576393,22.3059,18.240637
0,0,0,0.665529,0,0,0.215364,1.478299,0.558437
0.612958,0.338668,5.705911,1.377338,2.283033,1.244298,1.96678,2.230695,1.966566
6.115683,3.085501,12.902827,10.973351,8.223217,6.757255,10.581471,7.530511,6.489411
4.383882,8.855896,3.84183,6.830203,10.332387,6.932128,7.314899,6.595811,5.634462
1.957536,0.091658,0.524694,2.791159,2.146609,1.802086,2.032855,2.303407,3.091247
10.296741,10.876592,9.576515,5.68153,7.894455,8.857359,5.557597,6.636033,5.822472
2.101343,0,7.162018,7.040865,12.645477,6.403885,7.704667,10.298376,5.957061
0,0,0,0,0.517385,1.704413,0,1.651624,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
34.330534,24.262775,26.187208,12.559671,20.267976,18.122641,11.926442,12.341202,15.247081
3.687313,1.781292,3.238538,1.645565,0.682724,1.038167,0.661138,0.59732,0.581727
0,0,0,0,0,0,0,0,0
1.702668,2.293195,4.041632,8.077971,3.6413,5.299359,2.976128,2.492115,3.436927
6.51348,7.705718,6.048034,21.197513,23.628303,24.156643,23.682288,28.572174,26.104726
1.959173,2.113114,7.607897,21.984118,9.253103,14.767841,16.201705,14.659264,13.699074
0.535952,0,0.295911,0,0,0,0,0,0.025897
22.994221,22.655291,24.189071,6.938043,9.578166,8.400497,8.072525,7.175557,6.719099
0.122157,0.107106,0.809498,0.027714,0,0.123843,0.024355,0.071278,0.188914
0.38606,0.594715,5.214304,0,0,0,0,0.039909,0.967049
2.556073,1.547297,0.539481,2.933739,4.279413,3.794638,2.668759,2.028098,3.154854
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1.524825,2.773293,1.810503,1.383161,0.884233,0.854627,1.244556,0.637879,1.086729
7.676012,17.645856,12.25748,25.809544,26.253406,28.75814,28.195734,26.376296,25.451869
15.223601,13.839214,13.753598,8.231326,4.40103,4.618235,6.19993,4.933739,5.279593
0,0,0.274645,0,2.540708,0,1.92015,0.072582,1.131067
2.15962,0.742258,0.411887,0.50455,0.479958,0.251303,0.034287,0.216334,0.055448
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
23.179055,12.211347,10.692676,9.25856,3.33569,4.820915,3.912668,4.0109,4.108394
88.668917,73.534653,82.626524,569.059915,452.684697,404.6389,720.614405,630.855587,611.329251
26.135345,19.924882,22.359055,40.939332,38.751733,35.674396,41.835368,43.645492,43.962618
0,0,0,0,0,0,0,0,0
4.66512,0,3.023729,4.840002,4.695943,1.619759,3.774097,4.677181,2.458586
15.219211,7.272462,3.195387,28.257547,19.437925,20.081298,16.074427,20.147242,21.591481
0,0,0,0,0,0,0,0,0
127.490356,91.263278,68.957126,522.0616,341.733106,276.060678,428.443986,355.62566,433.231786
0,0.114886,0.862692,0,0,0,0,0,0.025329
0,10.628438,0,17.499963,7.492479,13.200619,13.625505,18.172304,19.89578
0,0,0,0,0,0,0,0,0
7.032028,4.69255,1.376228,2.580835,7.793539,0.403048,3.403284,0.790526,8.067964
0,0,0,0,0,0,0,0,0
11.799177,9.385138,5.13193,8.563098,7.254123,4.972844,3.488805,8.568033,3.377314
67.900429,64.494023,68.880456,182.990109,214.879208,195.921899,223.486197,196.925402,208.056319
19.271277,15.34406,15.982181,11.20157,11.828948,9.771024,11.219721,11.853882,11.662917
75.053928,62.241757,67.560104,252.822077,123.023486,149.876398,176.467207,141.847039,152.141534
6.476312,12.894076,15.129266,32.888296,37.508241,38.404211,37.125365,36.007845,30.386251
1.813558,2.968634,2.210083,2.292193,3.320871,3.491166,2.850012,3.367377,2.251109
48.293542,23.438268,36.977471,4.606939,4.789631,4.525353,3.769831,3.407914,1.972919
19.440369,23.562412,40.293571,27.278559,46.017628,44.820328,13.373744,13.721447,14.766062
19.671928,10.866639,13.474935,82.162929,35.707303,36.075948,43.599108,39.530802,45.60592
0,0,0,0,0,0,0,0,0
0.111633,0.097899,0.18019,0.188934,0.165441,0.255984,0.102999,0.045933,0.045242
1.415848,0.410101,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1.457901,1.287222,1.638038,2.340642,2.527467,1.375814
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.534262,0
13.478249,14.563644,11.532911,4.17344,0,0.464967,2.200626,1.674809,2.031655
17.792889,9.822038,5.657886,30.045674,23.92281,27.260534,29.054715,21.410327,28.645138
186.029808,147.243974,147.398096,53.068237,70.080363,60.369149,56.60335,67.52181,62.192634
1.899306,12.216353,19.959486,6.237486,0.636943,5.146558,6.235996,8.971253,4.433269
24.132167,32.793301,26.307745,9.798454,1.864926,5.89354,4.324803,3.548057,3.334684
1.417295,0.375222,0.938914,0,0,0,0,0,0
3.220308,2.243077,3.011991,5.642552,5.456393,5.520704,3.691249,4.142876,3.768945
0,0,0,0.299449,0,0.907113,0.412956,0.286466,0.097229
27.932605,30.424458,31.927632,4.741235,5.462299,5.531298,4.302755,4.695371,5.599148
48.833468,41.965491,37.43577,25.648668,17.218469,32.869229,28.478257,24.604097,23.583242
41.277389,30.814365,34.402642,32.458299,12.610713,13.2699,11.432081,11.743989,10.721504
0,0,0,0,0,0,0,0,0
0,0,0,4.13544,0.050387,0.725833,0.16382,0.914993,0.103134
383.198879,498.916345,488.574131,704.390975,879.483386,827.008838,840.425223,878.371287,873.296537
0.117236,0.209956,0,0.053046,0,0.046977,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.513686,0
0,0,0,0.166933,0,0,0,0,0.211639
70.475247,39.805435,45.999683,33.657266,44.296476,76.005781,43.519496,46.773561,43.529793
36.185256,38.378531,43.733069,31.725234,37.763416,35.88775,29.438107,24.822104,27.615226
6.479431,6.952777,7.45078,0.283407,0,0.348595,0.898815,0,0.063211
0.222945,1.366807,0,0.505604,0.655516,0.586706,0.488857,0.595341,0.516476
0,0,0,0,0,0,0,0,0
83.291119,69.209637,72.848187,20.753306,19.083727,22.47464,20.546044,20.141655,21.149989
17.846329,20.630111,23.035292,0.033185,0,0.088948,0.029164,0,0
8.222385,4.726999,4.160797,17.220521,9.567711,10.087656,8.449633,7.185333,8.60821
240.460277,169.627352,194.064361,234.133844,299.700892,243.329075,230.322302,335.003628,317.394418
2386.25369,1980.54876,2031.625466,1030.394958,1101.634435,1080.566669,1106.936466,949.585852,996.849394
15.607503,9.237775,11.622121,0,0.238506,0,0,0,0
87.320303,69.29915,73.961094,108.376795,59.242977,64.479044,72.529436,65.13149,64.869429
11.666952,18.117822,0,9.51351,5.347614,5.270065,3.796187,5.005623,6.323793
165.824174,133.538568,130.728608,368.317389,328.764794,349.458095,429.887095,417.542951,413.959663
0.358218,0,0,7.250511,2.489545,4.347402,0,0,0
65.684382,63.048966,61.610427,69.875767,51.62741,49.422062,54.775919,47.785924,50.613311
6.50077,6.913476,12.397332,3.274281,1.977592,1.622462,2.166726,1.018703,1.532605
0,0.68457,3.255419,4.273263,2.463553,3.653128,3.641713,2.931214,5.389341
64.361108,44.958716,37.743113,85.492398,43.885907,42.207063,27.050521,30.841516,37.247817
46.607231,47.222209,41.683944,17.510151,12.849853,12.092979,7.764931,7.961012,8.553569
0,0.325923,4.096543,0.266888,0,0.766568,1.539261,0.706789,0
25.766464,23.412997,6.914146,12.964042,0,7.97008,15.581818,6.788655,10.683138
0.900443,0,0,0.228342,0,0,0,0,0
11.946243,10.084251,5.832027,8.569416,9.29248,6.702653,4.973438,5.262578,4.484982
0.205763,1.372926,1.822931,0.875019,0.857801,0.483368,1.432989,1.244323,0.760876
13.397751,12.533631,15.447838,6.293739,6.725094,7.987256,3.982861,6.168043,3.298394
6.684149,4.573044,12.824828,6.192048,1.169791,6.097798,7.218069,2.826014,4.326063
4.429597,2.704032,3.024364,4.731912,3.282041,5.164225,4.775586,3.863895,3.86817
3.098818,0.482546,1.754954,0,0.169509,1.125345,0.402334,0.263325,0.109733
128.080285,83.465526,56.939397,94.881114,50.503023,57.303248,64.010423,60.939379,72.136122
11.779148,11.237619,13.118078,43.53751,41.171309,46.785905,42.975678,41.60248,43.684714
0,0,0,0.030468,0.156474,0.034684,0,0.078351,0
1.463654,5.264041,8.952747,36.571915,32.313724,36.112042,25.670273,25.830867,27.71574
202.280675,241.623097,238.855179,310.435929,271.314264,314.774354,313.245999,292.913227,278.46778
16.613381,32.169157,32.745901,25.971427,23.85885,19.954257,23.084998,16.548402,11.139797
0,0,0,0,0,0,0,0,0
10.813956,7.730928,12.217686,7.831559,8.591289,7.850912,4.257123,5.144037,2.867369
0,0,0,0,0,0,0,0,0
6.233164,4.042056,0,13.108397,5.990812,4.235659,4.379486,3.193751,3.82179
0.090395,0,0,0.013675,0,0.012231,0.024033,0.03519,0.011659
4.333825,5.894503,4.222495,9.148964,5.15669,7.77016,6.246253,4.594932,5.561724
37.482086,21.564588,29.184451,72.063261,50.015999,54.223837,114.580221,96.734312,71.546715
0,0,0,0,0,0,0,0,0
39.183086,36.256903,37.960281,77.98714,66.773279,70.690621,72.595188,65.997143,74.529039
5.652818,2.939569,2.38662,1.748346,0.823149,1.496671,2.517695,2.879233,2.597898
8.496365,5.071261,4.031761,3.576284,1.235349,2.140978,1.570902,2.109541,1.910126
11.01898,9.783734,15.959891,7.362103,11.739433,6.357302,8.377588,4.260659,7.776178
0.937502,0.687121,0.120275,2.444306,0.41124,0.279563,0.641486,0.589481,0.495459
0.050698,1.911787,0.206175,2.229555,1.252805,2.153185,1.741564,0.654346,1.327875
0,0.517541,0,0,0,0,0,0,0
0.622189,1.110086,0,2.041495,0.139712,0.755029,1.424055,0.236016,0
8.308168,5.447231,0,0,2.412981,0,2.522601,1.504073,0
0.15911,0,0,0.444898,0.292129,0.324973,0.128018,0.182543,0.059687
11.046498,9.588866,6.920242,21.813411,3.414786,16.24773,17.331888,16.665835,19.602628
6.243895,5.265957,4.875843,9.443986,7.209189,9.044268,8.84328,8.598031,8.985448
6.732348,4.556615,5.143694,3.903912,1.164442,1.332183,1.87268,1.665882,1.559319
11.229769,10.679696,11.692305,27.497357,25.994988,28.178571,23.180953,23.008187,23.851905
3.716631,3.141671,2.683828,0,0,0,0,0,0.098921
84.371434,70.349061,90.638517,226.138946,286.987084,325.402609,310.00239,334.379101,327.426833
21.6512,22.840063,22.975278,49.025768,43.535287,54.544048,62.059662,48.839688,57.355841
16.837441,7.864282,7.734687,21.211627,4.920381,6.926463,4.839063,3.32268,4.755262
0,6.874533,7.966541,7.404005,3.477517,6.213507,6.475975,5.762789,6.046409
3.576172,1.67172,1.925126,0.677554,0.146221,0.559001,0.343797,0.254699,0.263356
26.445366,27.058375,28.02233,4.428026,4.593794,5.701628,5.248773,4.910694,4.492476
17.59111,10.465449,10.659153,34.988407,10.462689,13.505783,11.509099,10.75278,11.098412
2.258115,5.132432,0,0,0.889275,0.593126,0.735514,0.494612,0
1.481215,1.447732,0.748282,10.390178,3.211363,4.447588,4.134744,3.491669,3.503214
0,0,0,0,0,0,0,0,0
16.246627,21.69984,9.41488,1.274806,0,3.070973,3.968195,0,3.84807
0,0,0,0,0,0,0,0,0
3.692069,0.82785,4.052549,1.682466,1.113569,1.85251,0.630444,0.471958,0.296138
0,0,0,0.024634,0.196386,0,0,0,0
19.66505,16.218357,13.51708,4.514129,1.25267,2.354407,2.242871,1.640583,2.230149
454.93804,451.199592,465.829629,116.354507,105.411531,115.125792,106.937151,101.806055,107.194999
52.32176,56.389116,35.547476,0.874883,1.747341,1.734036,2.232543,1.267227,1.98124
0,0,0,0,0,0,0,0,0
25.914916,24.073145,40.529469,6.894625,6.030963,13.179505,16.596118,13.486558,9.830144
20.43612,17.826856,20.520057,10.576356,5.621805,5.969128,6.646632,6.008981,7.223429
0,0,0,0,0,0,0.341271,0,0
0,0,0,0,0,0,0,0,0
332.616053,364.295827,320.396228,140.936036,216.75586,190.489635,159.619861,156.423912,151.355053
0,0,0,0,0,0,0,0,0
40.513647,55.49842,69.380096,18.70558,17.459838,21.083389,23.490866,20.204028,19.565576
1.390013,1.882223,2.28439,2.513724,2.265586,2.620849,1.931139,1.864024,1.723815
1.495982,1.350206,2.66794,2.39786,1.748972,1.668626,1.906138,2.268782,2.56983
0.314606,0,0.34644,0.146006,0,0,0,0,0
114.582258,159.337434,150.060008,63.65707,85.071215,89.748843,78.949748,70.69132,70.120156
29.11604,13.567432,19.264554,2.496264,1.610509,2.283032,1.402987,1.364424,1.51806
0,2.605251,1.73719,10.751719,0,0,4.4277,0,0
1.924062,45.2144,44.968384,148.639194,118.911979,90.02592,126.641016,148.217932,93.669268
3.700995,6.235359,3.008074,8.480066,6.302852,4.904098,9.316353,6.797913,6.407443
2.615744,0.719347,4.97428,4.524573,3.856286,1.477352,3.086532,1.694045,1.404447
7.888041,10.154263,0,0.793975,5.959415,6.700396,3.460401,1.947126,2.19992
21.705433,20.918946,21.826529,48.824885,42.592772,40.691029,40.646724,36.42682,41.203798
0.84039,0.678092,0.542509,0.887675,0.856404,1.670551,2.029616,1.179002,0.973736
0,0,0,0,0,0,0,0,0
26.506077,27.146253,20.47984,3.920821,4.178953,4.35789,4.526233,5.442524,6.447227
17.391779,27.745349,31.521282,11.918575,10.672252,14.75242,7.087333,6.453696,6.065542
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.414319,1.065456,0.977015,0.626687,1.794272,0.719002,0.508077
14.266158,15.860604,8.085236,0,0,0.35048,0.055134,1.299494,1.102516
0.852284,0.186502,0.226536,1.770339,1.067001,0.079967,0.665015,1.018687,0.827966
29.984593,18.207867,22.526517,31.762442,19.249061,40.626308,33.299113,38.853768,39.762115
5.498842,2.893121,2.650361,6.04427,3.833451,5.500193,5.854251,8.41938,6.279967
0,0,0,0.98333,0.52079,0,0.576056,0.644858,0.29582
1.813564,0.458416,0,3.036032,3.028122,1.083534,0.540556,0.679738,3.105737
1.442189,6.302299,1.812287,5.789483,7.70612,6.569657,6.650878,5.989055,5.633637
3.880868,0.797788,5.561176,2.44439,5.93188,2.449778,5.34483,2.210615,3.117446
0,0,0,0.011648,0,0.013898,0,0,0.006745
0,0,2.342667,0.119526,0,0.110743,0.108567,0,0.106415
5.09003,0,0,3.94289,0,6.484995,6.091289,5.781835,2.237179
35.848729,59.173592,49.05872,18.807327,25.857281,18.963577,20.3113,19.312481,16.8901
0.41484,0,0,1.427563,0.360865,1.256572,0.263268,0.032256,0.032058
11.483787,6.794285,0,15.731577,1.888394,10.577468,8.369628,0,11.178278
0.054095,2.14522,1.90432,0,0,0,0,0,1.047741
0,0.398683,0.299824,0.418131,0.483505,0.270087,0.726148,0.50187,0.494435
0,0,0,0,0,0.228434,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1.38186,0,0,0,0,0,0,0.285282
0,0,0.272241,0,0,0.982605,0,0.546659,0
0,0,0,0,0,0,0,0,0
2.731277,0,0,8.635146,4.533915,4.181549,5.848196,4.696625,5.47462
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.105875,0
0,0.310942,0,0.040245,0,0,0,0.103456,0.068546
0,0,0,0,0,0,0,0.084422,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.146222
0.102915,0,0,0,0,0,0,0,0
0,0,0,0,0.271525,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.22632,0,0,0,0,0,0,0,0
6.082181,3.390733,3.002494,6.521112,1.448065,1.640503,2.070449,1.581662,1.516869
0,0,0,0,0.040795,0,0,0,0
3.619951,3.531699,3.37334,1.843253,0.623411,0.85065,0.916046,0.658312,1.002851
8.726279,3.417376,3.182482,2.445774,1.531454,1.374676,2.088177,1.054708,0.7709
1.612338,0.700539,0,0.502772,2.297078,1.616663,1.502866,1.462842,1.645912
81.494548,85.518151,81.469516,18.734511,15.296936,17.884149,15.459874,17.510768,16.463555
0,0,0,0,0.098991,0.137737,0,0.06606,0.043771
1.424876,1.026587,0,2.921666,1.526653,2.224209,0.857311,1.479859,1.357488
0.936257,0,0,0,0,0,0.59898,0.510916,0.547224
0,0,0,0,0,0,0,0,0
1.747728,1.138025,1.505989,0.645858,0.323819,0.794956,0.713729,0.717124,0.501663
1.200048,0.208417,1.043227,0.215869,0.136252,0.677543,0.993754,0.825553,0.052768
1.759635,1.09966,0.798755,1.608035,1.223819,1.097359,3.25842,0.786032,2.788295
1.900992,1.287234,0,1.612041,1.145901,1.824977,1.749729,0.946047,2.753438
0,0,0,0,0,0,0,0,0
0.036613,0.096358,0.299485,0,0,0,0,0,0
10.392405,1.240515,6.499271,6.161161,1.32308,4.975127,6.336819,6.878341,4.162887
9.683163,14.147845,14.118239,26.492447,9.786764,28.720184,7.423422,15.669795,13.533033
0,0,0,0,0,0.138362,0,0,0
1.583457,1.250718,1.71227,0.383322,0.504312,0.321512,0.287687,0.239799,0.360935
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.007905,0,0
10.39861,14.58547,15.684021,10.988053,13.360241,17.751796,22.754625,11.410656,9.533736
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
16.982053,2.025856,13.264488,14.822532,12.740026,26.650987,8.270725,0,15.246293
0,0,0,0,0,0,0,0.225729,0.112178
0,2.254062,2.946003,0.112211,0.064223,0.05576,0.131463,0.074864,0.074412
0,0,0,0.016549,0,0,0,0.021297,0.007056
1.902068,0,0,1.098463,0,0.677908,0,0.784803,1.002881
1.077509,0.963436,1.124098,0.627485,0.499378,0.63565,0.170268,0.277076,0.36196
0.023948,0,0,0.019042,0.012267,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.854755,14.476771,10.729411,15.197506,15.438803,19.69123,7.68776,15.243001
0.268066,0,0.295808,0,0,0,0.035627,0,0
0,0,0,1.749111,0,1.913014,0.924503,0,0
8.302234,2.757329,3.672396,16.551045,7.937932,8.882561,10.944973,9.963485,11.396695
26.460728,29.660143,28.48107,18.779073,20.714181,18.584925,18.187936,21.578723,19.24798
0.141467,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.371041,0,0,0.049639,0,0,0,0,0
1.196367,0,0,0.966497,2.030193,1.790051,1.465465,1.203663,1.898272
2.96161,0,0,0,0,0,0,0,0
13.250226,5.864876,8.75497,1.554962,2.34242,4.348534,0.621376,1.814851,1.202322
0.798146,1.530917,1.392316,12.525136,7.115769,13.527294,3.302141,0,10.538596
2.888243,1.941076,1.220839,0.402735,0.893676,1.344461,0.531234,0.172155,0.855284
0,0,1.20421,0,0,0,0,0,0
2.976487,3.504504,3.578914,15.905164,15.08682,16.069428,34.317784,20.718687,20.981803
50.891681,92.555561,102.494753,85.896509,103.836316,108.200498,80.837725,87.558801,94.153114
239.699947,325.427431,308.796312,118.738531,144.559584,116.085791,136.940204,146.195969,119.465881
0,0,0,0,0,0,0,0,0
0.499245,1.307667,0,1.285075,1.689354,1.255783,1.409088,1.624381,1.215802
3.533427,13.678786,4.334478,4.090041,3.584751,3.117403,3.99572,2.870348,3.902728
32.296441,22.487637,28.362105,70.659905,97.503258,94.746196,115.03913,103.684481,108.912669
2.255233,2.577636,1.844031,11.295107,12.906483,9.401149,14.235817,14.449656,11.841145
29.223883,25.650172,28.442599,207.505169,218.063985,196.369472,264.313896,282.419951,276.717588
19.245855,30.995691,26.007488,126.470503,211.599853,157.715272,154.658316,198.144971,155.752898
11.236603,10.898441,11.078123,36.708441,21.959525,26.774605,21.844351,31.07077,25.539115
5.810964,0,0,13.767882,0,9.899242,15.480482,0.693706,1.80574
6.37306,1.396386,2.34237,0.363674,1.180088,1.536128,1.343518,4.194586,2.58514
5.711904,4.793536,4.928524,13.354076,10.012764,10.258505,12.221049,10.130685,9.716156
97.881965,97.955414,122.991145,578.098609,433.928615,496.080472,545.845289,544.575811,529.15019
1.216194,1.226172,0.673799,0.472703,0.459694,0.248513,0.034588,0.13585,0.218137
48.337393,112.764521,24.78445,203.481793,208.032985,226.736892,223.52101,212.09505,227.533232
0,0,0,0,0,0,0,0,0
0.754634,0.813877,0.468281,2.260872,1.094787,1.223979,1.222423,0.899584,0.96025
8.479541,5.372683,10.904033,1.888023,0.910266,3.158272,2.462796,2.69977,2.798135
0.143091,1.287967,0.522645,1.334456,2.210055,2.073331,3.830074,1.730631,1.840024
0,0,0.893632,0.344972,0,0.306384,0,1.18002,0.301705
34.221725,7.765125,19.291589,7.419056,4.532329,4.277031,4.736342,5.209272,5.601103
10.332017,10.232846,11.710658,8.296894,6.337433,6.455998,7.150828,5.791973,9.389116
0.055636,0,0,0,0,0,0,0,0
0,0,0,0,0,0.545299,0,0.764638,0
19.07741,17.320511,19.797903,18.059335,16.208989,18.541012,16.667788,15.6047,17.622831
3.346849,3.238587,2.217525,3.485144,2.044053,3.328313,10.677341,2.202999,1.986848
29.947614,27.927905,34.560364,13.430961,21.367774,18.411947,17.158536,18.651111,16.287783
0,31.91475,27.970153,3.137534,7.807757,21.435041,18.136257,22.505252,20.099468
180.270581,207.35139,223.659169,118.164628,103.573756,151.596786,123.447121,115.088166,114.147477
24.406305,12.803441,11.807895,3.208224,1.426917,2.163852,1.780667,1.772962,1.298607
0.086756,0.380115,0.382965,1.727852,1.042779,1.511539,2.934713,2.057272,2.47809
0.203313,0,0.11231,0,0,0,0,0,0.039313
0,0,0,0,0,0,0,0,0
0.220768,0,0,0,0.03218,0,0.088033,0,0.064025
84.075712,39.494164,23.00181,558.560973,191.920603,198.500379,238.63422,224.640484,309.870335
0,0.276921,0,0.357855,0,0.037177,0.172949,0,0
0,0,0,0,0,0,0,0,0
1.725254,12.189676,0,0,0,0,0,0.474626,0.462253
0,0,0,0,0,0,0,0,0
12.221919,3.830428,0.681331,5.351399,2.77763,4.016611,2.84562,3.731911,3.701964
0,0,0,3.027263,2.219122,2.235969,2.939927,2.708071,0
8.207504,1.984571,5.154497,8.374098,2.593009,2.131834,4.875948,1.857517,1.408266
147.633719,83.877435,89.235428,29.914264,12.928918,11.238403,13.005176,14.750519,18.613784
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.268351,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
11.428264,11.438426,10.23196,4.660537,7.303763,7.363129,5.316669,5.245102,6.037135
0.8183,0.662257,0.8342,0.485539,0.513461,0.587061,0.376496,0.367269,0.365026
0,0,0,0,0,0,0,0,0
101.087092,95.526813,108.351559,14.333067,16.230415,22.264772,14.292591,11.566747,15.509975
181.661782,146.607017,147.51202,27.679019,26.377158,17.504921,27.990356,57.386622,47.408641
14.936089,10.991729,14.232076,3.898356,2.742703,3.369694,2.833596,2.787316,2.527305
8.81482,4.94012,0.359311,3.130061,4.131891,0,0,0,2.341532
0,0,0,0,0,0,0,0,0
0.414663,0.259704,0.196285,0.376309,0.241683,0.384376,0.118106,0.230442,0.114518
0.650667,0,0,0.604382,0,0,0.21729,0.210321,0.405383
0,0,0,0,0,0,0,0,0
36.743065,41.386015,47.209372,41.107606,28.051441,29.473044,31.848441,30.646613,31.316267
8.702236,8.130635,13.389446,4.583415,4.676988,3.900867,3.636714,4.632068,3.270455
44.752521,67.047462,67.551972,9.213728,7.031829,7.827078,8.163115,6.025293,6.104402
194.354929,188.926154,206.284291,24.184481,16.793362,20.397624,17.203944,21.292705,20.797872
16.822866,8.72259,16.310602,12.293877,4.424563,4.60135,4.41983,3.020011,4.671743
261.03485,164.868853,169.894645,45.611611,19.535663,18.452102,20.893371,18.221748,22.084763
0.430623,0.881241,1.85031,0.613118,0.586218,0.860901,0.559729,0.614407,0.666187
205.032637,225.21553,261.448132,8.488521,5.398618,9.671464,9.541419,9.654921,3.847035
0,0.104371,0,0,0,0,0,0,0
0.741182,1.232634,1.216981,0.701712,0.095334,0.019534,0.286073,0.301887,0.496449
54.732415,33.680645,37.600847,8.948469,10.229842,11.144262,13.04628,8.359664,10.074936
1.958345,2.29212,2.63335,2.57916,1.465487,1.67431,1.302807,1.600208,1.943934
0.39067,3.53555,1.08241,2.278959,1.278881,1.232089,1.046379,1.464124,1.309639
0,0,0,0,0,0,0,0,0
31.684335,39.909102,46.029607,1.925799,0.704875,1.664335,1.201417,0.457892,0.779973
0,0,0,0,0,0,0,0,0
1.172514,1.263406,4.904862,1.828062,0.730972,0.652013,0.882447,1.05497,1.327774
0.721515,0.239532,0.565593,0.352735,0.241111,0.413854,0.12553,0.086115,0.176222
