"SYMBOL","GENENAME","GENEBIOTYPE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABHD16A","ABHD16A","protein_coding",2800.49972398039,0.441325058112293,0.136933677925119,3.2229110091794,0.00126894970469629,0.0206149151616108
"ABHD16B","ABHD16B","protein_coding",4.29878744839142,0.318276904384909,1.69952795059056,0.187273709899453,0.851446034769946,NA
"ABHD17A","ABHD17A","protein_coding",1866.07648319375,0.249545669261366,0.120855519510998,2.0648264164605,0.0389394274262134,0.199123586732458
"ABHD17B","ABHD17B","protein_coding",445.965242862044,-0.214016943025146,0.205658182896567,-1.04064394623569,0.298040827275613,0.606719442479517
"ABHD17C","ABHD17C","protein_coding",86.8740830625955,0.342164685708038,0.275588205720688,1.2415795691011,0.214391723756886,0.514214993170069
"ABHD18","ABHD18","protein_coding",404.203819569694,0.117793317361138,0.186991704014183,0.62993873435264,0.528734669032128,0.786747618282714
"ABHD2","ABHD2","protein_coding",12949.7390709459,-0.0757032441731567,0.157212355279264,-0.48153495339906,0.630136343714466,0.847421528486426
"ABHD3","ABHD3","protein_coding",2616.32346934512,0.518760386839031,0.148267627479007,3.49881087098721,0.000467337947193321,0.00993741127376454
"ABHD4","ABHD4","protein_coding",590.866836421457,-0.15314124157715,0.211612163226437,-0.723688275958317,0.469257132452761,0.748209355991472
"ABHD5","ABHD5","protein_coding",380.653697807369,-0.111886687275707,0.298346427973406,-0.375022714485727,0.707643573732056,0.887996483838642
"ABHD6","ABHD6","protein_coding",548.676139232805,-0.27765569733059,0.241771823835205,-1.14842041113875,0.250795051540294,0.555089117180201
"ABHD8","ABHD8","protein_coding",177.842445014109,0.0477721438619233,0.232720206848641,0.205277163117141,0.837355585319381,0.943133879236251
"ABI1","ABI1","protein_coding",3113.4525424827,-0.039326353371056,0.17100205100213,-0.229975916315566,0.818110484167503,0.934165616757061
"ABI2","ABI2","protein_coding",375.316359086413,-0.389038005854929,0.27858862712954,-1.39646047242995,0.162575875728062,0.445411429127639
"ABI3","ABI3","protein_coding",3849.87737980347,0.489840408034704,0.174708264136023,2.8037620913761,0.00505101608145234,0.0529717386387734
"ABI3BP","ABI3BP","protein_coding",0.26392418762955,-2.00459279433432,3.77670310081695,-0.530778496700125,0.595572282827976,NA
"ABL1","ABL1","protein_coding",2486.67152658988,0.09405470466049,0.0838632035185776,1.12152530209098,0.262064327592058,0.568330111877737
"ABL2","ABL2","protein_coding",1291.31298195512,0.296541482159968,0.113852719666929,2.60460604742237,0.00919799514984332,0.0775820230905451
"ABLIM1","ABLIM1","protein_coding",353.676990147171,1.03767580234814,0.799965124778069,1.29715130098455,0.194579133031814,0.487661203489989
"ABLIM2","ABLIM2","protein_coding",7.03293053642412,1.10083663772368,1.09825721280897,1.00234865283344,0.316175232157868,0.623941089822398
"ABLIM3","ABLIM3","protein_coding",194.471564265958,0.140864802179472,0.392270641755705,0.359101057242001,0.719519490723188,0.893081336559202
"ABO","ABO","protein_coding",11.5644330756562,1.58803764172539,1.61247489648889,0.98484487738897,0.32470027301533,0.631700247771855
"ABR","ABR","protein_coding",11443.8270775068,0.129515384446487,0.112857341823152,1.1476026490987,0.251132635689177,0.555089117180201
"ABRA","ABRA","protein_coding",0,NA,NA,NA,NA,NA
"ABRACL","ABRACL","protein_coding",2652.23432325719,-0.00396820479469641,0.196794451372947,-0.0201642107641349,0.983912377750098,0.993492370574161
